location,target,type,quantile,forecast_date,target_end_date,value
02,1 wk ahead cum death,quantile,0.01,2020-06-18,2020-06-27,10.795181336106337
02,1 wk ahead cum death,quantile,0.025,2020-06-18,2020-06-27,10.832712121136847
02,1 wk ahead cum death,quantile,0.05,2020-06-18,2020-06-27,10.868136783898082
02,1 wk ahead cum death,quantile,0.1,2020-06-18,2020-06-27,10.900243576488588
02,1 wk ahead cum death,quantile,0.15,2020-06-18,2020-06-27,10.925228034636572
02,1 wk ahead cum death,quantile,0.2,2020-06-18,2020-06-27,10.952334682108603
02,1 wk ahead cum death,quantile,0.25,2020-06-18,2020-06-27,10.96709416383375
02,1 wk ahead cum death,quantile,0.3,2020-06-18,2020-06-27,10.979961938227103
02,1 wk ahead cum death,quantile,0.35,2020-06-18,2020-06-27,10.99453803055316
02,1 wk ahead cum death,quantile,0.4,2020-06-18,2020-06-27,11.010572497490857
02,1 wk ahead cum death,quantile,0.45,2020-06-18,2020-06-27,11.025784227038967
02,1 wk ahead cum death,quantile,0.5,2020-06-18,2020-06-27,11.04603124803374
02,1 wk ahead cum death,quantile,0.55,2020-06-18,2020-06-27,11.060072817242755
02,1 wk ahead cum death,quantile,0.6,2020-06-18,2020-06-27,11.07840954130881
02,1 wk ahead cum death,quantile,0.65,2020-06-18,2020-06-27,11.095154965227364
02,1 wk ahead cum death,quantile,0.7,2020-06-18,2020-06-27,11.112795838465793
02,1 wk ahead cum death,quantile,0.75,2020-06-18,2020-06-27,11.136580451704662
02,1 wk ahead cum death,quantile,0.8,2020-06-18,2020-06-27,11.166440637585293
02,1 wk ahead cum death,quantile,0.85,2020-06-18,2020-06-27,11.207573840742926
02,1 wk ahead cum death,quantile,0.9,2020-06-18,2020-06-27,11.270819561071658
02,1 wk ahead cum death,quantile,0.95,2020-06-18,2020-06-27,11.345948168279715
02,1 wk ahead cum death,quantile,0.975,2020-06-18,2020-06-27,11.423432849811613
02,1 wk ahead cum death,quantile,0.99,2020-06-18,2020-06-27,11.558673213191671
01,1 wk ahead cum death,quantile,0.01,2020-06-18,2020-06-27,933.4690383474427
01,1 wk ahead cum death,quantile,0.025,2020-06-18,2020-06-27,940.5922030029487
01,1 wk ahead cum death,quantile,0.05,2020-06-18,2020-06-27,947.25104695509
01,1 wk ahead cum death,quantile,0.1,2020-06-18,2020-06-27,955.7877198498069
01,1 wk ahead cum death,quantile,0.15,2020-06-18,2020-06-27,959.8126661115667
01,1 wk ahead cum death,quantile,0.2,2020-06-18,2020-06-27,965.3989636380376
01,1 wk ahead cum death,quantile,0.25,2020-06-18,2020-06-27,969.7841780556273
01,1 wk ahead cum death,quantile,0.3,2020-06-18,2020-06-27,973.3169172575759
01,1 wk ahead cum death,quantile,0.35,2020-06-18,2020-06-27,975.7146350891652
01,1 wk ahead cum death,quantile,0.4,2020-06-18,2020-06-27,978.741470944238
01,1 wk ahead cum death,quantile,0.45,2020-06-18,2020-06-27,983.8721335957002
01,1 wk ahead cum death,quantile,0.5,2020-06-18,2020-06-27,987.0564235227997
01,1 wk ahead cum death,quantile,0.55,2020-06-18,2020-06-27,991.9690212143717
01,1 wk ahead cum death,quantile,0.6,2020-06-18,2020-06-27,996.1519979127679
01,1 wk ahead cum death,quantile,0.65,2020-06-18,2020-06-27,1002.8797672894008
01,1 wk ahead cum death,quantile,0.7,2020-06-18,2020-06-27,1008.233627175065
01,1 wk ahead cum death,quantile,0.75,2020-06-18,2020-06-27,1017.303093552482
01,1 wk ahead cum death,quantile,0.8,2020-06-18,2020-06-27,1029.2035468271238
01,1 wk ahead cum death,quantile,0.85,2020-06-18,2020-06-27,1046.157432993674
01,1 wk ahead cum death,quantile,0.9,2020-06-18,2020-06-27,1071.7823220575094
01,1 wk ahead cum death,quantile,0.95,2020-06-18,2020-06-27,1106.2657554834996
01,1 wk ahead cum death,quantile,0.975,2020-06-18,2020-06-27,1140.6812471480087
01,1 wk ahead cum death,quantile,0.99,2020-06-18,2020-06-27,1180.6686723598605
05,1 wk ahead cum death,quantile,0.01,2020-06-18,2020-06-27,208.72717941181358
05,1 wk ahead cum death,quantile,0.025,2020-06-18,2020-06-27,211.44431272936103
05,1 wk ahead cum death,quantile,0.05,2020-06-18,2020-06-27,214.00896815485112
05,1 wk ahead cum death,quantile,0.1,2020-06-18,2020-06-27,216.3334182242091
05,1 wk ahead cum death,quantile,0.15,2020-06-18,2020-06-27,218.14222940680364
05,1 wk ahead cum death,quantile,0.2,2020-06-18,2020-06-27,220.10468169532845
05,1 wk ahead cum death,quantile,0.25,2020-06-18,2020-06-27,221.1732306082413
05,1 wk ahead cum death,quantile,0.3,2020-06-18,2020-06-27,222.1048247248697
05,1 wk ahead cum death,quantile,0.35,2020-06-18,2020-06-27,223.1600967120281
05,1 wk ahead cum death,quantile,0.4,2020-06-18,2020-06-27,224.32095130939675
05,1 wk ahead cum death,quantile,0.45,2020-06-18,2020-06-27,225.42224181368752
05,1 wk ahead cum death,quantile,0.5,2020-06-18,2020-06-27,226.88807460352245
05,1 wk ahead cum death,quantile,0.55,2020-06-18,2020-06-27,227.90464847740867
05,1 wk ahead cum death,quantile,0.6,2020-06-18,2020-06-27,229.23218063145345
05,1 wk ahead cum death,quantile,0.65,2020-06-18,2020-06-27,230.44450670479702
05,1 wk ahead cum death,quantile,0.7,2020-06-18,2020-06-27,231.72166102991432
05,1 wk ahead cum death,quantile,0.75,2020-06-18,2020-06-27,233.44360649478432
05,1 wk ahead cum death,quantile,0.8,2020-06-18,2020-06-27,235.60540795612968
05,1 wk ahead cum death,quantile,0.85,2020-06-18,2020-06-27,238.58334717765652
05,1 wk ahead cum death,quantile,0.9,2020-06-18,2020-06-27,243.1621763643559
05,1 wk ahead cum death,quantile,0.95,2020-06-18,2020-06-27,248.60129631828065
05,1 wk ahead cum death,quantile,0.975,2020-06-18,2020-06-27,254.21099005686543
05,1 wk ahead cum death,quantile,0.99,2020-06-18,2020-06-27,264.0020481687164
04,1 wk ahead cum death,quantile,0.01,2020-06-18,2020-06-27,1358.7305783906966
04,1 wk ahead cum death,quantile,0.025,2020-06-18,2020-06-27,1373.5067966519625
04,1 wk ahead cum death,quantile,0.05,2020-06-18,2020-06-27,1387.453815036098
04,1 wk ahead cum death,quantile,0.1,2020-06-18,2020-06-27,1400.094557152223
04,1 wk ahead cum death,quantile,0.15,2020-06-18,2020-06-27,1409.9311701203198
04,1 wk ahead cum death,quantile,0.2,2020-06-18,2020-06-27,1420.6033087140704
04,1 wk ahead cum death,quantile,0.25,2020-06-18,2020-06-27,1426.41425360149
04,1 wk ahead cum death,quantile,0.3,2020-06-18,2020-06-27,1431.4804157619233
04,1 wk ahead cum death,quantile,0.35,2020-06-18,2020-06-27,1437.2191585415105
04,1 wk ahead cum death,quantile,0.4,2020-06-18,2020-06-27,1443.5320769358857
04,1 wk ahead cum death,quantile,0.45,2020-06-18,2020-06-27,1449.5210759869697
04,1 wk ahead cum death,quantile,0.5,2020-06-18,2020-06-27,1457.4925159959091
04,1 wk ahead cum death,quantile,0.55,2020-06-18,2020-06-27,1463.0208120652396
04,1 wk ahead cum death,quantile,0.6,2020-06-18,2020-06-27,1470.2401504504166
04,1 wk ahead cum death,quantile,0.65,2020-06-18,2020-06-27,1476.832979204111
