location,type,quantile,value,target_end_date,forecast_date,target
01,point,,53,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.01,25,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.025,28,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.05,32,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.1,36,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.15,39,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.2,42,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.25,44,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.3,46,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.35,48,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.4,50,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.45,51,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.5,53,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.55,55,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.6,57,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.65,59,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.7,61,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.75,64,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.8,67,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.85,70,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.9,75,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.95,82,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.975,89,2024-02-12,2024-02-12,0 day ahead inc hosp
01,quantile,0.99,96,2024-02-12,2024-02-12,0 day ahead inc hosp
01,point,,54,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.01,24,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.025,28,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.05,31,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.1,36,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.15,39,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.2,41,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.25,43,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.3,45,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.35,48,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.4,50,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.45,52,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.5,54,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.55,55,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.6,57,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.65,60,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.7,62,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.75,64,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.8,67,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.85,71,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.9,75,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.95,83,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.975,90,2024-02-13,2024-02-12,1 day ahead inc hosp
01,quantile,0.99,99,2024-02-13,2024-02-12,1 day ahead inc hosp
01,point,,54,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.01,19,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.025,23,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.05,27,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.1,33,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.15,36,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.2,39,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.25,41,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.3,44,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.35,47,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.4,49,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.45,51,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.5,54,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.55,56,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.6,58,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.65,61,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.7,64,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.75,67,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.8,71,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.85,76,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.9,81,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.95,90,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.975,98,2024-02-22,2024-02-12,10 day ahead inc hosp
01,quantile,0.99,109,2024-02-22,2024-02-12,10 day ahead inc hosp
01,point,,53,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.01,20,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.025,23,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.05,27,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.1,32,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.15,36,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.2,38,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.25,41,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.3,44,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.35,46,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.4,49,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.45,51,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.5,53,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.55,55,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.6,58,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.65,61,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.7,64,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.75,67,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.8,71,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.85,76,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.9,82,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.95,92,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.975,100,2024-02-23,2024-02-12,11 day ahead inc hosp
01,quantile,0.99,109,2024-02-23,2024-02-12,11 day ahead inc hosp
01,point,,53,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.01,18,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.025,23,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.05,27,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.1,32,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.15,35,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.2,38,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.25,41,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.3,44,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.35,46,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.4,49,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.45,51,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.5,53,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.55,56,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.6,58,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.65,61,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.7,65,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.75,68,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.8,72,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.85,76,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.9,83,2024-02-24,2024-02-12,12 day ahead inc hosp
01,quantile,0.95,91,2024-02-24,2024-02-12,12 day ahead inc hosp
