location,type,quantile,value,target_end_date,forecast_date,target
01,point,,522,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.025,0,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.1,128,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.25,290,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.5,522,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.75,804,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.9,1125,2021-06-19,2021-06-14,1 wk ahead inc case
01,quantile,0.975,1630,2021-06-19,2021-06-14,1 wk ahead inc case
01,point,,60,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.01,0,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.025,0,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.05,2,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.1,14,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.15,21,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.2,27,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.25,33,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.3,38,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.35,44,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.4,49,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.45,54,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.5,60,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.55,66,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.6,72,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.65,79,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.7,87,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.75,96,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.8,106,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.85,120,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.9,142,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.95,177,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.975,216,2021-06-19,2021-06-14,1 wk ahead inc death
01,quantile,0.99,256,2021-06-19,2021-06-14,1 wk ahead inc death
01,point,,449,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.025,0,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.1,0,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.25,135,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.5,449,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.75,883,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.9,1372,2021-06-26,2021-06-14,2 wk ahead inc case
01,quantile,0.975,2075,2021-06-26,2021-06-14,2 wk ahead inc case
01,point,,64,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.01,0,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.025,0,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.05,1,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.1,14,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.15,22,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.2,28,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.25,34,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.3,40,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.35,46,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.4,52,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.45,57,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.5,64,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.55,70,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.6,77,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.65,84,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.7,93,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.75,103,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.8,114,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.85,130,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.9,152,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.95,191,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.975,232,2021-06-26,2021-06-14,2 wk ahead inc death
01,quantile,0.99,287,2021-06-26,2021-06-14,2 wk ahead inc death
01,point,,313,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.025,0,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.1,0,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.25,0,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.5,313,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.75,867,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.9,1577,2021-07-03,2021-06-14,3 wk ahead inc case
01,quantile,0.975,2723,2021-07-03,2021-06-14,3 wk ahead inc case
01,point,,65,2021-07-03,2021-06-14,3 wk ahead inc death
01,quantile,0.01,0,2021-07-03,2021-06-14,3 wk ahead inc death
01,quantile,0.025,0,2021-07-03,2021-06-14,3 wk ahead inc death
