location,type,quantile,value,target_end_date,forecast_date,target
01,point,,26,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.01,9,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.025,11,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.05,13,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.1,15,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.15,17,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.2,19,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.25,20,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.3,21,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.35,22,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.4,24,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.45,25,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.5,26,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.55,27,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.6,28,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.65,30,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.7,31,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.75,33,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.8,34,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.85,36,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.9,39,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.95,43,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.975,47,2023-04-03,2023-04-03,0 day ahead inc hosp
01,quantile,0.99,51,2023-04-03,2023-04-03,0 day ahead inc hosp
01,point,,24,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.01,8,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.025,10,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.05,12,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.1,14,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.15,16,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.2,17,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.25,18,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.3,19,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.35,21,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.4,22,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.45,23,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.5,24,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.55,26,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.6,27,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.65,28,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.7,29,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.75,31,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.8,33,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.85,35,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.9,38,2023-04-04,2023-04-03,1 day ahead inc hosp
01,quantile,0.95,42,2023-04-04,2023-04-03,1 day ahead inc hosp
