location,type,quantile,value,target_end_date,forecast_date,target
01,point,,39,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.01,14,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.025,17,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.05,19,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.1,23,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.15,26,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.2,28,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.25,30,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.3,32,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.35,34,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.4,36,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.45,37,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.5,39,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.55,41,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.6,44,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.65,46,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.7,48,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.75,50,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.8,53,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.85,56,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.9,61,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.95,69,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.975,76,2023-10-09,2023-10-09,0 day ahead inc hosp
01,quantile,0.99,84,2023-10-09,2023-10-09,0 day ahead inc hosp
01,point,,40,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.01,12,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.025,16,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.05,19,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.1,22,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.15,25,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.2,28,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.25,30,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.3,32,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.35,34,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.4,36,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.45,38,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.5,40,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.55,42,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.6,44,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.65,46,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.7,48,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.75,51,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.8,54,2023-10-10,2023-10-09,1 day ahead inc hosp
01,quantile,0.85,58,2023-10-10,2023-10-09,1 day ahead inc hosp
