location,type,quantile,value,target_end_date,forecast_date,target
01,point,,43,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.01,16,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.025,20,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.05,23,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.1,26,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.15,29,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.2,32,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.25,34,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.3,36,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.35,38,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.4,40,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.45,42,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.5,43,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.55,45,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.6,47,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.65,49,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.7,51,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.75,53,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.8,56,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.85,60,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.9,64,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.95,71,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.975,78,2023-12-04,2023-12-04,0 day ahead inc hosp
01,quantile,0.99,86,2023-12-04,2023-12-04,0 day ahead inc hosp
01,point,,41,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.01,15,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.025,18,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.05,21,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.1,25,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.15,28,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.2,30,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.25,32,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.3,34,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.35,36,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.4,38,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.45,39,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.5,41,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.55,43,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.6,45,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.65,47,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.7,49,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.75,52,2023-12-05,2023-12-04,1 day ahead inc hosp
01,quantile,0.8,55,2023-12-05,2023-12-04,1 day ahead inc hosp
