location,type,quantile,value,target_end_date,forecast_date,target
01,point,,23,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.01,4,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.025,7,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.05,8,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.1,11,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.15,13,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.2,15,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.25,17,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.3,18,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.35,19,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.4,21,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.45,22,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.5,23,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.55,25,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.6,26,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.65,28,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.7,30,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.75,32,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.8,34,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.85,36,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.9,40,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.95,45,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.975,51,2023-03-13,2023-03-13,0 day ahead inc hosp
01,quantile,0.99,60,2023-03-13,2023-03-13,0 day ahead inc hosp
01,point,,20,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.01,2,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.025,4,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.05,6,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.1,9,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.15,10,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.2,12,2023-03-14,2023-03-13,1 day ahead inc hosp
01,quantile,0.25,13,2023-03-14,2023-03-13,1 day ahead inc hosp
