location,type,quantile,value,target_end_date,forecast_date,target
01,point,,35,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.01,12,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.025,14,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.05,16,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.1,20,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.15,22,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.2,24,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.25,26,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.3,28,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.35,30,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.4,31,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.45,33,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.5,35,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.55,36,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.6,38,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.65,40,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.7,42,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.75,44,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.8,46,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.85,50,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.9,53,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.95,60,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.975,66,2023-10-16,2023-10-16,0 day ahead inc hosp
01,quantile,0.99,73,2023-10-16,2023-10-16,0 day ahead inc hosp
01,point,,34,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.01,9,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.025,12,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.05,15,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.1,19,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.15,21,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.2,23,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.25,25,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.3,27,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.35,29,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.4,30,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.45,32,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.5,34,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.55,36,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.6,37,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.65,40,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.7,42,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.75,44,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.8,47,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.85,50,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.9,54,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.95,61,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.975,67,2023-10-17,2023-10-16,1 day ahead inc hosp
01,quantile,0.99,74,2023-10-17,2023-10-16,1 day ahead inc hosp
01,point,,32,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.01,5,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.025,8,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.05,11,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.1,15,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.15,17,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.2,20,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.25,22,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.3,24,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.35,26,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.4,28,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.45,30,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.5,32,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.55,35,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.6,37,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.65,40,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.7,42,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.75,45,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.8,49,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.85,53,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.9,59,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.95,68,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.975,76,2023-10-26,2023-10-16,10 day ahead inc hosp
01,quantile,0.99,88,2023-10-26,2023-10-16,10 day ahead inc hosp
01,point,,32,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.01,5,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.025,7,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.05,10,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.1,14,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.15,17,2023-10-27,2023-10-16,11 day ahead inc hosp
01,quantile,0.2,19,2023-10-27,2023-10-16,11 day ahead inc hosp
