location,type,quantile,value,target_end_date,forecast_date,target
01,point,,49,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.01,21,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.025,24,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.05,27,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.1,31,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.15,34,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.2,37,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.25,39,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.3,41,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.35,43,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.4,45,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.45,47,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.5,49,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.55,51,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.6,53,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.65,55,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.7,57,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.75,60,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.8,63,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.85,66,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.9,71,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.95,78,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.975,85,2023-12-18,2023-12-18,0 day ahead inc hosp
01,quantile,0.99,93,2023-12-18,2023-12-18,0 day ahead inc hosp
01,point,,47,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.01,18,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.025,21,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.05,25,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.1,29,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.15,32,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.2,35,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.25,38,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.3,40,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.35,42,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.4,44,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.45,46,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.5,47,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.55,50,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.6,52,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.65,54,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.7,56,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.75,59,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.8,62,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.85,65,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.9,70,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.95,78,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.975,85,2023-12-19,2023-12-18,1 day ahead inc hosp
01,quantile,0.99,93,2023-12-19,2023-12-18,1 day ahead inc hosp
01,point,,47,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.01,13,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.025,16,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.05,20,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.1,25,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.15,29,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.2,32,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.25,35,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.3,37,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.35,40,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.4,42,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.45,45,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.5,47,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.55,50,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.6,52,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.65,55,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.7,58,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.75,61,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.8,65,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.85,70,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.9,76,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.95,86,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.975,96,2023-12-28,2023-12-18,10 day ahead inc hosp
01,quantile,0.99,106,2023-12-28,2023-12-18,10 day ahead inc hosp
01,point,,47,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.01,11,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.025,16,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.05,20,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.1,25,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.15,29,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.2,32,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.25,35,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.3,37,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.35,40,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.4,42,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.45,45,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.5,47,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.55,50,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.6,52,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.65,55,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.7,58,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.75,62,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.8,66,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.85,70,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.9,76,2023-12-29,2023-12-18,11 day ahead inc hosp
01,quantile,0.95,88,2023-12-29,2023-12-18,11 day ahead inc hosp
