location,type,quantile,value,target_end_date,forecast_date,target
01,point,,53,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.01,21,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.025,25,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.05,29,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.1,34,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.15,37,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.2,40,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.25,42,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.3,45,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.35,47,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.4,49,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.45,51,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.5,53,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.55,55,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.6,58,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.65,60,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.7,62,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.75,65,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.8,68,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.85,72,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.9,77,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.95,85,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.975,92,2023-09-18,2023-09-18,0 day ahead inc hosp
01,quantile,0.99,99,2023-09-18,2023-09-18,0 day ahead inc hosp
01,point,,51,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.01,18,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.025,22,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.05,26,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.1,30,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.15,34,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.2,37,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.25,40,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.3,42,2023-09-19,2023-09-18,1 day ahead inc hosp
01,quantile,0.35,44,2023-09-19,2023-09-18,1 day ahead inc hosp
