location,type,quantile,value,target_end_date,forecast_date,target
01,point,,27,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.01,6,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.025,8,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.05,11,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.1,14,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.15,16,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.2,18,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.25,20,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.3,21,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.35,23,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.4,24,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.45,26,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.5,27,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.55,29,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.6,30,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.65,32,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.7,34,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.75,36,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.8,38,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.85,41,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.9,45,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.95,50,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.975,55,2023-07-31,2023-07-31,0 day ahead inc hosp
01,quantile,0.99,62,2023-07-31,2023-07-31,0 day ahead inc hosp
01,point,,30,2023-08-01,2023-07-31,1 day ahead inc hosp
01,quantile,0.01,7,2023-08-01,2023-07-31,1 day ahead inc hosp
01,quantile,0.025,9,2023-08-01,2023-07-31,1 day ahead inc hosp
01,quantile,0.05,12,2023-08-01,2023-07-31,1 day ahead inc hosp
01,quantile,0.1,15,2023-08-01,2023-07-31,1 day ahead inc hosp
