location,type,quantile,value,target_end_date,forecast_date,target
01,point,,32,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.01,6,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.025,9,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.05,12,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.1,15,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.15,18,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.2,21,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.25,23,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.3,25,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.35,27,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.4,29,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.45,30,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.5,32,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.55,34,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.6,37,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.65,39,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.7,41,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.75,45,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.8,48,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.85,52,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.9,57,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.95,65,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.975,73,2023-10-23,2023-10-23,0 day ahead inc hosp
01,quantile,0.99,81,2023-10-23,2023-10-23,0 day ahead inc hosp
01,point,,33,2023-10-24,2023-10-23,1 day ahead inc hosp
01,quantile,0.01,5,2023-10-24,2023-10-23,1 day ahead inc hosp
01,quantile,0.025,8,2023-10-24,2023-10-23,1 day ahead inc hosp
01,quantile,0.05,11,2023-10-24,2023-10-23,1 day ahead inc hosp
