location,type,quantile,value,target_end_date,forecast_date,target
01,point,,58,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.01,28,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.025,32,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.05,35,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.1,40,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.15,43,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.2,46,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.25,48,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.3,50,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.35,52,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.4,54,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.45,56,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.5,58,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.55,60,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.6,62,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.65,64,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.7,66,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.75,69,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.8,72,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.85,75,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.9,80,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.95,86,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.975,92,2024-03-11,2024-03-11,0 day ahead inc hosp
01,quantile,0.99,99,2024-03-11,2024-03-11,0 day ahead inc hosp
01,point,,58,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.01,27,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.025,31,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.05,35,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.1,39,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.15,43,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.2,45,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.25,48,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.3,50,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.35,52,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.4,54,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.45,56,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.5,58,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.55,60,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.6,62,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.65,64,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.7,66,2024-03-12,2024-03-11,1 day ahead inc hosp
01,quantile,0.75,69,2024-03-12,2024-03-11,1 day ahead inc hosp
