location,type,quantile,value,target_end_date,forecast_date,target
01,point,,926,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.025,247,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.1,455,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.25,654,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.5,926,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.75,1269,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.9,1651,2021-06-26,2021-06-21,1 wk ahead inc case
01,quantile,0.975,2282,2021-06-26,2021-06-21,1 wk ahead inc case
01,point,,56,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.01,0,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.025,7,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.05,14,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.1,23,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.15,28,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.2,33,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.25,37,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.3,41,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.35,45,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.4,48,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.45,52,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.5,56,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.55,60,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.6,65,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.65,69,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.7,74,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.75,80,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.8,86,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.85,92,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.9,102,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.95,118,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.975,131,2021-06-26,2021-06-21,1 wk ahead inc death
01,quantile,0.99,150,2021-06-26,2021-06-21,1 wk ahead inc death
01,point,,799,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.025,0,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.1,154,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.25,428,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.5,799,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.75,1269,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.9,1818,2021-07-03,2021-06-21,2 wk ahead inc case
01,quantile,0.975,2608,2021-07-03,2021-06-21,2 wk ahead inc case
01,point,,59,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.01,0,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.025,4,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.05,12,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.1,22,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.15,28,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.2,34,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.25,38,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.3,42,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.35,46,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.4,50,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.45,54,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.5,59,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.55,63,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.6,67,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.65,72,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.7,78,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.75,83,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.8,90,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.85,99,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.9,109,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.95,126,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.975,140,2021-07-03,2021-06-21,2 wk ahead inc death
01,quantile,0.99,159,2021-07-03,2021-06-21,2 wk ahead inc death
