forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-06-25,1 day ahead inc death,2020-06-26,US,US,point,NA,561.857
2020-06-25,1 day ahead cum death,2020-06-26,US,US,point,NA,115321
2020-06-25,2 day ahead inc death,2020-06-27,US,US,point,NA,553.8504
2020-06-25,2 day ahead cum death,2020-06-27,US,US,point,NA,115874.9
2020-06-25,3 day ahead inc death,2020-06-28,US,US,point,NA,546.0629
2020-06-25,3 day ahead cum death,2020-06-28,US,US,point,NA,116420.9
2020-06-25,4 day ahead inc death,2020-06-29,US,US,point,NA,538.4865
2020-06-25,4 day ahead cum death,2020-06-29,US,US,point,NA,116959.4
2020-06-25,5 day ahead inc death,2020-06-30,US,US,point,NA,531.1138
2020-06-25,5 day ahead cum death,2020-06-30,US,US,point,NA,117490.5
2020-06-25,6 day ahead inc death,2020-07-01,US,US,point,NA,523.9376
2020-06-25,6 day ahead cum death,2020-07-01,US,US,point,NA,118014.5
2020-06-25,7 day ahead inc death,2020-07-02,US,US,point,NA,516.951
2020-06-25,7 day ahead cum death,2020-07-02,US,US,point,NA,118531.4
2020-06-25,8 day ahead inc death,2020-07-03,US,US,point,NA,510.1476
2020-06-25,8 day ahead cum death,2020-07-03,US,US,point,NA,119041.5
2020-06-25,9 day ahead inc death,2020-07-04,US,US,point,NA,503.5209
2020-06-25,9 day ahead cum death,2020-07-04,US,US,point,NA,119545.1
2020-06-25,10 day ahead inc death,2020-07-05,US,US,point,NA,497.0649
2020-06-25,10 day ahead cum death,2020-07-05,US,US,point,NA,120042.1
2020-06-25,11 day ahead inc death,2020-07-06,US,US,point,NA,490.7738
2020-06-25,11 day ahead cum death,2020-07-06,US,US,point,NA,120532.9
2020-06-25,12 day ahead inc death,2020-07-07,US,US,point,NA,484.642
2020-06-25,12 day ahead cum death,2020-07-07,US,US,point,NA,121017.6
2020-06-25,13 day ahead inc death,2020-07-08,US,US,point,NA,478.6642
2020-06-25,13 day ahead cum death,2020-07-08,US,US,point,NA,121496.2
2020-06-25,14 day ahead inc death,2020-07-09,US,US,point,NA,472.8353
2020-06-25,14 day ahead cum death,2020-07-09,US,US,point,NA,121969
2020-06-25,15 day ahead inc death,2020-07-10,US,US,point,NA,467.1502
2020-06-25,15 day ahead cum death,2020-07-10,US,US,point,NA,122436.2
2020-06-25,16 day ahead inc death,2020-07-11,US,US,point,NA,461.6044
2020-06-25,16 day ahead cum death,2020-07-11,US,US,point,NA,122897.8
2020-06-25,17 day ahead inc death,2020-07-12,US,US,point,NA,456.1932
2020-06-25,17 day ahead cum death,2020-07-12,US,US,point,NA,123354
2020-06-25,18 day ahead inc death,2020-07-13,US,US,point,NA,450.9122
2020-06-25,18 day ahead cum death,2020-07-13,US,US,point,NA,123804.9
2020-06-25,19 day ahead inc death,2020-07-14,US,US,point,NA,445.7574
2020-06-25,19 day ahead cum death,2020-07-14,US,US,point,NA,124250.7
2020-06-25,20 day ahead inc death,2020-07-15,US,US,point,NA,440.7246
2020-06-25,20 day ahead cum death,2020-07-15,US,US,point,NA,124691.4
2020-06-25,21 day ahead inc death,2020-07-16,US,US,point,NA,435.81
2020-06-25,21 day ahead cum death,2020-07-16,US,US,point,NA,125127.2
