forecast_date,location,target,target_end_date,type,quantile,value
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.01,9
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.025,12
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.05,14
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.1,17
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.15,19
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.2,20
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.25,21
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.3,23
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.35,24
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.4,25
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.45,26
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.5,27
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.55,28
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.6,30
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.65,31
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.7,32
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.75,33
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.8,35
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.85,37
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.9,40
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.95,43
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.975,47
2024-03-25,01,0 day ahead inc hosp,2024-03-25,quantile,0.99,52
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.01,11
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.025,12
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.05,14
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.1,16
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.15,18
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.2,19
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.25,20
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.3,21
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.35,22
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.4,23
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.45,24
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.5,25
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.55,27
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.6,27
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.65,29
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.7,30
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.75,31
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.8,32
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.85,34
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.9,37
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.95,41
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.975,45
2024-03-25,01,1 day ahead inc hosp,2024-03-26,quantile,0.99,50
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.01,11
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.025,12
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.05,14
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.1,16
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.15,17
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.2,19
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.25,20
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.3,21
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.35,21
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.4,22
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.45,23
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.5,24
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.55,25
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.6,26
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.65,27
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.7,28
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.75,29
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.8,31
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.85,32
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.9,34
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.95,37
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.975,40
2024-03-25,01,2 day ahead inc hosp,2024-03-27,quantile,0.99,45
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.01,9
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.025,11
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.05,13
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.1,15
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.15,16
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.2,18
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.25,19
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.3,20
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.35,21
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.4,22
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.45,22
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.5,23
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.55,24
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.6,25
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.65,26
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.7,27
2024-03-25,01,3 day ahead inc hosp,2024-03-28,quantile,0.75,29
