forecast_date,location,target,target_end_date,type,quantile,value
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.01,20.375461989163377
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.025,23.23566318262637
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.05,25.14609024760389
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.1,27.875960273876263
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.15,29.870456008450915
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.2,31.623226858744314
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.25,33.178301246197975
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.3,34.46386001350137
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.35,35.81378619315418
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.4,37.01636091533207
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.45,38.199530552416576
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.5,39.346392222502395
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.55,40.565016611585136
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.6,41.76212176026001
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.65,43.022988367742734
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.7,44.449172946783015
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.75,46.09492569165067
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.8,47.714531817810936
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.85,49.84391694026006
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.9,52.54650666901921
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.95,56.16315613311862
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.975,59.55080856932693
2023-03-06,01,0 day ahead inc hosp,2023-03-06,quantile,0.99,63.18464363148674
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.01,17.493378264679958
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.025,20.855887872619316
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.05,23.362350098653877
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.1,26.58656739679936
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.15,29.04272574869047
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.2,30.899089908095412
2023-03-06,01,1 day ahead inc hosp,2023-03-07,quantile,0.25,32.22802240356576
