forecast_date,location,target,target_end_date,type,quantile,value
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.01,13
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.025,16
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.05,19
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.1,22
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.15,24
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.2,26
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.25,28
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.3,30
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.35,31
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.4,33
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.45,35
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.5,37
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.55,38
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.6,40
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.65,42
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.7,44
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.75,47
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.8,50
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.85,53
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.9,58
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.95,66
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.975,72
2023-10-30,01,0 day ahead inc hosp,2023-10-30,quantile,0.99,80
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.01,13
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.025,15
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.05,18
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.1,21
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.15,24
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.2,26
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.25,28
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.3,29
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.35,31
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.4,33
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.45,35
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.5,37
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.55,38
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.6,40
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.65,43
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.7,45
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.75,48
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.8,51
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.85,55
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.9,59
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.95,67
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.975,74
2023-10-30,01,1 day ahead inc hosp,2023-10-31,quantile,0.99,82
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.01,13
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.025,15
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.05,17
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.1,20
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.15,22
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.2,24
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.25,26
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.3,28
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.35,30
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.4,31
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.45,33
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.5,35
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.55,37
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.6,39
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.65,41
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.7,43
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.75,46
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.8,48
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.85,52
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.9,57
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.95,64
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.975,71
2023-10-30,01,2 day ahead inc hosp,2023-11-01,quantile,0.99,80
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.01,11
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.025,13
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.05,16
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.1,19
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.15,21
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.2,23
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.25,25
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.3,27
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.35,29
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.4,31
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.45,32
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.5,34
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.55,36
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.6,38
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.65,41
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.7,43
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.75,46
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.8,49
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.85,53
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.9,59
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.95,67
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.975,75
2023-10-30,01,3 day ahead inc hosp,2023-11-02,quantile,0.99,84
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.01,9
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.025,12
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.05,14
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.1,17
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.15,19
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.2,20
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.25,22
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.3,24
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.35,26
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.4,27
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.45,29
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.5,31
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.55,32
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.6,34
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.65,37
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.7,39
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.75,42
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.8,45
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.85,49
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.9,55
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.95,62
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.975,69
2023-10-30,01,4 day ahead inc hosp,2023-11-03,quantile,0.99,78
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.01,7
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.025,9
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.05,11
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.1,14
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.15,16
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.2,18
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.25,20
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.3,21
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.35,23
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.4,24
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.45,26
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.5,28
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.55,30
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.6,32
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.65,34
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.7,36
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.75,39
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.8,43
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.85,47
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.9,52
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.95,60
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.975,67
2023-10-30,01,5 day ahead inc hosp,2023-11-04,quantile,0.99,76
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.01,9
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.025,11
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.05,13
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.1,16
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.15,18
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.2,20
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.25,22
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.3,24
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.35,25
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.4,27
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.45,29
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.5,31
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.55,33
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.6,35
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.65,37
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.7,40
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.75,42
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.8,46
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.85,50
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.9,56
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.95,65
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.975,73
2023-10-30,01,6 day ahead inc hosp,2023-11-05,quantile,0.99,82
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.01,11
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.025,13
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.05,16
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.1,19
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.15,22
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.2,24
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.25,26
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.3,28
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.35,31
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.4,33
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.45,35
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.5,38
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.55,40
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.6,43
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.65,46
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.7,49
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.75,53
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.8,57
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.85,63
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.9,70
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.95,81
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.975,92
2023-10-30,01,7 day ahead inc hosp,2023-11-06,quantile,0.99,104
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.01,10
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.025,12
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.05,15
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.1,18
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.15,21
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.2,23
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.25,26
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.3,28
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.35,30
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.4,32
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.45,35
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.5,37
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.55,40
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.6,43
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.65,46
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.7,50
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.75,54
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.8,58
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.85,64
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.9,72
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.95,84
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.975,95
2023-10-30,01,8 day ahead inc hosp,2023-11-07,quantile,0.99,110
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.01,10
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.025,12
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.05,14
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.1,17
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.15,20
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.2,22
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.25,24
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.3,27
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.35,29
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.4,31
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.45,33
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.5,36
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.55,38
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.6,41
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.65,45
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.7,48
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.75,51
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.8,56
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.85,62
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.9,69
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.95,83
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.975,93
2023-10-30,01,9 day ahead inc hosp,2023-11-08,quantile,0.99,106
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.01,8
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.025,11
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.05,13
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.1,16
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.15,19
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.2,21
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.25,24
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.3,26
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.35,28
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.4,30
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.45,33
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.5,36
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.55,38
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.6,41
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.65,45
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.7,48
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.75,53
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.8,58
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.85,64
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.9,72
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.95,86
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.975,98
2023-10-30,01,10 day ahead inc hosp,2023-11-09,quantile,0.99,113
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.01,7
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.025,9
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.05,11
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.1,14
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.15,17
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.2,19
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.25,21
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.3,23
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.35,25
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.4,27
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.45,29
2023-10-30,01,11 day ahead inc hosp,2023-11-10,quantile,0.5,32
