forecast_date,location,target,target_end_date,type,quantile,value
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.01,31
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.025,36
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.05,41
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.1,47
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.15,51
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.2,54
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.25,57
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.3,60
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.35,63
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.4,65
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.45,68
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.5,70
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.55,73
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.6,75
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.65,78
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.7,80
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.75,84
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.8,87
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.85,92
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.9,97
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.95,105
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.975,114
2023-08-28,01,0 day ahead inc hosp,2023-08-28,quantile,0.99,123
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.01,29
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.025,34
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.05,39
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.1,46
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.15,50
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.2,54
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.25,57
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.3,60
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.35,63
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.4,66
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.45,69
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.5,72
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.55,74
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.6,77
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.65,80
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.7,84
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.75,87
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.8,91
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.85,96
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.9,102
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.95,112
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.975,122
2023-08-28,01,1 day ahead inc hosp,2023-08-29,quantile,0.99,133
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.01,36
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.025,40
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.05,45
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.1,50
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.15,53
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.2,56
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.25,59
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.3,62
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.35,64
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.4,66
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.45,69
2023-08-28,01,2 day ahead inc hosp,2023-08-30,quantile,0.5,71
