forecast_date,location,target,target_end_date,type,quantile,value
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.01,8.062526834764721
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.025,9.87551815101224
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.05,11.127570740359634
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.1,12.880907311257724
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.15,13.979312524939095
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.2,14.999548801241001
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.25,15.816866762806955
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.3,16.654005542998124
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.35,17.458414995822476
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.4,18.268563196741756
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.45,19.017615611775934
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.5,19.742757520321728
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.55,20.52940695784005
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.6,21.3897911175064
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.65,22.133789766905636
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.7,23.06658261948296
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.75,24.057824695164474
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.8,25.27475265224682
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.85,26.712223450043492
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.9,28.629118266602514
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.95,31.52858768141109
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.975,33.99081215334599
2023-05-22,01,0 day ahead inc hosp,2023-05-22,quantile,0.99,37.575372054019866
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.01,7.739779071091239
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.025,8.867511290911152
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.05,10.29577472829819
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.1,12.015826442092312
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.15,13.273917595717458
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.2,14.377381266688262
2023-05-22,01,1 day ahead inc hosp,2023-05-23,quantile,0.25,15.394588080839158
