forecast_date,location,target,target_end_date,type,quantile,value
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.01,16.22939046621575
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.025,18.35131050308073
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.05,20.320598724680302
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.1,22.685952533255488
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.15,24.503901112811075
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.2,25.884413462709414
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.25,27.20671875043053
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.3,28.241114359968005
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.35,29.326233928852208
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.4,30.310595850621542
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.45,31.420557221428478
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.5,32.51892850338083
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.55,33.66245653644569
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.6,34.70452080090809
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.65,35.84748125576802
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.7,37.08643609560679
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.75,38.4968955010336
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.8,40.239722852925915
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.85,42.05207677359813
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.9,44.33078042587131
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.95,47.81618425503822
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.975,51.38357969981345
2023-04-03,01,0 day ahead inc hosp,2023-04-03,quantile,0.99,55.19340392044703
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.01,14.196295215508842
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.025,16.468400215882784
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.05,18.45937409707807
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.1,21.211104276010015
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.15,22.844642411691872
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.2,24.39495312556509
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.25,25.80814630070211
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.3,27.142810799982005
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.35,28.401947804994872
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.4,29.40958251123728
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.45,30.513625679457146
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.5,31.628641020470294
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.55,32.74731125889152
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.6,34.0303100640829
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.65,35.52029738392849
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.7,36.82363704130267
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.75,38.17946520276111
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.8,39.97064416630082
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.85,42.016778386959366
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.9,44.680708788410406
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.95,48.471086680821465
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.975,51.76973531707665
2023-04-03,01,1 day ahead inc hosp,2023-04-04,quantile,0.99,57.62640246996919
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.01,15.138661105728675
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.025,17.337025828267606
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.05,19.329424242427777
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.1,21.77967775394672
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.15,23.31358959083738
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.2,24.601554925349543
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.25,25.74402595604219
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.3,26.79871712878076
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.35,27.846743365214966
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.4,28.894602459671223
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.45,30.035345174672
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.5,31.088009308452385
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.55,32.149205732321285
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.6,33.25143490750016
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.65,34.47851545071669
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.7,35.53704677655753
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.75,36.90843029933211
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.8,38.582989277939596
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.85,40.35349676604913
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.9,42.56512810191471
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.95,46.71642099203631
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.975,49.87957324883379
2023-04-03,01,2 day ahead inc hosp,2023-04-05,quantile,0.99,53.15823351177382
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.01,12.992624068732438
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.025,15.331947310902505
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.05,17.587903717904425
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.1,19.977089191179086
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.15,22.036461505604187
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.2,23.730586388622932
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.25,25.2074111941027
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.3,26.548158726742813
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.35,27.715347666094576
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.4,28.86504836039871
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.45,29.954766476486448
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.5,31.024519013733045
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.55,32.17314686063867
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.6,33.368921660473276
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.65,34.76320912110887
2023-04-03,01,3 day ahead inc hosp,2023-04-06,quantile,0.7,36.22575963777543
