forecast_date,location,target,target_end_date,type,quantile,value
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.01,8
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.025,10
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.05,11
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.1,13
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.15,15
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.2,16
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.25,17
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.3,18
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.35,19
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.4,20
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.45,21
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.5,22
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.55,23
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.6,24
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.65,25
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.7,27
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.75,28
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.8,30
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.85,32
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.9,34
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.95,39
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.975,42
2023-10-16,01,0 day ahead inc hosp,2023-10-16,quantile,0.99,47
2023-10-16,01,1 day ahead inc hosp,2023-10-17,quantile,0.01,8
2023-10-16,01,1 day ahead inc hosp,2023-10-17,quantile,0.025,9
2023-10-16,01,1 day ahead inc hosp,2023-10-17,quantile,0.05,11
