forecast_date,location,target,target_end_date,type,quantile,value
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.01,32.832385398941206
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.025,35.938183073581214
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.05,39.34131437438612
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.1,43.337554815464024
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.15,46.24929411158227
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.2,48.13517334841025
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.25,50.22667740545184
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.3,52.005880901234086
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.35,53.61445180815491
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.4,55.27505014776622
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.45,56.8411332694458
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.5,58.21676181636064
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.55,60.21573467929363
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.6,62.060696177189186
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.65,63.84679679947464
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.7,65.6289211233338
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.75,67.57727039278632
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.8,70.02622262978599
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.85,73.04138547312526
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.9,76.52155699434432
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.95,81.87498642829003
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.975,86.90714395699615
2023-02-20,01,0 day ahead inc hosp,2023-02-20,quantile,0.99,91.80700502461562
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.01,27.041770961578845
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.025,31.616401492500078
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.05,35.58731176242215
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.1,40.73437283098829
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.15,43.68780649098958
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.2,46.63523557219129
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.25,49.25806659034861
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.3,51.48663099535872
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.35,53.279012075838985
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.4,54.9497627703998
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.45,57.14590697957118
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.5,58.976711052936395
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.55,60.82198849631289
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.6,62.84170160391587
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.65,64.86563385485549
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.7,66.92205627686826
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.75,69.2651377665988
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.8,72.23983721065075
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.85,75.86819409779335
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.9,80.05301322126263
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.95,86.09248641768635
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.975,90.8644982461293
2023-02-20,01,1 day ahead inc hosp,2023-02-21,quantile,0.99,96.16335506622649
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.01,30.09958216184233
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.025,32.445812846836894
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.05,35.16923395579312
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.1,39.70878521011778
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.15,41.943417645279574
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.2,44.28662061898923
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.25,46.19141298324046
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.3,48.024618044153826
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.35,49.77290791487816
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.4,51.44532173728302
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.45,53.12316413003666
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.5,54.63807517815956
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.55,56.23575592163422
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.6,57.63320801467696
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.65,59.41026466640191
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.7,61.225302143058244
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.75,62.94949949617594
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.8,65.3510510345284
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.85,67.90532268526523
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.9,71.5092056742349
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.95,76.42390996154886
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.975,82.44310488447742
2023-02-20,01,2 day ahead inc hosp,2023-02-22,quantile,0.99,87.89079427495719
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.01,22.599356841223322
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.025,28.01817467040077
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.05,31.6292307324042
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.1,37.019413511067526
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.15,40.486814072533065
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.2,42.852431175743526
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.25,45.21050277740398
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.3,47.14468240865367
2023-02-20,01,3 day ahead inc hosp,2023-02-23,quantile,0.35,49.226150967067724
