forecast_date,location,target,target_end_date,type,quantile,value
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.01,5.288878836376387
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.025,6.285925477699033
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.05,7.334747485756263
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.1,8.81620634503315
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.15,9.665827592574411
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.2,10.448197900857213
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.25,11.14344637039458
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.3,11.748981114869153
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.35,12.368916794794558
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.4,13.036440720468164
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.45,13.676886935435626
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.5,14.284351965445381
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.55,14.862350728752887
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.6,15.542663950598559
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.65,16.20869019346968
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.7,16.97504913688615
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.75,17.73178784982064
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.8,18.702946521805977
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.85,19.8368392421562
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.9,21.2649289765434
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.95,23.505367931062978
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.975,25.68579224185175
2023-05-15,01,2 day ahead inc hosp,2023-05-15,quantile,0.99,28.675428527183225
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.01,4.398151555578563
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.025,5.627608098451327
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.05,6.623817196588172
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.1,7.9166201379118695
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.15,8.852582192181337
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.2,9.60895662604974
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.25,10.271811450926693
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.3,10.998920136540631
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.35,11.605592656345951
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.4,12.317623135249589
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.45,12.916534320079034
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.5,13.5053067456089
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.55,14.148196700714937
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.6,14.85272770329578
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.65,15.553963520088393
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.7,16.267568344577974
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.75,17.033077810482315
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.8,18.067245530419374
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.85,19.321818473003532
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.9,20.764554179263637
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.95,22.99716817846912
2023-05-15,01,3 day ahead inc hosp,2023-05-16,quantile,0.975,25.15192821494453
