forecast_date,location,target,target_end_date,type,quantile,value
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.01,49.996185392641955
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.025,54.05795604798083
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.05,57.808479178970344
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.1,62.79322061139157
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.15,66.25987316019922
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.2,69.415728413007
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.25,71.54049026665693
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.3,73.67876721408744
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.35,76.02694919662989
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.4,78.3298276961077
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.45,80.44201848884154
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.5,82.47250636368467
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.55,84.63366805396176
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.6,86.63799825973642
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.65,88.85964207346575
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.7,91.04071383264366
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.75,93.47899809522228
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.8,95.95123211929372
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.85,99.5178207419257
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.9,103.58616351090913
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.95,111.2640137117516
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.975,117.16524539569389
2023-01-16,01,0 day ahead inc hosp,2023-01-16,quantile,0.99,124.45870714639076
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.01,49.46317964889164
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.025,54.12729949702662
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.05,58.10009096185309
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.1,62.894570074644776
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.15,67.23269448607378
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.2,70.56160171231413
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.25,73.412826946008
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.3,76.04090736781126
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.35,78.42762747080351
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.4,80.38160820803229
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.45,82.20097799037983
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.5,83.98945360804268
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.55,85.80300266831318
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.6,87.96032191286001
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.65,90.32195792766473
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.7,93.23597030029006
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.75,95.73302784726553
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.8,98.40933164513916
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.85,102.417506436157
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.9,107.11488053871969
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.95,113.79621388373712
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.975,119.60636007942949
2023-01-16,01,1 day ahead inc hosp,2023-01-17,quantile,0.99,127.94971341602977
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.01,48.4705264982496
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.025,54.01502677363449
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.05,58.402056064179064
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.1,64.10939149724743
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.15,67.9296289420671
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.2,71.17184751752599
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.25,73.99642674155868
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.3,76.51145009568316
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.35,78.40150486526669
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.4,80.39469576764554
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.45,82.42311012324768
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.5,84.4785258944505
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.55,86.45442288275495
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.6,88.47835441818573
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.65,90.90024988944587
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.7,93.69322557857654
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.75,96.41403942983368
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.8,99.24264038948039
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.85,102.66479471729954
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.9,106.7941623894942
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.95,114.19239369603721
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.975,119.54403426757536
2023-01-16,01,2 day ahead inc hosp,2023-01-18,quantile,0.99,128.84233388091042
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.01,49.496760304195504
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.025,53.80773920699073
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.05,57.75877344688527
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.1,63.31078270631145
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.15,67.86700267687164
2023-01-16,01,3 day ahead inc hosp,2023-01-19,quantile,0.2,70.90312196350281
