forecast_date,location,target,target_end_date,type,quantile,value
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.01,3
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.025,4
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.05,5
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.1,6
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.15,7
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.2,8
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.25,9
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.3,9
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.35,10
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.4,10
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.45,11
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.5,12
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.55,12
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.6,13
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.65,14
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.7,15
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.75,16
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.8,17
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.85,18
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.9,20
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.95,22
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.975,25
2023-06-26,01,0 day ahead inc hosp,2023-06-26,quantile,0.99,28
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.01,2
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.025,3
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.05,4
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.1,6
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.15,7
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.2,7
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.25,8
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.3,9
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.35,9
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.4,10
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.45,11
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.5,11
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.55,12
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.6,13
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.65,13
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.7,14
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.75,15
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.8,17
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.85,18
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.9,19
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.95,22
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.975,25
2023-06-26,01,1 day ahead inc hosp,2023-06-27,quantile,0.99,28
