forecast_date,location,target,target_end_date,type,quantile,value
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.01,40
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.025,46
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.05,52
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.1,60
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.15,65
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.2,69
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.25,73
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.3,76
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.35,79
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.4,82
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.45,85
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.5,88
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.55,92
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.6,95
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.65,98
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.7,101
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.75,105
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.8,110
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.85,115
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.9,122
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.95,132
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.975,143
2023-09-04,01,0 day ahead inc hosp,2023-09-04,quantile,0.99,157
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.01,35
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.025,44
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.05,50
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.1,58
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.15,63
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.2,68
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.25,72
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.3,76
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.35,79
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.4,82
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.45,86
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.5,89
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.55,93
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.6,97
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.65,101
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.7,104
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.75,108
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.8,113
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.85,120
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.9,128
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.95,139
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.975,150
2023-09-04,01,1 day ahead inc hosp,2023-09-05,quantile,0.99,162
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.01,46
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.025,52
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.05,58
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.1,65
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.15,69
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.2,73
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.25,76
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.3,79
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.35,82
2023-09-04,01,2 day ahead inc hosp,2023-09-06,quantile,0.4,85
