forecast_date,location,target,target_end_date,type,quantile,value
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.01,19.445515598709843
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.025,21.630064806245556
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.05,24.28509169402384
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.1,27.04755159404782
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.15,28.819362266546623
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.2,30.385781647169196
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.25,31.770056588847837
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.3,32.94669753648438
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.35,34.080334106414995
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.4,35.25459256899092
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.45,36.41360886735436
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.5,37.64055308106598
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.55,38.902049203858006
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.6,40.10990432675407
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.65,41.3717464474389
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.7,42.676986479402416
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.75,44.15830302686823
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.8,45.83319506957315
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.85,47.9946628049912
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.9,50.414267195883426
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.95,54.49937388402683
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.975,58.41639521591034
2023-03-27,01,0 day ahead inc hosp,2023-03-27,quantile,0.99,63.301123792976135
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.01,18.161882820892654
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.025,21.035939906114827
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.05,23.418920538428317
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.1,26.905770506865082
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.15,28.962005460273932
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.2,30.75927052628354
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.25,32.3455181113097
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.3,33.865665487777136
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.35,35.172838940158044
2023-03-27,01,1 day ahead inc hosp,2023-03-28,quantile,0.4,36.48162107807605
