forecast_date,location,target,target_end_date,type,quantile,value
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.01,10.55934473047659
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.025,12.18871699367418
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.05,13.83267652607814
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.1,15.463961470620797
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.15,16.7732828873362
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.2,17.93300578723279
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.25,19.061851066899365
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.3,19.918593615958045
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.35,20.794853840051285
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.4,21.701141937307337
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.45,22.470340092310238
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.5,23.27619300419962
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.55,24.019173312085595
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.6,24.880044577452207
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.65,25.74190932276564
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.7,26.725273004589994
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.75,27.822223809718096
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.8,29.098042141117542
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.85,30.60413937205873
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.9,32.316668046985896
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.95,35.207689645134145
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.975,37.91248462358046
2023-04-10,01,0 day ahead inc hosp,2023-04-10,quantile,0.99,40.89010956415081
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.01,9.968921039348526
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.025,11.269664093807448
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.05,12.953345675615331
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.1,14.819628369417028
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.15,16.296749563417695
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.2,17.392792468460073
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.25,18.480733574788946
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.3,19.348926462953916
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.35,20.26916028988319
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.4,21.091298100385607
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.45,21.935215400691558
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.5,22.89280453140192
2023-04-10,01,1 day ahead inc hosp,2023-04-11,quantile,0.55,23.885328902310462
