forecast_date,location,target,target_end_date,type,quantile,value
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.01,30
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.025,41
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.05,48
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.1,56
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.15,61
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.2,65
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.25,69
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.3,72
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.35,76
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.4,79
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.45,82
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.5,85
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.55,88
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.6,92
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.65,94
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.7,97
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.75,100
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.8,103
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.85,108
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.9,114
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.95,123
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.975,132
2024-01-22,01,0 day ahead inc hosp,2024-01-22,quantile,0.99,142
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.01,41
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.025,47
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.05,50
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.1,57
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.15,61
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.2,64
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.25,67
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.3,70
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.35,72
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.4,75
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.45,77
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.5,80
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.55,82
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.6,84
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.65,87
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.7,90
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.75,94
2024-01-22,01,1 day ahead inc hosp,2024-01-23,quantile,0.8,97
