forecast_date,location,target,target_end_date,type,quantile,value
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.01,3.534968188706455
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.025,4.4186187550284215
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.05,5.228397176447679
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.1,6.214963064915294
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.15,7.0034131511123165
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.2,7.742313275806727
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.25,8.325379062432459
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.3,8.87969306059079
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.35,9.368396247150713
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.4,9.854669902041252
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.45,10.389317266522356
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.5,10.910122641021927
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.55,11.380697372105551
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.6,11.925905992238189
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.65,12.49998050429714
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.7,13.15786521878404
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.75,13.785500503006794
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.8,14.58615055412063
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.85,15.563677360286716
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.9,16.94432611616283
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.95,18.602918174492917
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.975,20.546104663258014
2023-06-12,01,0 day ahead inc hosp,2023-06-12,quantile,0.99,22.984956851425366
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.01,3.1017576489985776
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.025,3.7503701247006522
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.05,4.41898467266722
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.1,5.462546816989135
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.15,6.252058616854224
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.2,6.848140404421872
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.25,7.492314866622293
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.3,8.093395955044823
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.35,8.66953239960352
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.4,9.205737069114289
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.45,9.67908238277433
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.5,10.228378762506136
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.55,10.761282774965869
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.6,11.349188235058042
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.65,11.997163212484711
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.7,12.682099087514962
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.75,13.426731712292787
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.8,14.182936582063439
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.85,15.176644999913984
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.9,16.426306258600135
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.95,18.56756785896623
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.975,20.462775855795158
2023-06-12,01,1 day ahead inc hosp,2023-06-13,quantile,0.99,23.558784652439197
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.01,3.0553636823925094
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.025,3.915197736694105
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.05,4.786791826479633
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.1,5.719649870306886
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.15,6.403981738535652
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.2,7.009858362749781
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.25,7.613015760059538
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.3,8.053667606168592
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.35,8.511107259699436
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.4,8.98642137152337
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.45,9.452155129540905
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.5,9.934632030970114
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.55,10.46554268891631
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.6,10.913736264649252
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.65,11.429010703314463
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.7,12.026447898330689
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.75,12.6287079951401
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.8,13.401615912270234
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.85,14.341105402113497
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.9,15.387329483290111
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.95,17.078096468010497
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.975,18.713946160907234
2023-06-12,01,2 day ahead inc hosp,2023-06-14,quantile,0.99,20.505888341709166
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.01,3.20306927673357
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.025,3.986013989184264
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.05,4.8455648184886835
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.1,5.712974861373021
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.15,6.513628800638527
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.2,7.20362284710264
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.25,7.775817790060603
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.3,8.279581473103962
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.35,8.764101914829459
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.4,9.241060120098732
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.45,9.715136826617432
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.5,10.2639311207447
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.55,10.778778647746954
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.6,11.35222004412687
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.65,11.915023337501106
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.7,12.599522158732272
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.75,13.259867703969807
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.8,14.058236841791947
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.85,15.120612785208555
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.9,16.466050720405754
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.95,18.43922490768239
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.975,20.427799342687685
2023-06-12,01,3 day ahead inc hosp,2023-06-15,quantile,0.99,22.463036788842263
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.01,2.2552364779215117
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.025,3.0875085075513455
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.05,3.772434551666483
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.1,4.640326490042687
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.15,5.382067448980884
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.2,5.964855885619176
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.25,6.493434949635471
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.3,6.880926799507805
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.35,7.295375479052405
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.4,7.754235829501425
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.45,8.219629277674022
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.5,8.752869756381877
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.55,9.224908630164872
2023-06-12,01,4 day ahead inc hosp,2023-06-16,quantile,0.6,9.732774930146622
