forecast_date,location,target,target_end_date,type,quantile,value
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.01,18
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.025,23
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.05,28
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.1,32
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.15,35
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.2,37
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.25,40
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.3,42
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.35,45
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.4,46
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.45,48
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.5,50
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.55,52
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.6,54
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.65,56
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.7,58
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.75,60
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.8,63
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.85,66
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.9,70
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.95,76
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.975,80
2024-03-11,01,0 day ahead inc hosp,2024-03-11,quantile,0.99,87
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.01,21
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.025,25
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.05,28
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.1,32
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.15,35
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.2,37
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.25,39
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.3,41
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.35,43
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.4,44
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.45,46
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.5,48
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.55,49
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.6,51
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.65,52
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.7,54
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.75,56
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.8,59
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.85,62
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.9,65
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.95,72
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.975,77
2024-03-11,01,1 day ahead inc hosp,2024-03-12,quantile,0.99,82
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.01,22
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.025,26
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.05,28
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.1,32
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.15,35
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.2,36
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.25,38
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.3,40
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.35,41
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.4,43
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.45,44
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.5,46
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.55,47
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.6,49
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.65,50
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.7,52
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.75,53
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.8,56
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.85,58
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.9,62
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.95,67
2024-03-11,01,2 day ahead inc hosp,2024-03-13,quantile,0.975,72
