forecast_date,location,target,target_end_date,type,quantile,value
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.01,57.99
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.025,60.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.05,63.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.1,66.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.15,68.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.2,70.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.25,71.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.3,73.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.35,74.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.4,75.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.45,76.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.5,78.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.55,79.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.6,80.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.65,81.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.7,82.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.75,84.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.8,85.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.85,87.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.9,89.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.95,93.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.975,96.0
2022-12-26,01,0 day ahead inc hosp,2022-12-26,quantile,0.99,99.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.01,62.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.025,65.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.05,68.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.1,71.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.15,73.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.2,75.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.25,76.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.3,78.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.35,79.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.4,81.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.45,82.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.5,83.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.55,85.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.6,86.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.65,87.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.7,88.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.75,90.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.8,91.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.85,93.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.9,95.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.95,99.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.975,102.0
2022-12-26,01,1 day ahead inc hosp,2022-12-27,quantile,0.99,106.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.01,66.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.025,68.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.05,71.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.1,74.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.15,76.84999999999997
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.2,78.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.25,80.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.3,81.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.35,82.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.4,84.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.45,85.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.5,86.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.55,87.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.6,89.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.65,90.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.7,91.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.75,93.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.8,94.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.85,96.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.9,99.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.95,102.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.975,105.0
2022-12-26,01,2 day ahead inc hosp,2022-12-28,quantile,0.99,110.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.01,65.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.025,69.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.05,72.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.1,74.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.15,77.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.2,78.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.25,80.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.3,81.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.35,83.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.4,84.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.45,85.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.5,86.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.55,87.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.6,89.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.65,90.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.7,91.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.75,93.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.8,94.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.85,96.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.9,99.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.95,102.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.975,105.0
2022-12-26,01,3 day ahead inc hosp,2022-12-29,quantile,0.99,110.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.01,64.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.025,67.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.05,70.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.1,74.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.15,76.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.2,78.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.25,79.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.3,81.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.35,82.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.4,83.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.45,85.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.5,86.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.55,87.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.6,88.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.65,90.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.7,91.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.75,92.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.8,94.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.85,96.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.9,99.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.95,103.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.975,106.0
2022-12-26,01,4 day ahead inc hosp,2022-12-30,quantile,0.99,110.0
2022-12-26,01,5 day ahead inc hosp,2022-12-31,quantile,0.01,63.0
2022-12-26,01,5 day ahead inc hosp,2022-12-31,quantile,0.025,67.0
2022-12-26,01,5 day ahead inc hosp,2022-12-31,quantile,0.05,69.0
2022-12-26,01,5 day ahead inc hosp,2022-12-31,quantile,0.1,73.0
2022-12-26,01,5 day ahead inc hosp,2022-12-31,quantile,0.15,75.0
