forecast_date,location,target,target_end_date,type,quantile,value
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.01,53.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.025,56.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.05,58.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.1,61.900000000000034
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.15,63.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.2,65.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.25,67.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.3,68.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.35,69.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.4,70.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.45,71.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.5,73.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.55,74.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.6,75.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.65,76.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.7,77.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.75,79.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.8,80.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.85,82.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.9,84.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.95,87.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.975,91.0
2022-12-19,01,0 day ahead inc hosp,2022-12-19,quantile,0.99,94.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.01,55.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.025,57.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.05,60.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.1,63.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.15,65.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.2,66.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.25,67.75
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.3,69.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.35,70.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.4,71.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.45,72.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.5,73.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.55,74.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.6,75.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.65,76.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.7,78.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.75,79.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.8,81.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.85,82.15000000000009
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.9,85.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.95,88.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.975,91.0
2022-12-19,01,1 day ahead inc hosp,2022-12-20,quantile,0.99,95.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.01,54.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.025,56.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.05,59.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.1,62.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.15,64.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.2,66.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.25,67.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.3,69.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.35,70.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.4,71.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.45,72.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.5,73.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.55,74.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.6,75.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.65,76.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.7,78.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.75,79.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.8,81.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.85,82.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.9,85.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.95,88.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.975,91.0
2022-12-19,01,2 day ahead inc hosp,2022-12-21,quantile,0.99,95.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.01,54.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.025,57.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.05,59.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.1,62.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.15,64.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.2,65.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.25,67.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.3,68.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.35,69.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.4,70.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.45,71.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.5,73.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.55,74.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.6,75.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.65,76.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.7,77.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.75,79.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.8,80.0
2022-12-19,01,3 day ahead inc hosp,2022-12-22,quantile,0.85,82.0
