forecast_date,location,target,target_end_date,type,quantile,value
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.01,21
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.025,24
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.05,28
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.1,32
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.15,36
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.2,38
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.25,41
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.3,43
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.35,46
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.4,48
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.45,50
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.5,52
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.55,55
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.6,58
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.65,60
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.7,63
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.75,67
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.8,71
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.85,75
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.9,82
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.95,92
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.975,101
2023-11-06,01,0 day ahead inc hosp,2023-11-06,quantile,0.99,109
2023-11-06,01,1 day ahead inc hosp,2023-11-07,quantile,0.01,20
2023-11-06,01,1 day ahead inc hosp,2023-11-07,quantile,0.025,23
2023-11-06,01,1 day ahead inc hosp,2023-11-07,quantile,0.05,26
2023-11-06,01,1 day ahead inc hosp,2023-11-07,quantile,0.1,31
2023-11-06,01,1 day ahead inc hosp,2023-11-07,quantile,0.15,35
