forecast_date,location,target,target_end_date,type,quantile,value
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.01,34
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.025,41
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.05,48
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.1,55
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.15,60
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.2,64
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.25,67
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.3,71
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.35,74
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.4,77
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.45,79
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.5,82
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.55,85
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.6,88
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.65,90
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.7,93
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.75,97
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.8,100
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.85,105
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.9,110
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.95,119
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.975,131
2023-12-18,01,0 day ahead inc hosp,2023-12-18,quantile,0.99,139
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.01,42
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.025,48
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.05,51
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.1,56
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.15,60
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.2,64
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.25,68
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.3,71
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.35,74
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.4,76
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.45,78
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.5,81
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.55,84
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.6,86
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.65,88
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.7,92
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.75,94
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.8,98
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.85,102
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.9,108
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.95,115
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.975,120
2023-12-18,01,1 day ahead inc hosp,2023-12-19,quantile,0.99,133
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.01,43
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.025,48
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.05,53
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.1,58
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.15,62
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.2,65
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.25,68
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.3,70
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.35,73
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.4,75
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.45,77
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.5,79
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.55,81
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.6,83
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.65,86
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.7,88
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.75,91
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.8,94
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.85,98
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.9,103
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.95,109
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.975,116
2023-12-18,01,2 day ahead inc hosp,2023-12-20,quantile,0.99,121
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.01,39
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.025,44
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.05,50
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.1,57
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.15,61
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.2,65
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.25,68
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.3,71
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.35,73
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.4,76
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.45,78
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.5,81
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.55,83
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.6,86
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.65,89
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.7,92
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.75,95
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.8,99
2023-12-18,01,3 day ahead inc hosp,2023-12-21,quantile,0.85,104
