forecast_date,location,quantile,target,target_end_date,type,value
2021-05-10,US,NA,1 wk ahead inc case,2021-05-15,point,312096.37568802014
2021-05-10,US,0.025,1 wk ahead inc case,2021-05-15,quantile,126109.03508733984
2021-05-10,US,0.1,1 wk ahead inc case,2021-05-15,quantile,190485.79029034363
2021-05-10,US,0.25,1 wk ahead inc case,2021-05-15,quantile,248091.8552524954
2021-05-10,US,0.5,1 wk ahead inc case,2021-05-15,quantile,312096.37568802014
2021-05-10,US,0.75,1 wk ahead inc case,2021-05-15,quantile,376100.8961235449
2021-05-10,US,0.9,1 wk ahead inc case,2021-05-15,quantile,433706.96108569676
2021-05-10,US,0.975,1 wk ahead inc case,2021-05-15,quantile,498083.71628870047
2021-05-10,US,NA,2 wk ahead inc case,2021-05-22,point,257461.70111206395
2021-05-10,US,0.025,2 wk ahead inc case,2021-05-22,quantile,104032.75791848218
2021-05-10,US,0.1,2 wk ahead inc case,2021-05-22,quantile,157139.90749720277
2021-05-10,US,0.25,2 wk ahead inc case,2021-05-22,quantile,204661.62397606854
2021-05-10,US,0.5,2 wk ahead inc case,2021-05-22,quantile,257461.70111206395
2021-05-10,US,0.75,2 wk ahead inc case,2021-05-22,quantile,310261.77824805933
2021-05-10,US,0.9,2 wk ahead inc case,2021-05-22,quantile,357783.4947269251
2021-05-10,US,0.975,2 wk ahead inc case,2021-05-22,quantile,410890.64430564555
2021-05-10,US,NA,3 wk ahead inc case,2021-05-29,point,203047.87345006262
2021-05-10,US,0.025,3 wk ahead inc case,2021-05-29,quantile,82045.71854086602
2021-05-10,US,0.1,3 wk ahead inc case,2021-05-29,quantile,123928.8170381451
2021-05-10,US,0.25,3 wk ahead inc case,2021-05-29,quantile,161406.94847304362
2021-05-10,US,0.5,3 wk ahead inc case,2021-05-29,quantile,203047.87345006262
2021-05-10,US,0.75,3 wk ahead inc case,2021-05-29,quantile,244688.79842708155
2021-05-10,US,0.9,3 wk ahead inc case,2021-05-29,quantile,282166.92986198014
2021-05-10,US,0.975,3 wk ahead inc case,2021-05-29,quantile,324050.0283592592
2021-05-10,US,NA,4 wk ahead inc case,2021-06-05,point,153091.0607967969
2021-05-10,US,0.025,4 wk ahead inc case,2021-06-05,quantile,61859.62882465604
2021-05-10,US,0.1,4 wk ahead inc case,2021-06-05,quantile,93438.03380599228
2021-05-10,US,0.25,4 wk ahead inc case,2021-06-05,quantile,121695.24625821474
2021-05-10,US,0.5,4 wk ahead inc case,2021-06-05,quantile,153091.0607967969
2021-05-10,US,0.75,4 wk ahead inc case,2021-06-05,quantile,184486.8753353791
2021-05-10,US,0.9,4 wk ahead inc case,2021-06-05,quantile,212744.08778760151
2021-05-10,US,0.975,4 wk ahead inc case,2021-06-05,quantile,244322.49276893772
2021-05-10,US,NA,1 wk ahead inc death,2021-05-15,point,5277.413395331275
2021-05-10,US,0.01,1 wk ahead inc death,2021-05-15,quantile,523.1158633603852
2021-05-10,US,0.025,1 wk ahead inc death,2021-05-15,quantile,1271.8852288731298
2021-05-10,US,0.05,1 wk ahead inc death,2021-05-15,quantile,1915.8681912233071
2021-05-10,US,0.1,1 wk ahead inc death,2021-05-15,quantile,2658.3393036397074
2021-05-10,US,0.15,1 wk ahead inc death,2021-05-15,quantile,3159.281038297537
2021-05-10,US,0.2,1 wk ahead inc death,2021-05-15,quantile,3557.4136488274307
2021-05-10,US,0.25,1 wk ahead inc death,2021-05-15,quantile,3898.9759782622405
2021-05-10,US,0.3,1 wk ahead inc death,2021-05-15,quantile,4205.709506522278
2021-05-10,US,0.35,1 wk ahead inc death,2021-05-15,quantile,4489.943832889036
2021-05-10,US,0.4,1 wk ahead inc death,2021-05-15,quantile,4759.654413275712
