forecast_date,location,quantile,target,target_end_date,type,value
2021-09-20,US,NA,1 wk ahead inc case,2021-09-25,point,936643.5826154441
2021-09-20,US,0.025,1 wk ahead inc case,2021-09-25,quantile,250639.04606439936
2021-09-20,US,0.1,1 wk ahead inc case,2021-09-25,quantile,488089.32614832843
2021-09-20,US,0.25,1 wk ahead inc case,2021-09-25,quantile,700566.2709191908
2021-09-20,US,0.5,1 wk ahead inc case,2021-09-25,quantile,936643.5826154441
2021-09-20,US,0.75,1 wk ahead inc case,2021-09-25,quantile,1172720.8943116972
2021-09-20,US,0.9,1 wk ahead inc case,2021-09-25,quantile,1385197.8390825593
2021-09-20,US,0.975,1 wk ahead inc case,2021-09-25,quantile,1622648.1191664885
2021-09-20,US,NA,2 wk ahead inc case,2021-10-02,point,737679.7764563964
2021-09-20,US,0.025,2 wk ahead inc case,2021-10-02,quantile,197397.771045148
2021-09-20,US,0.1,2 wk ahead inc case,2021-10-02,quantile,384408.3616080021
2021-09-20,US,0.25,2 wk ahead inc case,2021-10-02,quantile,551750.5054393129
2021-09-20,US,0.5,2 wk ahead inc case,2021-10-02,quantile,737679.7764563964
2021-09-20,US,0.75,2 wk ahead inc case,2021-10-02,quantile,923609.0474734802
2021-09-20,US,0.9,2 wk ahead inc case,2021-10-02,quantile,1090951.191304791
2021-09-20,US,0.975,2 wk ahead inc case,2021-10-02,quantile,1277961.781867645
2021-09-20,US,NA,3 wk ahead inc case,2021-10-09,point,492354.7942390556
2021-09-20,US,0.025,3 wk ahead inc case,2021-10-09,quantile,131750.5807371511
2021-09-20,US,0.1,3 wk ahead inc case,2021-10-09,quantile,256568.37265141914
2021-09-20,US,0.25,3 wk ahead inc case,2021-10-09,quantile,368258.71502378804
2021-09-20,US,0.5,3 wk ahead inc case,2021-10-09,quantile,492354.7942390556
2021-09-20,US,0.75,3 wk ahead inc case,2021-10-09,quantile,616450.873454323
2021-09-20,US,0.9,3 wk ahead inc case,2021-10-09,quantile,728141.215826692
2021-09-20,US,0.975,3 wk ahead inc case,2021-10-09,quantile,852959.0077409598
2021-09-20,US,NA,4 wk ahead inc case,2021-10-16,point,272181.40104384517
2021-09-20,US,0.025,4 wk ahead inc case,2021-10-16,quantile,72833.77367900009
2021-09-20,US,0.1,4 wk ahead inc case,2021-10-16,quantile,141834.99368525736
2021-09-20,US,0.25,4 wk ahead inc case,2021-10-16,quantile,203579.1550617338
2021-09-20,US,0.5,4 wk ahead inc case,2021-10-16,quantile,272181.40104384517
2021-09-20,US,0.75,4 wk ahead inc case,2021-10-16,quantile,340783.6470259566
2021-09-20,US,0.9,4 wk ahead inc case,2021-10-16,quantile,402527.808402433
2021-09-20,US,0.975,4 wk ahead inc case,2021-10-16,quantile,471529.0284086903
2021-09-20,US,NA,1 wk ahead inc death,2021-09-25,point,13914.260719603819
2021-09-20,US,0.01,1 wk ahead inc death,2021-09-25,quantile,8663.7578795479
2021-09-20,US,0.025,1 wk ahead inc death,2021-09-25,quantile,9490.6761895052
2021-09-20,US,0.05,1 wk ahead inc death,2021-09-25,quantile,10201.871555388316
2021-09-20,US,0.1,1 wk ahead inc death,2021-09-25,quantile,11021.834264534486
2021-09-20,US,0.15,1 wk ahead inc death,2021-09-25,quantile,11575.059211613709
2021-09-20,US,0.2,1 wk ahead inc death,2021-09-25,quantile,12014.74486196456
2021-09-20,US,0.25,1 wk ahead inc death,2021-09-25,quantile,12391.955999612932
2021-09-20,US,0.3,1 wk ahead inc death,2021-09-25,quantile,12730.703259421485
2021-09-20,US,0.35,1 wk ahead inc death,2021-09-25,quantile,13044.603079067687
2021-09-20,US,0.4,1 wk ahead inc death,2021-09-25,quantile,13342.46331158164
2021-09-20,US,0.45,1 wk ahead inc death,2021-09-25,quantile,13630.64653364728
2021-09-20,US,0.5,1 wk ahead inc death,2021-09-25,quantile,13914.260719603819
2021-09-20,US,0.55,1 wk ahead inc death,2021-09-25,quantile,14197.874905560357
2021-09-20,US,0.6,1 wk ahead inc death,2021-09-25,quantile,14486.058127625993
2021-09-20,US,0.65,1 wk ahead inc death,2021-09-25,quantile,14783.918360139953
2021-09-20,US,0.7,1 wk ahead inc death,2021-09-25,quantile,15097.81817978615
2021-09-20,US,0.75,1 wk ahead inc death,2021-09-25,quantile,15436.565439594702
2021-09-20,US,0.8,1 wk ahead inc death,2021-09-25,quantile,15813.776577243076
2021-09-20,US,0.85,1 wk ahead inc death,2021-09-25,quantile,16253.46222759393
