forecast_date,location,quantile,target,target_end_date,type,value
2021-11-15,US,NA,1 wk ahead inc case,2021-11-20,point,436503.81455622084
2021-11-15,US,0.025,1 wk ahead inc case,2021-11-20,quantile,213223.142814794
2021-11-15,US,0.1,1 wk ahead inc case,2021-11-20,quantile,290508.4306189872
2021-11-15,US,0.25,1 wk ahead inc case,2021-11-20,quantile,359665.4003330995
2021-11-15,US,0.5,1 wk ahead inc case,2021-11-20,quantile,436503.81455622084
2021-11-15,US,0.75,1 wk ahead inc case,2021-11-20,quantile,513342.22877934226
2021-11-15,US,0.9,1 wk ahead inc case,2021-11-20,quantile,582499.1984934545
2021-11-15,US,0.975,1 wk ahead inc case,2021-11-20,quantile,659784.4862976475
2021-11-15,US,NA,2 wk ahead inc case,2021-11-27,point,391470.5968760692
2021-11-15,US,0.025,2 wk ahead inc case,2021-11-27,quantile,191225.34145631827
2021-11-15,US,0.1,2 wk ahead inc case,2021-11-27,quantile,260537.26207997988
2021-11-15,US,0.25,2 wk ahead inc case,2021-11-27,quantile,322559.446787914
2021-11-15,US,0.5,2 wk ahead inc case,2021-11-27,quantile,391470.5968760692
2021-11-15,US,0.75,2 wk ahead inc case,2021-11-27,quantile,460381.7469642243
2021-11-15,US,0.9,2 wk ahead inc case,2021-11-27,quantile,522403.93167215853
2021-11-15,US,0.975,2 wk ahead inc case,2021-11-27,quantile,591715.85229582
2021-11-15,US,NA,3 wk ahead inc case,2021-12-04,point,344068.8413319188
2021-11-15,US,0.025,3 wk ahead inc case,2021-12-04,quantile,168070.55802713346
2021-11-15,US,0.1,3 wk ahead inc case,2021-12-04,quantile,228989.74942945206
2021-11-15,US,0.25,3 wk ahead inc case,2021-12-04,quantile,283501.8926137048
2021-11-15,US,0.5,3 wk ahead inc case,2021-12-04,quantile,344068.8413319188
2021-11-15,US,0.75,3 wk ahead inc case,2021-12-04,quantile,404635.7900501327
2021-11-15,US,0.9,3 wk ahead inc case,2021-12-04,quantile,459147.9332343855
2021-11-15,US,0.975,3 wk ahead inc case,2021-12-04,quantile,520067.124636704
2021-11-15,US,NA,4 wk ahead inc case,2021-12-11,point,296154.04274866724
2021-11-15,US,0.025,4 wk ahead inc case,2021-12-11,quantile,144665.16361690237
2021-11-15,US,0.1,4 wk ahead inc case,2021-12-11,quantile,197100.78883927508
2021-11-15,US,0.25,4 wk ahead inc case,2021-12-11,quantile,244021.60712789407
2021-11-15,US,0.5,4 wk ahead inc case,2021-12-11,quantile,296154.04274866724
2021-11-15,US,0.75,4 wk ahead inc case,2021-12-11,quantile,348286.4783694404
2021-11-15,US,0.9,4 wk ahead inc case,2021-12-11,quantile,395207.29665805947
2021-11-15,US,0.975,4 wk ahead inc case,2021-12-11,quantile,447642.92188043206
2021-11-15,US,NA,1 wk ahead inc death,2021-11-20,point,5757.085503043803
2021-11-15,US,0.01,1 wk ahead inc death,2021-11-20,quantile,0.0
2021-11-15,US,0.025,1 wk ahead inc death,2021-11-20,quantile,0.10578779711111289
