forecast_date,location,quantile,target,target_end_date,type,value
2021-04-12,US,NA,1 wk ahead inc case,2021-04-17,point,307719.2497326575
2021-04-12,US,0.025,1 wk ahead inc case,2021-04-17,quantile,106287.4816574831
2021-04-12,US,0.1,1 wk ahead inc case,2021-04-17,quantile,176010.09601178663
2021-04-12,US,0.25,1 wk ahead inc case,2021-04-17,quantile,238399.78059840063
2021-04-12,US,0.5,1 wk ahead inc case,2021-04-17,quantile,307719.2497326575
2021-04-12,US,0.75,1 wk ahead inc case,2021-04-17,quantile,377038.7188669144
2021-04-12,US,0.9,1 wk ahead inc case,2021-04-17,quantile,439428.4034535284
2021-04-12,US,0.975,1 wk ahead inc case,2021-04-17,quantile,509151.0178078319
2021-04-12,US,NA,2 wk ahead inc case,2021-04-24,point,299147.002956915
2021-04-12,US,0.025,2 wk ahead inc case,2021-04-24,quantile,103326.59272144244
2021-04-12,US,0.1,2 wk ahead inc case,2021-04-24,quantile,171106.9189133568
2021-04-12,US,0.25,2 wk ahead inc case,2021-04-24,quantile,231758.5914223974
2021-04-12,US,0.5,2 wk ahead inc case,2021-04-24,quantile,299147.002956915
2021-04-12,US,0.75,2 wk ahead inc case,2021-04-24,quantile,366535.4144914326
2021-04-12,US,0.9,2 wk ahead inc case,2021-04-24,quantile,427187.08700047317
2021-04-12,US,0.975,2 wk ahead inc case,2021-04-24,quantile,494967.41319238755
2021-04-12,US,NA,3 wk ahead inc case,2021-05-01,point,291531.27520203375
2021-04-12,US,0.025,3 wk ahead inc case,2021-05-01,quantile,100696.08934942861
2021-04-12,US,0.1,3 wk ahead inc case,2021-05-01,quantile,166750.8541741478
2021-04-12,US,0.25,3 wk ahead inc case,2021-05-01,quantile,225858.44761456543
2021-04-12,US,0.5,3 wk ahead inc case,2021-05-01,quantile,291531.27520203375
2021-04-12,US,0.75,3 wk ahead inc case,2021-05-01,quantile,357204.102789502
2021-04-12,US,0.9,3 wk ahead inc case,2021-05-01,quantile,416311.6962299197
2021-04-12,US,0.975,3 wk ahead inc case,2021-05-01,quantile,482366.46105463884
2021-04-12,US,NA,4 wk ahead inc case,2021-05-08,point,284319.55967527645
2021-04-12,US,0.025,4 wk ahead inc case,2021-05-08,quantile,98205.13344584072
2021-04-12,US,0.1,4 wk ahead inc case,2021-05-08,quantile,162625.87745144678
2021-04-12,US,0.25,4 wk ahead inc case,2021-05-08,quantile,220271.3047861246
2021-04-12,US,0.5,4 wk ahead inc case,2021-05-08,quantile,284319.55967527645
2021-04-12,US,0.75,4 wk ahead inc case,2021-05-08,quantile,348367.81456442835
2021-04-12,US,0.9,4 wk ahead inc case,2021-05-08,quantile,406013.2418991061
2021-04-12,US,0.975,4 wk ahead inc case,2021-05-08,quantile,470433.98590471223
2021-04-12,US,NA,1 wk ahead inc death,2021-04-17,point,3753.0817298413353
2021-04-12,US,0.01,1 wk ahead inc death,2021-04-17,quantile,2041.8650852439025
2021-04-12,US,0.025,1 wk ahead inc death,2021-04-17,quantile,2311.3700105485887
2021-04-12,US,0.05,1 wk ahead inc death,2021-04-17,quantile,2543.159114322654
2021-04-12,US,0.1,1 wk ahead inc death,2021-04-17,quantile,2810.3971062985197
2021-04-12,US,0.15,1 wk ahead inc death,2021-04-17,quantile,2990.701310769423
2021-04-12,US,0.2,1 wk ahead inc death,2021-04-17,quantile,3134.0013767232995
2021-04-12,US,0.25,1 wk ahead inc death,2021-04-17,quantile,3256.940073631909
2021-04-12,US,0.3,1 wk ahead inc death,2021-04-17,quantile,3367.3428230360014
2021-04-12,US,0.35,1 wk ahead inc death,2021-04-17,quantile,3469.6474236576414
2021-04-12,US,0.4,1 wk ahead inc death,2021-04-17,quantile,3566.7244852588715
2021-04-12,US,0.45,1 wk ahead inc death,2021-04-17,quantile,3660.647665821742
2021-04-12,US,0.5,1 wk ahead inc death,2021-04-17,quantile,3753.0817298413353
2021-04-12,US,0.55,1 wk ahead inc death,2021-04-17,quantile,3845.5157938609277
2021-04-12,US,0.6,1 wk ahead inc death,2021-04-17,quantile,3939.438974423798
2021-04-12,US,0.65,1 wk ahead inc death,2021-04-17,quantile,4036.5160360250275
2021-04-12,US,0.7,1 wk ahead inc death,2021-04-17,quantile,4138.820636646669
2021-04-12,US,0.75,1 wk ahead inc death,2021-04-17,quantile,4249.22338605076
2021-04-12,US,0.8,1 wk ahead inc death,2021-04-17,quantile,4372.162082959369
2021-04-12,US,0.85,1 wk ahead inc death,2021-04-17,quantile,4515.462148913246
2021-04-12,US,0.9,1 wk ahead inc death,2021-04-17,quantile,4695.76635338415
2021-04-12,US,0.95,1 wk ahead inc death,2021-04-17,quantile,4963.004345360015
2021-04-12,US,0.975,1 wk ahead inc death,2021-04-17,quantile,5194.79344913408
2021-04-12,US,0.99,1 wk ahead inc death,2021-04-17,quantile,5464.2983744387675
2021-04-12,US,NA,2 wk ahead inc death,2021-04-24,point,2886.5164454417045
2021-04-12,US,0.01,2 wk ahead inc death,2021-04-24,quantile,1570.4100182702182
2021-04-12,US,0.025,2 wk ahead inc death,2021-04-24,quantile,1777.6877849210398
2021-04-12,US,0.05,2 wk ahead inc death,2021-04-24,quantile,1955.9580993131326
