forecast_date,location,quantile,target,target_end_date,type,value
2021-08-09,US,NA,1 wk ahead inc case,2021-08-14,point,886783.9502394707
2021-08-09,US,0.025,1 wk ahead inc case,2021-08-14,quantile,368907.802754345
2021-08-09,US,0.1,1 wk ahead inc case,2021-08-14,quantile,548162.9384235233
2021-08-09,US,0.25,1 wk ahead inc case,2021-08-14,quantile,708565.2910676685
2021-08-09,US,0.5,1 wk ahead inc case,2021-08-14,quantile,886783.9502394707
2021-08-09,US,0.75,1 wk ahead inc case,2021-08-14,quantile,1065002.6094112732
2021-08-09,US,0.9,1 wk ahead inc case,2021-08-14,quantile,1225404.9620554182
2021-08-09,US,0.975,1 wk ahead inc case,2021-08-14,quantile,1404660.0977245963
2021-08-09,US,NA,2 wk ahead inc case,2021-08-21,point,1143890.5775684817
2021-08-09,US,0.025,2 wk ahead inc case,2021-08-21,quantile,475865.80637621065
2021-08-09,US,0.1,2 wk ahead inc case,2021-08-21,quantile,707092.6577613319
2021-08-09,US,0.25,2 wk ahead inc case,2021-08-21,quantile,914000.709897262
2021-08-09,US,0.5,2 wk ahead inc case,2021-08-21,quantile,1143890.5775684817
2021-08-09,US,0.75,2 wk ahead inc case,2021-08-21,quantile,1373780.4452397013
2021-08-09,US,0.9,2 wk ahead inc case,2021-08-21,quantile,1580688.4973756312
2021-08-09,US,0.975,2 wk ahead inc case,2021-08-21,quantile,1811915.3487607525
2021-08-09,US,NA,3 wk ahead inc case,2021-08-28,point,1398383.5169070067
2021-08-09,US,0.025,3 wk ahead inc case,2021-08-28,quantile,581736.4990545312
2021-08-09,US,0.1,3 wk ahead inc case,2021-08-28,quantile,864406.7334143401
2021-08-09,US,0.25,3 wk ahead inc case,2021-08-28,quantile,1117347.7185890328
2021-08-09,US,0.5,3 wk ahead inc case,2021-08-28,quantile,1398383.5169070067
2021-08-09,US,0.75,3 wk ahead inc case,2021-08-28,quantile,1679419.315224981
2021-08-09,US,0.9,3 wk ahead inc case,2021-08-28,quantile,1932360.3003996736
2021-08-09,US,0.975,3 wk ahead inc case,2021-08-28,quantile,2215030.5347594824
2021-08-09,US,NA,4 wk ahead inc case,2021-09-04,point,1619912.342251298
2021-08-09,US,0.025,4 wk ahead inc case,2021-09-04,quantile,673893.9091908382
2021-08-09,US,0.1,4 wk ahead inc case,2021-09-04,quantile,1001344.1371793109
2021-08-09,US,0.25,4 wk ahead inc case,2021-09-04,quantile,1294355.4740491628
2021-08-09,US,0.5,4 wk ahead inc case,2021-09-04,quantile,1619912.342251298
2021-08-09,US,0.75,4 wk ahead inc case,2021-09-04,quantile,1945469.210453433
2021-08-09,US,0.9,4 wk ahead inc case,2021-09-04,quantile,2238480.547323285
2021-08-09,US,0.975,4 wk ahead inc case,2021-09-04,quantile,2565930.7753117573
2021-08-09,US,NA,1 wk ahead inc death,2021-08-14,point,3363.579056721199
2021-08-09,US,0.01,1 wk ahead inc death,2021-08-14,quantile,0.0
2021-08-09,US,0.025,1 wk ahead inc death,2021-08-14,quantile,0.06180655448516157
2021-08-09,US,0.05,1 wk ahead inc death,2021-08-14,quantile,540.8263980549345
2021-08-09,US,0.1,1 wk ahead inc death,2021-08-14,quantile,1164.2933393874832
2021-08-09,US,0.15,1 wk ahead inc death,2021-08-14,quantile,1584.9435247886088
2021-08-09,US,0.2,1 wk ahead inc death,2021-08-14,quantile,1919.2629572631813
2021-08-09,US,0.25,1 wk ahead inc death,2021-08-14,quantile,2206.0792619596414
2021-08-09,US,0.3,1 wk ahead inc death,2021-08-14,quantile,2463.6491680076147
2021-08-09,US,0.35,1 wk ahead inc death,2021-08-14,quantile,2702.3260715505157
2021-08-09,US,0.4,1 wk ahead inc death,2021-08-14,quantile,2928.807112747443
2021-08-09,US,0.45,1 wk ahead inc death,2021-08-14,quantile,3147.9301411492065
2021-08-09,US,0.5,1 wk ahead inc death,2021-08-14,quantile,3363.579056721199
2021-08-09,US,0.55,1 wk ahead inc death,2021-08-14,quantile,3579.2279722931917
2021-08-09,US,0.6,1 wk ahead inc death,2021-08-14,quantile,3798.3510006949546
2021-08-09,US,0.65,1 wk ahead inc death,2021-08-14,quantile,4024.832041891882
2021-08-09,US,0.7,1 wk ahead inc death,2021-08-14,quantile,4263.508945434783
2021-08-09,US,0.75,1 wk ahead inc death,2021-08-14,quantile,4521.078851482756
2021-08-09,US,0.8,1 wk ahead inc death,2021-08-14,quantile,4807.895156179216
2021-08-09,US,0.85,1 wk ahead inc death,2021-08-14,quantile,5142.214588653789
2021-08-09,US,0.9,1 wk ahead inc death,2021-08-14,quantile,5562.864774054915
2021-08-09,US,0.95,1 wk ahead inc death,2021-08-14,quantile,6186.331715387463
