forecast_date,location,quantile,target,target_end_date,type,value
2021-09-06,US,NA,1 wk ahead inc case,2021-09-11,point,1044828.7569044171
2021-09-06,US,0.025,1 wk ahead inc case,2021-09-11,quantile,486543.179770482
2021-09-06,US,0.1,1 wk ahead inc case,2021-09-11,quantile,679785.4392513811
2021-09-06,US,0.25,1 wk ahead inc case,2021-09-11,quantile,852703.8492890813
2021-09-06,US,0.5,1 wk ahead inc case,2021-09-11,quantile,1044828.7569044171
2021-09-06,US,0.75,1 wk ahead inc case,2021-09-11,quantile,1236953.6645197526
2021-09-06,US,0.9,1 wk ahead inc case,2021-09-11,quantile,1409872.074557453
2021-09-06,US,0.975,1 wk ahead inc case,2021-09-11,quantile,1603114.3340383517
2021-09-06,US,NA,2 wk ahead inc case,2021-09-18,point,897164.0270959381
2021-09-06,US,0.025,2 wk ahead inc case,2021-09-18,quantile,417780.45984513545
2021-09-06,US,0.1,2 wk ahead inc case,2021-09-18,quantile,583711.960653609
2021-09-06,US,0.25,2 wk ahead inc case,2021-09-18,quantile,732191.9637960205
2021-09-06,US,0.5,2 wk ahead inc case,2021-09-18,quantile,897164.0270959381
2021-09-06,US,0.75,2 wk ahead inc case,2021-09-18,quantile,1062136.0903958557
2021-09-06,US,0.9,2 wk ahead inc case,2021-09-18,quantile,1210616.0935382673
2021-09-06,US,0.975,2 wk ahead inc case,2021-09-18,quantile,1376547.5943467405
2021-09-06,US,NA,3 wk ahead inc case,2021-09-25,point,706992.7381838455
2021-09-06,US,0.025,3 wk ahead inc case,2021-09-25,quantile,329223.80116120435
2021-09-06,US,0.1,3 wk ahead inc case,2021-09-25,quantile,459982.90714906954
2021-09-06,US,0.25,3 wk ahead inc case,2021-09-25,quantile,576989.6983453177
2021-09-06,US,0.5,3 wk ahead inc case,2021-09-25,quantile,706992.7381838455
2021-09-06,US,0.75,3 wk ahead inc case,2021-09-25,quantile,836995.7780223734
2021-09-06,US,0.9,3 wk ahead inc case,2021-09-25,quantile,954002.5692186216
2021-09-06,US,0.975,3 wk ahead inc case,2021-09-25,quantile,1084761.6752064868
2021-09-06,US,NA,4 wk ahead inc case,2021-10-02,point,511648.85834203946
2021-09-06,US,0.025,4 wk ahead inc case,2021-10-02,quantile,238258.43308641456
2021-09-06,US,0.1,4 wk ahead inc case,2021-10-02,quantile,332888.46771503007
2021-09-06,US,0.25,4 wk ahead inc case,2021-10-02,quantile,417565.9868754294
2021-09-06,US,0.5,4 wk ahead inc case,2021-10-02,quantile,511648.85834203946
2021-09-06,US,0.75,4 wk ahead inc case,2021-10-02,quantile,605731.7298086496
2021-09-06,US,0.9,4 wk ahead inc case,2021-10-02,quantile,690409.248969049
2021-09-06,US,0.975,4 wk ahead inc case,2021-10-02,quantile,785039.2835976642
2021-09-06,US,NA,1 wk ahead inc death,2021-09-11,point,12541.656866714318
2021-09-06,US,0.01,1 wk ahead inc death,2021-09-11,quantile,7749.7130138186285
2021-09-06,US,0.025,1 wk ahead inc death,2021-09-11,quantile,8504.411417563246
2021-09-06,US,0.05,1 wk ahead inc death,2021-09-11,quantile,9153.493679885229
2021-09-06,US,0.1,1 wk ahead inc death,2021-09-11,quantile,9901.843958590121
2021-09-06,US,0.15,1 wk ahead inc death,2021-09-11,quantile,10406.752338831391
2021-09-06,US,0.2,1 wk ahead inc death,2021-09-11,quantile,10808.037513525778
2021-09-06,US,0.25,1 wk ahead inc death,2021-09-11,quantile,11152.30446230409
2021-09-06,US,0.3,1 wk ahead inc death,2021-09-11,quantile,11461.466822324366
2021-09-06,US,0.35,1 wk ahead inc death,2021-09-11,quantile,11747.951823285277
2021-09-06,US,0.4,1 wk ahead inc death,2021-09-11,quantile,12019.798073767854
2021-09-06,US,0.45,1 wk ahead inc death,2021-09-11,quantile,12282.812467160773
2021-09-06,US,0.5,1 wk ahead inc death,2021-09-11,quantile,12541.656866714318
2021-09-06,US,0.55,1 wk ahead inc death,2021-09-11,quantile,12800.501266267862
2021-09-06,US,0.6,1 wk ahead inc death,2021-09-11,quantile,13063.515659660781
2021-09-06,US,0.65,1 wk ahead inc death,2021-09-11,quantile,13335.361910143358
2021-09-06,US,0.7,1 wk ahead inc death,2021-09-11,quantile,13621.846911104269
2021-09-06,US,0.75,1 wk ahead inc death,2021-09-11,quantile,13931.009271124545
2021-09-06,US,0.8,1 wk ahead inc death,2021-09-11,quantile,14275.276219902858
2021-09-06,US,0.85,1 wk ahead inc death,2021-09-11,quantile,14676.561394597244
2021-09-06,US,0.9,1 wk ahead inc death,2021-09-11,quantile,15181.469774838517
2021-09-06,US,0.95,1 wk ahead inc death,2021-09-11,quantile,15929.820053543408
2021-09-06,US,0.975,1 wk ahead inc death,2021-09-11,quantile,16578.90231586539
2021-09-06,US,0.99,1 wk ahead inc death,2021-09-11,quantile,17333.600719610007
2021-09-06,US,NA,2 wk ahead inc death,2021-09-18,point,15563.764144465744
2021-09-06,US,0.01,2 wk ahead inc death,2021-09-18,quantile,9617.126892897424
2021-09-06,US,0.025,2 wk ahead inc death,2021-09-18,quantile,10553.681614567404
2021-09-06,US,0.05,2 wk ahead inc death,2021-09-18,quantile,11359.170342930465
2021-09-06,US,0.1,2 wk ahead inc death,2021-09-18,quantile,12287.847260102373
2021-09-06,US,0.15,2 wk ahead inc death,2021-09-18,quantile,12914.421167214701
2021-09-06,US,0.2,2 wk ahead inc death,2021-09-18,quantile,13412.402245790518
2021-09-06,US,0.25,2 wk ahead inc death,2021-09-18,quantile,13839.625670132553
2021-09-06,US,0.3,2 wk ahead inc death,2021-09-18,quantile,14223.285509086716
2021-09-06,US,0.35,2 wk ahead inc death,2021-09-18,quantile,14578.803526623642
2021-09-06,US,0.4,2 wk ahead inc death,2021-09-18,quantile,14916.155359083448
2021-09-06,US,0.45,2 wk ahead inc death,2021-09-18,quantile,15242.547161129263
2021-09-06,US,0.5,2 wk ahead inc death,2021-09-18,quantile,15563.764144465744
2021-09-06,US,0.55,2 wk ahead inc death,2021-09-18,quantile,15884.98112780222
2021-09-06,US,0.6,2 wk ahead inc death,2021-09-18,quantile,16211.372929848032
2021-09-06,US,0.65,2 wk ahead inc death,2021-09-18,quantile,16548.72476230784
2021-09-06,US,0.7,2 wk ahead inc death,2021-09-18,quantile,16904.242779844768
2021-09-06,US,0.75,2 wk ahead inc death,2021-09-18,quantile,17287.90261879893
2021-09-06,US,0.8,2 wk ahead inc death,2021-09-18,quantile,17715.126043140965
2021-09-06,US,0.85,2 wk ahead inc death,2021-09-18,quantile,18213.10712171678
2021-09-06,US,0.9,2 wk ahead inc death,2021-09-18,quantile,18839.68102882911
2021-09-06,US,0.95,2 wk ahead inc death,2021-09-18,quantile,19768.357946001015
2021-09-06,US,0.975,2 wk ahead inc death,2021-09-18,quantile,20573.846674364082
2021-09-06,US,0.99,2 wk ahead inc death,2021-09-18,quantile,21510.40139603406
2021-09-06,US,NA,3 wk ahead inc death,2021-09-25,point,18881.51943454781
2021-09-06,US,0.01,3 wk ahead inc death,2021-09-25,quantile,11667.226941197545
2021-09-06,US,0.025,3 wk ahead inc death,2021-09-25,quantile,12803.428698984864
2021-09-06,US,0.05,3 wk ahead inc death,2021-09-25,quantile,13780.624892510092
2021-09-06,US,0.1,3 wk ahead inc death,2021-09-25,quantile,14907.26952020014
2021-09-06,US,0.15,3 wk ahead inc death,2021-09-25,quantile,15667.411301745244
2021-09-06,US,0.2,3 wk ahead inc death,2021-09-25,quantile,16271.547892732444
2021-09-06,US,0.25,3 wk ahead inc death,2021-09-25,quantile,16789.84329445739
2021-09-06,US,0.3,3 wk ahead inc death,2021-09-25,quantile,17255.2885837992
2021-09-06,US,0.35,3 wk ahead inc death,2021-09-25,quantile,17686.593009588913
2021-09-06,US,0.4,3 wk ahead inc death,2021-09-25,quantile,18095.858732311597
2021-09-06,US,0.45,3 wk ahead inc death,2021-09-25,quantile,18491.828055439415
2021-09-06,US,0.5,3 wk ahead inc death,2021-09-25,quantile,18881.51943454781
2021-09-06,US,0.55,3 wk ahead inc death,2021-09-25,quantile,19271.2108136562
2021-09-06,US,0.6,3 wk ahead inc death,2021-09-25,quantile,19667.180136784013
2021-09-06,US,0.65,3 wk ahead inc death,2021-09-25,quantile,20076.445859506694
2021-09-06,US,0.7,3 wk ahead inc death,2021-09-25,quantile,20507.75028529641
2021-09-06,US,0.75,3 wk ahead inc death,2021-09-25,quantile,20973.19557463822
2021-09-06,US,0.8,3 wk ahead inc death,2021-09-25,quantile,21491.490976363173
2021-09-06,US,0.85,3 wk ahead inc death,2021-09-25,quantile,22095.62756735037
2021-09-06,US,0.9,3 wk ahead inc death,2021-09-25,quantile,22855.769348895472
2021-09-06,US,0.95,3 wk ahead inc death,2021-09-25,quantile,23982.413976585518
2021-09-06,US,0.975,3 wk ahead inc death,2021-09-25,quantile,24959.610170110747
2021-09-06,US,0.99,3 wk ahead inc death,2021-09-25,quantile,26095.811927898067
2021-09-06,US,NA,4 wk ahead inc death,2021-10-02,point,22391.463407574873
2021-09-06,US,0.01,4 wk ahead inc death,2021-10-02,quantile,13836.083797561872
2021-09-06,US,0.025,4 wk ahead inc death,2021-10-02,quantile,15183.497609851089
2021-09-06,US,0.05,4 wk ahead inc death,2021-10-02,quantile,16342.347822366606
2021-09-06,US,0.1,4 wk ahead inc death,2021-10-02,quantile,17678.427900122635
2021-09-06,US,0.15,4 wk ahead inc death,2021-10-02,quantile,18579.87478553022
2021-09-06,US,0.2,4 wk ahead inc death,2021-10-02,quantile,19296.316193604376
