forecast_date,location,quantile,target,target_end_date,type,value
2021-03-01,US,NA,1 wk ahead inc case,2021-03-06,point,320575.98122737644
2021-03-01,US,0.025,1 wk ahead inc case,2021-03-06,quantile,171250.91448577776
2021-03-01,US,0.1,1 wk ahead inc case,2021-03-06,quantile,222937.5681916104
2021-03-01,US,0.25,1 wk ahead inc case,2021-03-06,quantile,269188.1864724694
2021-03-01,US,0.5,1 wk ahead inc case,2021-03-06,quantile,320575.98122737644
2021-03-01,US,0.75,1 wk ahead inc case,2021-03-06,quantile,371963.7759822835
2021-03-01,US,0.9,1 wk ahead inc case,2021-03-06,quantile,418214.3942631425
2021-03-01,US,0.975,1 wk ahead inc case,2021-03-06,quantile,469901.0479689751
2021-03-01,US,NA,2 wk ahead inc case,2021-03-13,point,235800.3996442343
2021-03-01,US,0.025,2 wk ahead inc case,2021-03-13,quantile,125964.00366796582
2021-03-01,US,0.1,2 wk ahead inc case,2021-03-13,quantile,163982.24057219608
2021-03-01,US,0.25,2 wk ahead inc case,2021-03-13,quantile,198001.98912810613
2021-03-01,US,0.5,2 wk ahead inc case,2021-03-13,quantile,235800.3996442343
2021-03-01,US,0.75,2 wk ahead inc case,2021-03-13,quantile,273598.81016036245
2021-03-01,US,0.9,2 wk ahead inc case,2021-03-13,quantile,307618.5587162725
2021-03-01,US,0.975,2 wk ahead inc case,2021-03-13,quantile,345636.7956205027
2021-03-01,US,NA,3 wk ahead inc case,2021-03-20,point,168704.11191673932
2021-03-01,US,0.025,3 wk ahead inc case,2021-03-20,quantile,90121.3289050534
2021-03-01,US,0.1,3 wk ahead inc case,2021-03-20,quantile,117321.59193787814
2021-03-01,US,0.25,3 wk ahead inc case,2021-03-20,quantile,141661.12434076954
2021-03-01,US,0.5,3 wk ahead inc case,2021-03-20,quantile,168704.11191673932
2021-03-01,US,0.75,3 wk ahead inc case,2021-03-20,quantile,195747.09949270918
2021-03-01,US,0.9,3 wk ahead inc case,2021-03-20,quantile,220086.63189560059
2021-03-01,US,0.975,3 wk ahead inc case,2021-03-20,quantile,247286.89492842526
2021-03-01,US,NA,4 wk ahead inc case,2021-03-27,point,117322.30270101293
2021-03-01,US,0.025,4 wk ahead inc case,2021-03-27,quantile,62673.29058840271
2021-03-01,US,0.1,4 wk ahead inc case,2021-03-27,quantile,81589.23434832241
2021-03-01,US,0.25,4 wk ahead inc case,2021-03-27,quantile,98515.73338696142
2021-03-01,US,0.5,4 wk ahead inc case,2021-03-27,quantile,117322.30270101293
2021-03-01,US,0.75,4 wk ahead inc case,2021-03-27,quantile,136128.87201506444
2021-03-01,US,0.9,4 wk ahead inc case,2021-03-27,quantile,153055.37105370345
2021-03-01,US,0.975,4 wk ahead inc case,2021-03-27,quantile,171971.31481362312
2021-03-01,US,NA,1 wk ahead inc death,2021-03-06,point,12072.073664350568
2021-03-01,US,0.01,1 wk ahead inc death,2021-03-06,quantile,6543.289139576298
2021-03-01,US,0.025,1 wk ahead inc death,2021-03-06,quantile,7414.0349128127
2021-03-01,US,0.05,1 wk ahead inc death,2021-03-06,quantile,8162.9243149835365
2021-03-01,US,0.1,1 wk ahead inc death,2021-03-06,quantile,9026.345833896767
2021-03-01,US,0.15,1 wk ahead inc death,2021-03-06,quantile,9608.892233604665
2021-03-01,US,0.2,1 wk ahead inc death,2021-03-06,quantile,10071.881644995829
2021-03-01,US,0.25,1 wk ahead inc death,2021-03-06,quantile,10469.085334610556
2021-03-01,US,0.3,1 wk ahead inc death,2021-03-06,quantile,10825.78652398069
2021-03-01,US,0.35,1 wk ahead inc death,2021-03-06,quantile,11156.323335036079
2021-03-01,US,0.4,1 wk ahead inc death,2021-03-06,quantile,11469.970445462417
2021-03-01,US,0.45,1 wk ahead inc death,2021-03-06,quantile,11773.427654608335
2021-03-01,US,0.5,1 wk ahead inc death,2021-03-06,quantile,12072.073664350568
2021-03-01,US,0.55,1 wk ahead inc death,2021-03-06,quantile,12370.719674092801
2021-03-01,US,0.6,1 wk ahead inc death,2021-03-06,quantile,12674.176883238724
2021-03-01,US,0.65,1 wk ahead inc death,2021-03-06,quantile,12987.82399366506
2021-03-01,US,0.7,1 wk ahead inc death,2021-03-06,quantile,13318.36080472045
2021-03-01,US,0.75,1 wk ahead inc death,2021-03-06,quantile,13675.061994090584
2021-03-01,US,0.8,1 wk ahead inc death,2021-03-06,quantile,14072.265683705313
2021-03-01,US,0.85,1 wk ahead inc death,2021-03-06,quantile,14535.255095096472
2021-03-01,US,0.9,1 wk ahead inc death,2021-03-06,quantile,15117.801494804375
2021-03-01,US,0.95,1 wk ahead inc death,2021-03-06,quantile,15981.223013717605
2021-03-01,US,0.975,1 wk ahead inc death,2021-03-06,quantile,16730.11241588844
2021-03-01,US,0.99,1 wk ahead inc death,2021-03-06,quantile,17600.858189124843
2021-03-01,US,NA,2 wk ahead inc death,2021-03-13,point,10065.398525290348
2021-03-01,US,0.01,2 wk ahead inc death,2021-03-13,quantile,5455.633778190888
2021-03-01,US,0.025,2 wk ahead inc death,2021-03-13,quantile,6181.640217972498
2021-03-01,US,0.05,2 wk ahead inc death,2021-03-13,quantile,6806.045808411827
2021-03-01,US,0.1,2 wk ahead inc death,2021-03-13,quantile,7525.945464826052
2021-03-01,US,0.15,2 wk ahead inc death,2021-03-13,quantile,8011.658345277443
2021-03-01,US,0.2,2 wk ahead inc death,2021-03-13,quantile,8397.68754524856
2021-03-01,US,0.25,2 wk ahead inc death,2021-03-13,quantile,8728.866226132053
2021-03-01,US,0.3,2 wk ahead inc death,2021-03-13,quantile,9026.274917072857
2021-03-01,US,0.35,2 wk ahead inc death,2021-03-13,quantile,9301.868391984779
2021-03-01,US,0.4,2 wk ahead inc death,2021-03-13,quantile,9563.379649331524
2021-03-01,US,0.45,2 wk ahead inc death,2021-03-13,quantile,9816.394817259625
2021-03-01,US,0.5,2 wk ahead inc death,2021-03-13,quantile,10065.398525290348
2021-03-01,US,0.55,2 wk ahead inc death,2021-03-13,quantile,10314.40223332107
2021-03-01,US,0.6,2 wk ahead inc death,2021-03-13,quantile,10567.417401249171
2021-03-01,US,0.65,2 wk ahead inc death,2021-03-13,quantile,10828.928658595918
2021-03-01,US,0.7,2 wk ahead inc death,2021-03-13,quantile,11104.52213350784
2021-03-01,US,0.75,2 wk ahead inc death,2021-03-13,quantile,11401.930824448642
2021-03-01,US,0.8,2 wk ahead inc death,2021-03-13,quantile,11733.109505332137
2021-03-01,US,0.85,2 wk ahead inc death,2021-03-13,quantile,12119.138705303252
2021-03-01,US,0.9,2 wk ahead inc death,2021-03-13,quantile,12604.851585754646
2021-03-01,US,0.95,2 wk ahead inc death,2021-03-13,quantile,13324.751242168868
2021-03-01,US,0.975,2 wk ahead inc death,2021-03-13,quantile,13949.156832608198
2021-03-01,US,0.99,2 wk ahead inc death,2021-03-13,quantile,14675.16327238981
2021-03-01,US,NA,3 wk ahead inc death,2021-03-20,point,8270.629504650697
2021-03-01,US,0.01,3 wk ahead inc death,2021-03-20,quantile,4482.835486255416
2021-03-01,US,0.025,3 wk ahead inc death,2021-03-20,quantile,5079.387154461816
2021-03-01,US,0.05,3 wk ahead inc death,2021-03-20,quantile,5592.454499602766
2021-03-01,US,0.1,3 wk ahead inc death,2021-03-20,quantile,6183.988289722182
2021-03-01,US,0.15,3 wk ahead inc death,2021-03-20,quantile,6583.093329602784
2021-03-01,US,0.2,3 wk ahead inc death,2021-03-20,quantile,6900.289363412657
2021-03-01,US,0.25,3 wk ahead inc death,2021-03-20,quantile,7172.4153167511295
2021-03-01,US,0.3,3 wk ahead inc death,2021-03-20,quantile,7416.792833255237
2021-03-01,US,0.35,3 wk ahead inc death,2021-03-20,quantile,7643.245021826679
2021-03-01,US,0.4,3 wk ahead inc death,2021-03-20,quantile,7858.126003973175
2021-03-01,US,0.45,3 wk ahead inc death,2021-03-20,quantile,8066.0258409972585
2021-03-01,US,0.5,3 wk ahead inc death,2021-03-20,quantile,8270.629504650697
2021-03-01,US,0.55,3 wk ahead inc death,2021-03-20,quantile,8475.233168304134
2021-03-01,US,0.6,3 wk ahead inc death,2021-03-20,quantile,8683.133005328216
2021-03-01,US,0.65,3 wk ahead inc death,2021-03-20,quantile,8898.013987474713
2021-03-01,US,0.7,3 wk ahead inc death,2021-03-20,quantile,9124.466176046155
2021-03-01,US,0.75,3 wk ahead inc death,2021-03-20,quantile,9368.843692550261
2021-03-01,US,0.8,3 wk ahead inc death,2021-03-20,quantile,9640.969645888736
2021-03-01,US,0.85,3 wk ahead inc death,2021-03-20,quantile,9958.165679698608
2021-03-01,US,0.9,3 wk ahead inc death,2021-03-20,quantile,10357.27071957921
2021-03-01,US,0.95,3 wk ahead inc death,2021-03-20,quantile,10948.804509698624
2021-03-01,US,0.975,3 wk ahead inc death,2021-03-20,quantile,11461.871854839577
2021-03-01,US,0.99,3 wk ahead inc death,2021-03-20,quantile,12058.423523045976
2021-03-01,US,NA,4 wk ahead inc death,2021-03-27,point,6713.984450359945
2021-03-01,US,0.01,4 wk ahead inc death,2021-03-27,quantile,3639.10482646046
2021-03-01,US,0.025,4 wk ahead inc death,2021-03-27,quantile,4123.377350326006
2021-03-01,US,0.05,4 wk ahead inc death,2021-03-27,quantile,4539.878437132856
2021-03-01,US,0.1,4 wk ahead inc death,2021-03-27,quantile,5020.077515871781
2021-03-01,US,0.15,4 wk ahead inc death,2021-03-27,quantile,5344.065554546693
2021-03-01,US,0.2,4 wk ahead inc death,2021-03-27,quantile,5601.56097705568
2021-03-01,US,0.25,4 wk ahead inc death,2021-03-27,quantile,5822.469121741223
2021-03-01,US,0.3,4 wk ahead inc death,2021-03-27,quantile,6020.851463122074
