forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-04-05,1 day ahead cum death,2020-04-06,01,Alabama,point,NA,49.7506667684227
2020-04-05,1 day ahead cum death,2020-04-06,02,Alaska,point,NA,6.13578720276551
2020-04-05,1 day ahead cum death,2020-04-06,04,Arizona,point,NA,70.5929606296443
2020-04-05,1 day ahead cum death,2020-04-06,05,Arkansas,point,NA,16.4197415226603
2020-04-05,1 day ahead cum death,2020-04-06,06,California,point,NA,391.10525004794
2020-04-05,1 day ahead cum death,2020-04-06,08,Colorado,point,NA,158.123815264995
2020-04-05,1 day ahead cum death,2020-04-06,09,Connecticut,point,NA,206.974723130759
2020-04-05,1 day ahead cum death,2020-04-06,10,Delaware,point,NA,15.1132788164346
2020-04-05,1 day ahead cum death,2020-04-06,11,District of Columbia,point,NA,24.4341971870531
2020-04-05,1 day ahead cum death,2020-04-06,12,Florida,point,NA,248.310156950613
2020-04-05,1 day ahead cum death,2020-04-06,13,Georgia,point,NA,229.719120263792
2020-04-05,1 day ahead cum death,2020-04-06,15,Hawaii,point,NA,4.13003335631902
2020-04-05,1 day ahead cum death,2020-04-06,16,Idaho,point,NA,10.5535447062807
2020-04-05,1 day ahead cum death,2020-04-06,17,Illinois,point,NA,313.81064996482
2020-04-05,1 day ahead cum death,2020-04-06,18,Indiana,point,NA,142.93674175239
2020-04-05,1 day ahead cum death,2020-04-06,19,Iowa,point,NA,19.6532881245337
2020-04-05,1 day ahead cum death,2020-04-06,20,Kansas,point,NA,23.1036266257886
2020-04-05,1 day ahead cum death,2020-04-06,21,Kentucky,point,NA,48.8377883332488
2020-04-05,1 day ahead cum death,2020-04-06,22,Louisiana,point,NA,503.27506773259
2020-04-05,1 day ahead cum death,2020-04-06,23,Maine,point,NA,10.2805010318318
2020-04-05,1 day ahead cum death,2020-04-06,24,Maryland,point,NA,76.8145154670508
2020-04-05,1 day ahead cum death,2020-04-06,25,Massachusetts,point,NA,263.588496775103
2020-04-05,1 day ahead cum death,2020-04-06,26,Michigan,point,NA,673.08349564217
2020-04-05,1 day ahead cum death,2020-04-06,27,Minnesota,point,NA,30.7172001851742
2020-04-05,1 day ahead cum death,2020-04-06,28,Mississippi,point,NA,45.0780603988479
2020-04-05,1 day ahead cum death,2020-04-06,29,Missouri,point,NA,45.5267308198865
2020-04-05,1 day ahead cum death,2020-04-06,30,Montana,point,NA,6.17155011754274
2020-04-05,1 day ahead cum death,2020-04-06,31,Nebraska,point,NA,8.58482207288988
2020-04-05,1 day ahead cum death,2020-04-06,32,Nevada,point,NA,50.0800328864571
2020-04-05,1 day ahead cum death,2020-04-06,33,New Hampshire,point,NA,9.62852572305488
2020-04-05,1 day ahead cum death,2020-04-06,34,New Jersey,point,NA,1064.55887660197
2020-04-05,1 day ahead cum death,2020-04-06,35,New Mexico,point,NA,13.0957341241497
2020-04-05,1 day ahead cum death,2020-04-06,36,New York,point,NA,4792.74314545502
2020-04-05,1 day ahead cum death,2020-04-06,37,North Carolina,point,NA,41.2816189563216
2020-04-05,1 day ahead cum death,2020-04-06,38,North Dakota,point,NA,3.09562344660787
2020-04-05,1 day ahead cum death,2020-04-06,39,Ohio,point,NA,131.259896013942
2020-04-05,1 day ahead cum death,2020-04-06,40,Oklahoma,point,NA,50.6116018602551
2020-04-05,1 day ahead cum death,2020-04-06,41,Oregon,point,NA,28.8834316577406
2020-04-05,1 day ahead cum death,2020-04-06,42,Pennsylvania,point,NA,173.883492134817
2020-04-05,1 day ahead cum death,2020-04-06,72,Puerto Rico,point,NA,22.6738027132713
2020-04-05,1 day ahead cum death,2020-04-06,44,Rhode Island,point,NA,26.7847893252489
2020-04-05,1 day ahead cum death,2020-04-06,45,South Carolina,point,NA,48.5656418535286
2020-04-05,1 day ahead cum death,2020-04-06,46,South Dakota,point,NA,2.25935245074534
2020-04-05,1 day ahead cum death,2020-04-06,47,Tennessee,point,NA,57.3928669785502
2020-04-05,1 day ahead cum death,2020-04-06,48,Texas,point,NA,153.660643427111
2020-04-05,1 day ahead cum death,2020-04-06,49,Utah,point,NA,8.56682065078768
2020-04-05,1 day ahead cum death,2020-04-06,50,Vermont,point,NA,22.9981444027685
2020-04-05,1 day ahead cum death,2020-04-06,51,Virginia,point,NA,59.5500932549595
2020-04-05,1 day ahead cum death,2020-04-06,78,U.S. Virgin Islands,point,NA,1.03104933712667
2020-04-05,1 day ahead cum death,2020-04-06,53,Washington,point,NA,358.920095526134
2020-04-05,1 day ahead cum death,2020-04-06,54,West Virginia,point,NA,3.08461708015183
2020-04-05,1 day ahead cum death,2020-04-06,55,Wisconsin,point,NA,79.5365011789137
2020-04-05,1 day ahead cum death,2020-04-06,56,Wyoming,point,NA,0.454321327078013
2020-04-05,1 wk ahead cum death,2020-04-11,01,Alabama,point,NA,81.1336457229721
2020-04-05,1 wk ahead cum death,2020-04-11,02,Alaska,point,NA,7.74526423651839
2020-04-05,1 wk ahead cum death,2020-04-11,04,Arizona,point,NA,116.78023897825
2020-04-05,1 wk ahead cum death,2020-04-11,05,Arkansas,point,NA,20.0317525315226
2020-04-05,1 wk ahead cum death,2020-04-11,06,California,point,NA,672.08550169409
2020-04-05,1 wk ahead cum death,2020-04-11,08,Colorado,point,NA,274.030768677912
2020-04-05,1 wk ahead cum death,2020-04-11,09,Connecticut,point,NA,322.900958622515
2020-04-05,1 wk ahead cum death,2020-04-11,10,Delaware,point,NA,24.4571916886154
2020-04-05,1 wk ahead cum death,2020-04-11,11,District of Columbia,point,NA,43.4199166196154
2020-04-05,1 wk ahead cum death,2020-04-11,12,Florida,point,NA,419.082045794427
2020-04-05,1 wk ahead cum death,2020-04-11,13,Georgia,point,NA,341.624783952717
2020-04-05,1 wk ahead cum death,2020-04-11,15,Hawaii,point,NA,5.78957097885054
2020-04-05,1 wk ahead cum death,2020-04-11,16,Idaho,point,NA,16.2106019671753
2020-04-05,1 wk ahead cum death,2020-04-11,17,Illinois,point,NA,576.529506182531
2020-04-05,1 wk ahead cum death,2020-04-11,18,Indiana,point,NA,251.899582995013
2020-04-05,1 wk ahead cum death,2020-04-11,19,Iowa,point,NA,32.4134735989866
2020-04-05,1 wk ahead cum death,2020-04-11,20,Kansas,point,NA,31.7338361526045
2020-04-05,1 wk ahead cum death,2020-04-11,21,Kentucky,point,NA,74.7420310421828
2020-04-05,1 wk ahead cum death,2020-04-11,22,Louisiana,point,NA,676.888896152985
2020-04-05,1 wk ahead cum death,2020-04-11,23,Maine,point,NA,12.9268240250765
2020-04-05,1 wk ahead cum death,2020-04-11,24,Maryland,point,NA,146.788803874391
2020-04-05,1 wk ahead cum death,2020-04-11,25,Massachusetts,point,NA,468.530925869164
2020-04-05,1 wk ahead cum death,2020-04-11,26,Michigan,point,NA,1031.33800043036
2020-04-05,1 wk ahead cum death,2020-04-11,27,Minnesota,point,NA,42.4619648566411
2020-04-05,1 wk ahead cum death,2020-04-11,28,Mississippi,point,NA,60.0582492316664
2020-04-05,1 wk ahead cum death,2020-04-11,29,Missouri,point,NA,56.7008272011224
2020-04-05,1 wk ahead cum death,2020-04-11,30,Montana,point,NA,7.96209231753085
2020-04-05,1 wk ahead cum death,2020-04-11,31,Nebraska,point,NA,14.3130328697323
2020-04-05,1 wk ahead cum death,2020-04-11,32,Nevada,point,NA,76.3672267268499
2020-04-05,1 wk ahead cum death,2020-04-11,33,New Hampshire,point,NA,15.4400705792427
2020-04-05,1 wk ahead cum death,2020-04-11,34,New Jersey,point,NA,1990.89767043918
2020-04-05,1 wk ahead cum death,2020-04-11,35,New Mexico,point,NA,23.2453515281777
2020-04-05,1 wk ahead cum death,2020-04-11,36,New York,point,NA,8579.19342940744
2020-04-05,1 wk ahead cum death,2020-04-11,37,North Carolina,point,NA,63.4402301113178
2020-04-05,1 wk ahead cum death,2020-04-11,38,North Dakota,point,NA,4.3615426178599
2020-04-05,1 wk ahead cum death,2020-04-11,39,Ohio,point,NA,209.228738233748
2020-04-05,1 wk ahead cum death,2020-04-11,40,Oklahoma,point,NA,83.7446289426286
2020-04-05,1 wk ahead cum death,2020-04-11,41,Oregon,point,NA,42.4622514770195
2020-04-05,1 wk ahead cum death,2020-04-11,42,Pennsylvania,point,NA,335.990492431081
2020-04-05,1 wk ahead cum death,2020-04-11,72,Puerto Rico,point,NA,44.6480339739132
2020-04-05,1 wk ahead cum death,2020-04-11,44,Rhode Island,point,NA,40.860755761321
2020-04-05,1 wk ahead cum death,2020-04-11,45,South Carolina,point,NA,79.0423637387358
2020-04-05,1 wk ahead cum death,2020-04-11,46,South Dakota,point,NA,5.46411318717187
2020-04-05,1 wk ahead cum death,2020-04-11,47,Tennessee,point,NA,84.3342837400709
2020-04-05,1 wk ahead cum death,2020-04-11,48,Texas,point,NA,268.398421658874
2020-04-05,1 wk ahead cum death,2020-04-11,49,Utah,point,NA,13.5549396660035
2020-04-05,1 wk ahead cum death,2020-04-11,50,Vermont,point,NA,30.6054034436175
2020-04-05,1 wk ahead cum death,2020-04-11,51,Virginia,point,NA,113.540698814282
2020-04-05,1 wk ahead cum death,2020-04-11,78,U.S. Virgin Islands,point,NA,1.52816039164599
2020-04-05,1 wk ahead cum death,2020-04-11,53,Washington,point,NA,491.370395768919
2020-04-05,1 wk ahead cum death,2020-04-11,54,West Virginia,point,NA,4.33421460975536
2020-04-05,1 wk ahead cum death,2020-04-11,55,Wisconsin,point,NA,114.007507681389
2020-04-05,1 wk ahead cum death,2020-04-11,56,Wyoming,point,NA,4.71803060452512
2020-04-05,2 day ahead cum death,2020-04-07,01,Alabama,point,NA,55.359731546094
2020-04-05,2 day ahead cum death,2020-04-07,02,Alaska,point,NA,6.37942195355089
2020-04-05,2 day ahead cum death,2020-04-07,04,Arizona,point,NA,78.1680441630666
2020-04-05,2 day ahead cum death,2020-04-07,05,Arkansas,point,NA,17.0588531830881
2020-04-05,2 day ahead cum death,2020-04-07,06,California,point,NA,438.774795285816
2020-04-05,2 day ahead cum death,2020-04-07,08,Colorado,point,NA,177.695756953936
2020-04-05,2 day ahead cum death,2020-04-07,09,Connecticut,point,NA,226.248154775155
2020-04-05,2 day ahead cum death,2020-04-07,10,Delaware,point,NA,16.5941747372642
2020-04-05,2 day ahead cum death,2020-04-07,11,District of Columbia,point,NA,27.4315795024188
2020-04-05,2 day ahead cum death,2020-04-07,12,Florida,point,NA,277.583724503761
2020-04-05,2 day ahead cum death,2020-04-07,13,Georgia,point,NA,250.356430348904
2020-04-05,2 day ahead cum death,2020-04-07,15,Hawaii,point,NA,4.3783913815156
2020-04-05,2 day ahead cum death,2020-04-07,16,Idaho,point,NA,11.403235195697
2020-04-05,2 day ahead cum death,2020-04-07,17,Illinois,point,NA,358.032543240068
2020-04-05,2 day ahead cum death,2020-04-07,18,Indiana,point,NA,160.628662009107
2020-04-05,2 day ahead cum death,2020-04-07,19,Iowa,point,NA,21.7333746090737
2020-04-05,2 day ahead cum death,2020-04-07,20,Kansas,point,NA,24.5606946509639
2020-04-05,2 day ahead cum death,2020-04-07,21,Kentucky,point,NA,53.4284324874515
2020-04-05,2 day ahead cum death,2020-04-07,22,Louisiana,point,NA,531.251320125257
2020-04-05,2 day ahead cum death,2020-04-07,23,Maine,point,NA,10.6863243056369
2020-04-05,2 day ahead cum death,2020-04-07,24,Maryland,point,NA,87.9060134536208
2020-04-05,2 day ahead cum death,2020-04-07,25,Massachusetts,point,NA,298.921159408143
2020-04-05,2 day ahead cum death,2020-04-07,26,Michigan,point,NA,732.369228485959
2020-04-05,2 day ahead cum death,2020-04-07,27,Minnesota,point,NA,32.8901998465903
2020-04-05,2 day ahead cum death,2020-04-07,28,Mississippi,point,NA,47.7955680657276
2020-04-05,2 day ahead cum death,2020-04-07,29,Missouri,point,NA,47.3670586323558
2020-04-05,2 day ahead cum death,2020-04-07,30,Montana,point,NA,6.46688464215426
2020-04-05,2 day ahead cum death,2020-04-07,31,Nebraska,point,NA,9.4834528104285
2020-04-05,2 day ahead cum death,2020-04-07,32,Nevada,point,NA,54.6369639854749
2020-04-05,2 day ahead cum death,2020-04-07,33,New Hampshire,point,NA,10.5731197766845
2020-04-05,2 day ahead cum death,2020-04-07,34,New Jersey,point,NA,1221.41083208254
2020-04-05,2 day ahead cum death,2020-04-07,35,New Mexico,point,NA,14.6995459157776
2020-04-05,2 day ahead cum death,2020-04-07,36,New York,point,NA,5460.57702780569
2020-04-05,2 day ahead cum death,2020-04-07,37,North Carolina,point,NA,45.1479921479912
2020-04-05,2 day ahead cum death,2020-04-07,38,North Dakota,point,NA,3.27906784635376
2020-04-05,2 day ahead cum death,2020-04-07,39,Ohio,point,NA,144.708622434212
2020-04-05,2 day ahead cum death,2020-04-07,40,Oklahoma,point,NA,55.917749326263
2020-04-05,2 day ahead cum death,2020-04-07,41,Oregon,point,NA,31.3261562931403
2020-04-05,2 day ahead cum death,2020-04-07,42,Pennsylvania,point,NA,200.316056448999
2020-04-05,2 day ahead cum death,2020-04-07,72,Puerto Rico,point,NA,26.0648156690996
2020-04-05,2 day ahead cum death,2020-04-07,44,Rhode Island,point,NA,29.123510325893
2020-04-05,2 day ahead cum death,2020-04-07,45,South Carolina,point,NA,53.7812804244858
2020-04-05,2 day ahead cum death,2020-04-07,46,South Dakota,point,NA,2.7201869926833
2020-04-05,2 day ahead cum death,2020-04-07,47,Tennessee,point,NA,62.4059689280718
2020-04-05,2 day ahead cum death,2020-04-07,48,Texas,point,NA,173.146912437901
2020-04-05,2 day ahead cum death,2020-04-07,49,Utah,point,NA,9.37867330622005
2020-04-05,2 day ahead cum death,2020-04-07,50,Vermont,point,NA,24.2650601849131
2020-04-05,2 day ahead cum death,2020-04-07,51,Virginia,point,NA,68.3162141247797
2020-04-05,2 day ahead cum death,2020-04-07,78,U.S. Virgin Islands,point,NA,1.09753012600341
2020-04-05,2 day ahead cum death,2020-04-07,53,Washington,point,NA,383.380339839372
2020-04-05,2 day ahead cum death,2020-04-07,54,West Virginia,point,NA,3.25140687359422
2020-04-05,2 day ahead cum death,2020-04-07,55,Wisconsin,point,NA,85.8005498516209
2020-04-05,2 day ahead cum death,2020-04-07,56,Wyoming,point,NA,1.1130633052536
2020-04-05,2 wk ahead cum death,2020-04-18,01,Alabama,point,NA,147.124140128867
2020-04-05,2 wk ahead cum death,2020-04-18,02,Alaska,point,NA,11.1637081686762
2020-04-05,2 wk ahead cum death,2020-04-18,04,Arizona,point,NA,217.397141648867
2020-04-05,2 wk ahead cum death,2020-04-18,05,Arkansas,point,NA,26.3566744186405
2020-04-05,2 wk ahead cum death,2020-04-18,06,California,point,NA,1273.22700149814
2020-04-05,2 wk ahead cum death,2020-04-18,08,Colorado,point,NA,522.142118240704
2020-04-05,2 wk ahead cum death,2020-04-18,09,Connecticut,point,NA,560.385057723175
2020-04-05,2 wk ahead cum death,2020-04-18,10,Delaware,point,NA,47.5314053490875
2020-04-05,2 wk ahead cum death,2020-04-18,11,District of Columbia,point,NA,89.9954939542192
2020-04-05,2 wk ahead cum death,2020-04-18,12,Florida,point,NA,767.00787687362
2020-04-05,2 wk ahead cum death,2020-04-18,13,Georgia,point,NA,545.940566112629
2020-04-05,2 wk ahead cum death,2020-04-18,15,Hawaii,point,NA,9.94302484954542
2020-04-05,2 wk ahead cum death,2020-04-18,16,Idaho,point,NA,30.8102046089904
2020-04-05,2 wk ahead cum death,2020-04-18,17,Illinois,point,NA,1131.38397133585
2020-04-05,2 wk ahead cum death,2020-04-18,18,Indiana,point,NA,488.655062247646
2020-04-05,2 wk ahead cum death,2020-04-18,19,Iowa,point,NA,61.1368591329706
2020-04-05,2 wk ahead cum death,2020-04-18,20,Kansas,point,NA,49.9408461740459
2020-04-05,2 wk ahead cum death,2020-04-18,21,Kentucky,point,NA,127.643237611078
2020-04-05,2 wk ahead cum death,2020-04-18,22,Louisiana,point,NA,1082.70662455461
2020-04-05,2 wk ahead cum death,2020-04-18,23,Maine,point,NA,18.0980749657369
2020-04-05,2 wk ahead cum death,2020-04-18,24,Maryland,point,NA,319.181578991313
2020-04-05,2 wk ahead cum death,2020-04-18,25,Massachusetts,point,NA,878.845001917093
