forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-04-12,1 day ahead cum death,2020-04-13,01,Alabama,point,NA,101.840982952623
2020-04-12,1 day ahead cum death,2020-04-13,02,Alaska,point,NA,8.13596413875121
2020-04-12,1 day ahead cum death,2020-04-13,04,Arizona,point,NA,120.767384628975
2020-04-12,1 day ahead cum death,2020-04-13,05,Arkansas,point,NA,27.6738823349014
2020-04-12,1 day ahead cum death,2020-04-13,06,California,point,NA,679.614584198445
2020-04-12,1 day ahead cum death,2020-04-13,08,Colorado,point,NA,311.429748360892
2020-04-12,1 day ahead cum death,2020-04-13,09,Connecticut,point,NA,594.710769057954
2020-04-12,1 day ahead cum death,2020-04-13,10,Delaware,point,NA,36.8154065133741
2020-04-12,1 day ahead cum death,2020-04-13,11,District of Columbia,point,NA,53.3627094148121
2020-04-12,1 day ahead cum death,2020-04-13,12,Florida,point,NA,499.060855262048
2020-04-12,1 day ahead cum death,2020-04-13,13,Georgia,point,NA,460.048583638181
2020-04-12,1 day ahead cum death,2020-04-13,15,Hawaii,point,NA,9.14845961435291
2020-04-12,1 day ahead cum death,2020-04-13,16,Idaho,point,NA,27.2833547323131
2020-04-12,1 day ahead cum death,2020-04-13,17,Illinois,point,NA,802.653957146204
2020-04-12,1 day ahead cum death,2020-04-13,18,Indiana,point,NA,373.350660926511
2020-04-12,1 day ahead cum death,2020-04-13,19,Iowa,point,NA,44.007382419107
2020-04-12,1 day ahead cum death,2020-04-13,20,Kansas,point,NA,58.117744549913
2020-04-12,1 day ahead cum death,2020-04-13,21,Kentucky,point,NA,107.77540024734
2020-04-12,1 day ahead cum death,2020-04-13,22,Louisiana,point,NA,859.667317990016
2020-04-12,1 day ahead cum death,2020-04-13,23,Maine,point,NA,19.2940548348329
2020-04-12,1 day ahead cum death,2020-04-13,24,Maryland,point,NA,261.919805293598
2020-04-12,1 day ahead cum death,2020-04-13,25,Massachusetts,point,NA,859.181153028541
2020-04-12,1 day ahead cum death,2020-04-13,26,Michigan,point,NA,1547.98265504691
2020-04-12,1 day ahead cum death,2020-04-13,27,Minnesota,point,NA,75.5399349099128
2020-04-12,1 day ahead cum death,2020-04-13,28,Mississippi,point,NA,100.65266694836
2020-04-12,1 day ahead cum death,2020-04-13,29,Missouri,point,NA,123.27474605555
2020-04-12,1 day ahead cum death,2020-04-13,30,Montana,point,NA,6.08287710615308
2020-04-12,1 day ahead cum death,2020-04-13,31,Nebraska,point,NA,18.2816315738022
2020-04-12,1 day ahead cum death,2020-04-13,32,Nevada,point,NA,118.513533706683
2020-04-12,1 day ahead cum death,2020-04-13,33,New Hampshire,point,NA,24.0690677621631
2020-04-12,1 day ahead cum death,2020-04-13,34,New Jersey,point,NA,2566.07308072921
2020-04-12,1 day ahead cum death,2020-04-13,35,New Mexico,point,NA,27.3405447492728
2020-04-12,1 day ahead cum death,2020-04-13,36,New York,point,NA,10096.2020029257
2020-04-12,1 day ahead cum death,2020-04-13,37,North Carolina,point,NA,96.719615119725
2020-04-12,1 day ahead cum death,2020-04-13,38,North Dakota,point,NA,7.08319586907555
2020-04-12,1 day ahead cum death,2020-04-13,39,Ohio,point,NA,269.803635562379
2020-04-12,1 day ahead cum death,2020-04-13,40,Oklahoma,point,NA,100.472452863049
2020-04-12,1 day ahead cum death,2020-04-13,41,Oregon,point,NA,54.4686188739061
2020-04-12,1 day ahead cum death,2020-04-13,42,Pennsylvania,point,NA,615.245833769068
