location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,52
02,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,0
04,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,47
05,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,17
06,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,317
08,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,55
09,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,108
10,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,21
12,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,125
13,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,122
15,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,0
16,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,2
17,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,291
18,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,79
19,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,48
20,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,9
21,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,30
22,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,57
23,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,5
24,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,163
25,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,85
26,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,47
27,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,96
28,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,40
29,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,22
30,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,0
31,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,36
32,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,18
33,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,6
34,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,145
35,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,20
36,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,330
37,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,90
38,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,3
39,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,94
40,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,13
41,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,6
42,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,101
44,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,23
45,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,28
46,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,3
47,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,28
48,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,148
49,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,10
50,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,0
51,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,190
53,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,30
54,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,2
55,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,68
56,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,1
US,1 day ahead inc hosp,point,,2020-05-28,2020-05-29,3256
01,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,37
02,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
04,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,31
05,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,8
06,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,285
08,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,34
09,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,86
10,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,12
12,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,102
13,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,105
15,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
16,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
17,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,259
18,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,57
19,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,34
20,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,3
21,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,16
22,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,42
23,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,2
24,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,129
25,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,67
26,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,32
27,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,69
28,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,25
29,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,13
30,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
31,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,26
32,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,8
33,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,1
34,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,120
35,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,11
36,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,294
37,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,71
38,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
39,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,70
40,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,5
41,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,1
42,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,80
44,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,13
45,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,18
46,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
47,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,18
48,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,124
49,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,4
50,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
51,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,162
53,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,19
54,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
55,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,53
56,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,0
US,1 day ahead inc hosp,quantile,0.01,2020-05-28,2020-05-29,3114
01,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,40
02,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,0
04,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,32
05,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,9
06,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,295
08,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,41
09,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,89
10,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,12
12,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,110
13,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,106
15,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,0
16,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,0
17,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,262
18,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,59
19,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,37
20,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,3
21,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,19
22,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,43
23,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,2
24,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,135
25,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,70
26,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,32
27,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,70
28,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,28
29,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,15
30,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,0
31,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,27
32,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,10
33,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,2
34,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,122
35,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,12
36,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,300
37,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,75
38,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,0
39,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,76
40,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,6
41,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,2
42,1 day ahead inc hosp,quantile,0.025,2020-05-28,2020-05-29,82
