location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead inc death,point,,2020-06-08,2020-06-13,62.556605688132066
01,1 wk ahead inc death,quantile,0.01,2020-06-08,2020-06-13,28.476418140210107
01,1 wk ahead inc death,quantile,0.025,2020-06-08,2020-06-13,32.54717294421611
01,1 wk ahead inc death,quantile,0.05,2020-06-08,2020-06-13,36.981134512168076
01,1 wk ahead inc death,quantile,0.1,2020-06-08,2020-06-13,41.47641814021011
01,1 wk ahead inc death,quantile,0.15,2020-06-08,2020-06-13,45.051889316174076
01,1 wk ahead inc death,quantile,0.2,2020-06-08,2020-06-13,48.556605688132066
01,1 wk ahead inc death,quantile,0.25,2020-06-08,2020-06-13,51.34434127611407
01,1 wk ahead inc death,quantile,0.3,2020-06-08,2020-06-13,53.48585088412607
01,1 wk ahead inc death,quantile,0.35,2020-06-08,2020-06-13,55.69811529614407
01,1 wk ahead inc death,quantile,0.4,2020-06-08,2020-06-13,58.27358647210805
01,1 wk ahead inc death,quantile,0.45,2020-06-08,2020-06-13,60.41509608012006
01,1 wk ahead inc death,quantile,0.5,2020-06-08,2020-06-13,62.556605688132066
01,1 wk ahead inc death,quantile,0.55,2020-06-08,2020-06-13,64.76887010015007
01,1 wk ahead inc death,quantile,0.6,2020-06-08,2020-06-13,67.55660568813207
01,1 wk ahead inc death,quantile,0.65,2020-06-08,2020-06-13,70.48585088412604
01,1 wk ahead inc death,quantile,0.7,2020-06-08,2020-06-13,73.48585088412604
01,1 wk ahead inc death,quantile,0.75,2020-06-08,2020-06-13,76.69811529614407
01,1 wk ahead inc death,quantile,0.8,2020-06-08,2020-06-13,80.69811529614407
01,1 wk ahead inc death,quantile,0.85,2020-06-08,2020-06-13,85.55660568813207
01,1 wk ahead inc death,quantile,0.9,2020-06-08,2020-06-13,91.76887010015007
01,1 wk ahead inc death,quantile,0.95,2020-06-08,2020-06-13,102.91037970816208
01,1 wk ahead inc death,quantile,0.975,2020-06-08,2020-06-13,113.04422544235823
01,1 wk ahead inc death,quantile,0.99,2020-06-08,2020-06-13,126.13853912389578
01,2 wk ahead inc death,point,,2020-06-08,2020-06-20,65.25940968232514
01,2 wk ahead inc death,quantile,0.01,2020-06-08,2020-06-20,28.608476555033498
01,2 wk ahead inc death,quantile,0.025,2020-06-08,2020-06-20,31.971683318979483
01,2 wk ahead inc death,quantile,0.05,2020-06-08,2020-06-20,35.476399690937455
01,2 wk ahead inc death,quantile,0.1,2020-06-08,2020-06-20,41.42451037476337
01,2 wk ahead inc death,quantile,0.15,2020-06-08,2020-06-20,45.43394311867932
01,2 wk ahead inc death,quantile,0.2,2020-06-08,2020-06-20,48.79714988262529
01,2 wk ahead inc death,quantile,0.25,2020-06-08,2020-06-20,51.806582626541264
01,2 wk ahead inc death,quantile,0.3,2020-06-08,2020-06-20,54.382053802505254
01,2 wk ahead inc death,quantile,0.35,2020-06-08,2020-06-20,56.93276079706712
01,2 wk ahead inc death,quantile,0.4,2020-06-08,2020-06-20,59.4622413504272
01,2 wk ahead inc death,quantile,0.45,2020-06-08,2020-06-20,62.108467330397175
01,2 wk ahead inc death,quantile,0.5,2020-06-08,2020-06-20,65.25940968232514
01,2 wk ahead inc death,quantile,0.55,2020-06-08,2020-06-20,67.90563566229514
01,2 wk ahead inc death,quantile,0.6,2020-06-08,2020-06-20,70.62261644627111
01,2 wk ahead inc death,quantile,0.65,2020-06-08,2020-06-20,73.55186164226511
01,2 wk ahead inc death,quantile,0.7,2020-06-08,2020-06-20,77.64195449376246
01,2 wk ahead inc death,quantile,0.75,2020-06-08,2020-06-20,81.83841583109853
01,2 wk ahead inc death,quantile,0.8,2020-06-08,2020-06-20,86.90751852122378
01,2 wk ahead inc death,quantile,0.85,2020-06-08,2020-06-20,93.16506379389291
01,2 wk ahead inc death,quantile,0.9,2020-06-08,2020-06-20,100.44430806742331
01,2 wk ahead inc death,quantile,0.95,2020-06-08,2020-06-20,113.69807839759878
01,2 wk ahead inc death,quantile,0.975,2020-06-08,2020-06-20,124.69041314008751
01,2 wk ahead inc death,quantile,0.99,2020-06-08,2020-06-20,138.0859053611363
01,3 wk ahead inc death,point,,2020-06-08,2020-06-27,57.820704068506224
01,3 wk ahead inc death,quantile,0.01,2020-06-08,2020-06-27,24.91002124249152
01,3 wk ahead inc death,quantile,0.025,2020-06-08,2020-06-27,29.014121441964964
01,3 wk ahead inc death,quantile,0.05,2020-06-08,2020-06-27,31.528270557838894
01,3 wk ahead inc death,quantile,0.1,2020-06-08,2020-06-27,35.83958800561078
01,3 wk ahead inc death,quantile,0.15,2020-06-08,2020-06-27,39.93368838957697
01,3 wk ahead inc death,quantile,0.2,2020-06-08,2020-06-27,42.59429976525061
01,3 wk ahead inc death,quantile,0.25,2020-06-08,2020-06-27,45.68392005708851
01,3 wk ahead inc death,quantile,0.3,2020-06-08,2020-06-27,48.12731436895646
01,3 wk ahead inc death,quantile,0.35,2020-06-08,2020-06-27,50.712218288836404
01,3 wk ahead inc death,quantile,0.4,2020-06-08,2020-06-27,53.155612600704316
01,3 wk ahead inc death,quantile,0.45,2020-06-08,2020-06-27,55.74051652058426
01,3 wk ahead inc death,quantile,0.5,2020-06-08,2020-06-27,57.820704068506224
01,3 wk ahead inc death,quantile,0.55,2020-06-08,2020-06-27,60.47636279239216
01,3 wk ahead inc death,quantile,0.6,2020-06-08,2020-06-27,62.55655034031412
01,3 wk ahead inc death,quantile,0.65,2020-06-08,2020-06-27,65.78768024016404
01,3 wk ahead inc death,quantile,0.7,2020-06-08,2020-06-27,68.584848572062
01,3 wk ahead inc death,quantile,0.75,2020-06-08,2020-06-27,71.45277170796594
01,3 wk ahead inc death,quantile,0.8,2020-06-08,2020-06-27,75.61314680380987
01,3 wk ahead inc death,quantile,0.85,2020-06-08,2020-06-27,79.99639953227273
01,3 wk ahead inc death,quantile,0.9,2020-06-08,2020-06-27,86.0046517995037
01,3 wk ahead inc death,quantile,0.95,2020-06-08,2020-06-27,98.0518155190835
01,3 wk ahead inc death,quantile,0.975,2020-06-08,2020-06-27,105.93235656428641
01,3 wk ahead inc death,quantile,0.99,2020-06-08,2020-06-27,117.22737807060301
01,4 wk ahead inc death,point,,2020-06-08,2020-07-04,62.386724051281604
01,4 wk ahead inc death,quantile,0.01,2020-06-08,2020-07-04,27.396193693742852
01,4 wk ahead inc death,quantile,0.025,2020-06-08,2020-07-04,31.64618908142469
01,4 wk ahead inc death,quantile,0.05,2020-06-08,2020-07-04,35.320713293142546
01,4 wk ahead inc death,quantile,0.1,2020-06-08,2020-07-04,40.216934660794365
01,4 wk ahead inc death,quantile,0.15,2020-06-08,2020-07-04,42.95278093260227
01,4 wk ahead inc death,quantile,0.2,2020-06-08,2020-07-04,45.759382008416175
01,4 wk ahead inc death,quantile,0.25,2020-06-08,2020-07-04,48.999944652182045
01,4 wk ahead inc death,quantile,0.3,2020-06-08,2020-07-04,51.80654572799596
01,4 wk ahead inc death,quantile,0.35,2020-06-08,2020-07-04,54.54239199980386
01,4 wk ahead inc death,quantile,0.4,2020-06-08,2020-07-04,57.278238271611755
01,4 wk ahead inc death,quantile,0.45,2020-06-08,2020-07-04,59.85771698004457
01,4 wk ahead inc death,quantile,0.5,2020-06-08,2020-07-04,62.386724051281604
01,4 wk ahead inc death,quantile,0.55,2020-06-08,2020-07-04,65.1933251270955
01,4 wk ahead inc death,quantile,0.6,2020-06-08,2020-07-04,68.07068100691541
01,4 wk ahead inc death,quantile,0.65,2020-06-08,2020-07-04,70.94803688673531
01,4 wk ahead inc death,quantile,0.7,2020-06-08,2020-07-04,74.40086394251921
01,4 wk ahead inc death,quantile,0.75,2020-06-08,2020-07-04,79.00463335023106
01,4 wk ahead inc death,quantile,0.8,2020-06-08,2020-07-04,83.36029022918972
01,4 wk ahead inc death,quantile,0.85,2020-06-08,2020-07-04,89.14141736164876
01,4 wk ahead inc death,quantile,0.9,2020-06-08,2020-07-04,96.33009068924056
01,4 wk ahead inc death,quantile,0.95,2020-06-08,2020-07-04,109.62724979650216
01,4 wk ahead inc death,quantile,0.975,2020-06-08,2020-07-04,119.25306985742891
01,4 wk ahead inc death,quantile,0.99,2020-06-08,2020-07-04,132.88402901110902
01,1 wk ahead cum death,point,,2020-06-08,2020-06-13,751.556605688132
01,1 wk ahead cum death,quantile,0.01,2020-06-08,2020-06-13,717.4764181402101
01,1 wk ahead cum death,quantile,0.025,2020-06-08,2020-06-13,721.5471729442163
