"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","point",NA,100320
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","quantile",0.025,100100
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","quantile",0.25,100236
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","quantile",0.5,100320
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","quantile",0.75,100432
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","quantile",0.975,104338.08
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","point",NA,101648
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","quantile",0.025,101378
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","quantile",0.25,101547
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","quantile",0.5,101648
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","quantile",0.75,101792
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","quantile",0.975,106952.67
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","point",NA,102907
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","quantile",0.025,102574
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","quantile",0.25,102785
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","quantile",0.5,102907
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","quantile",0.75,103080
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","quantile",0.975,109437.57
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","point",NA,104094
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","quantile",0.025,103728
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","quantile",0.25,103951
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","quantile",0.5,104094
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","quantile",0.75,104296
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","quantile",0.975,111759.12
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","point",NA,105226
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","quantile",0.025,104806
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","quantile",0.25,105063
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","quantile",0.5,105226
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","quantile",0.75,105452
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","quantile",0.975,113957.91
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","point",NA,106292
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","quantile",0.025,105837
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","quantile",0.25,106108
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","quantile",0.5,106292
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","quantile",0.75,106534
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","quantile",0.975,115954.74
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","point",NA,107306
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","quantile",0.025,106808
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","quantile",0.25,107109
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","quantile",0.5,107306
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","quantile",0.75,107564
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","quantile",0.975,117822.87
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","point",NA,108256
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","quantile",0.025,107720
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","quantile",0.25,108046
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","quantile",0.5,108256
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","quantile",0.75,108556
2020-05-24,"8 day ahead cum death",2020-06-01,"US","US","quantile",0.975,119547.45
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","point",NA,109156
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","quantile",0.025,108589
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","quantile",0.25,108945
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","quantile",0.5,109156
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","quantile",0.75,109487
2020-05-24,"9 day ahead cum death",2020-06-02,"US","US","quantile",0.975,121176
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","point",NA,110027
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","quantile",0.025,109435
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","quantile",0.25,109790
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","quantile",0.5,110027
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","quantile",0.75,110380
2020-05-24,"10 day ahead cum death",2020-06-03,"US","US","quantile",0.975,122631.3
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","point",NA,110843
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","quantile",0.025,110214
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","quantile",0.25,110596
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","quantile",0.5,110843
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","quantile",0.75,111223
2020-05-24,"11 day ahead cum death",2020-06-04,"US","US","quantile",0.975,124033.14
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","point",NA,111621
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","quantile",0.025,110965
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","quantile",0.25,111362
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","quantile",0.5,111621
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","quantile",0.75,112025
2020-05-24,"12 day ahead cum death",2020-06-05,"US","US","quantile",0.975,125421.12
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","point",NA,112370
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","quantile",0.025,111660
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","quantile",0.25,112086
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","quantile",0.5,112370
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","quantile",0.75,112800
2020-05-24,"13 day ahead cum death",2020-06-06,"US","US","quantile",0.975,126602.19
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","point",NA,113082
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","quantile",0.025,112331
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","quantile",0.25,112784
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","quantile",0.5,113082
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","quantile",0.75,113524
2020-05-24,"14 day ahead cum death",2020-06-07,"US","US","quantile",0.975,127763.46
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","point",NA,113756
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","quantile",0.025,112964
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","quantile",0.25,113442
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","quantile",0.5,113756
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","quantile",0.75,114220
2020-05-24,"15 day ahead cum death",2020-06-08,"US","US","quantile",0.975,128839.59
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","point",NA,114398
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","quantile",0.025,113577
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","quantile",0.25,114072
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","quantile",0.5,114398
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","quantile",0.75,114892
2020-05-24,"16 day ahead cum death",2020-06-09,"US","US","quantile",0.975,129887.01
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","point",NA,115008
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","quantile",0.025,114164
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","quantile",0.25,114676
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","quantile",0.5,115008
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","quantile",0.75,115529
2020-05-24,"17 day ahead cum death",2020-06-10,"US","US","quantile",0.975,130839.39
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","point",NA,115592
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","quantile",0.025,114718
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","quantile",0.25,115264
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","quantile",0.5,115592
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","quantile",0.75,116139
2020-05-24,"18 day ahead cum death",2020-06-11,"US","US","quantile",0.975,131762.07
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","point",NA,116158
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","quantile",0.025,115244
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","quantile",0.25,115824
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","quantile",0.5,116158
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","quantile",0.75,116721
2020-05-24,"19 day ahead cum death",2020-06-12,"US","US","quantile",0.975,132616.44
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","point",NA,116692
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","quantile",0.025,115754
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","quantile",0.25,116345
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","quantile",0.5,116692
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","quantile",0.75,117283
2020-05-24,"20 day ahead cum death",2020-06-13,"US","US","quantile",0.975,133434.18
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","point",NA,117220
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","quantile",0.025,116244
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","quantile",0.25,116854
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","quantile",0.5,117220
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","quantile",0.75,117819
2020-05-24,"21 day ahead cum death",2020-06-14,"US","US","quantile",0.975,134155.89
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","point",NA,117728
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","quantile",0.025,116722
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","quantile",0.25,117342
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","quantile",0.5,117728
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","quantile",0.75,118334
2020-05-24,"22 day ahead cum death",2020-06-15,"US","US","quantile",0.975,134925.12
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","point",NA,118212
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","quantile",0.025,117165
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","quantile",0.25,117813
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","quantile",0.5,118212
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","quantile",0.75,118846
2020-05-24,"23 day ahead cum death",2020-06-16,"US","US","quantile",0.975,135620.1
2020-05-24,"24 day ahead cum death",2020-06-17,"US","US","point",NA,118681
2020-05-24,"24 day ahead cum death",2020-06-17,"US","US","quantile",0.025,117608
