location,target,type,quantile,forecast_date,target_end_date,value
1,1 day ahead inc hosp,quantile,0.01,2020-05-09,2020-05-10,2.9055063464186763
1,1 day ahead inc hosp,quantile,0.025,2020-05-09,2020-05-10,3.224866404044361
1,1 day ahead inc hosp,quantile,0.05,2020-05-09,2020-05-10,3.8785168377784336
1,1 day ahead inc hosp,quantile,0.1,2020-05-09,2020-05-10,5.000658661893733
1,1 day ahead inc hosp,quantile,0.15,2020-05-09,2020-05-10,6.1763945546249115
1,1 day ahead inc hosp,quantile,0.2,2020-05-09,2020-05-10,7.4755288270353955
1,1 day ahead inc hosp,quantile,0.25,2020-05-09,2020-05-10,8.970371925862988
1,1 day ahead inc hosp,quantile,0.3,2020-05-09,2020-05-10,10.603882567549192
1,1 day ahead inc hosp,quantile,0.35,2020-05-09,2020-05-10,12.580252018194175
1,1 day ahead inc hosp,quantile,0.4,2020-05-09,2020-05-10,15.090573050519936
1,1 day ahead inc hosp,quantile,0.45,2020-05-09,2020-05-10,18.041285144318273
1,1 day ahead inc hosp,quantile,0.5,2020-05-09,2020-05-10,21.28924798588838
1,1 day ahead inc hosp,quantile,0.55,2020-05-09,2020-05-10,25.068366283159925
1,1 day ahead inc hosp,quantile,0.6,2020-05-09,2020-05-10,29.99585872549757
1,1 day ahead inc hosp,quantile,0.65,2020-05-09,2020-05-10,35.640498831297094
1,1 day ahead inc hosp,quantile,0.7,2020-05-09,2020-05-10,41.99287566998908
1,1 day ahead inc hosp,quantile,0.75,2020-05-09,2020-05-10,52.266921826312284
1,1 day ahead inc hosp,quantile,0.8,2020-05-09,2020-05-10,65.37872879199094
1,1 day ahead inc hosp,quantile,0.85,2020-05-09,2020-05-10,80.75104553083939
1,1 day ahead inc hosp,quantile,0.9,2020-05-09,2020-05-10,100.80861715511476
1,1 day ahead inc hosp,quantile,0.975,2020-05-09,2020-05-10,145.20530818267852
1,1 day ahead inc hosp,quantile,0.99,2020-05-09,2020-05-10,158.70917380339372
1,2 day ahead inc hosp,quantile,0.01,2020-05-09,2020-05-11,2.9210111681759963
1,2 day ahead inc hosp,quantile,0.025,2020-05-09,2020-05-11,3.2421255001478064
1,2 day ahead inc hosp,quantile,0.05,2020-05-09,2020-05-11,3.9051888601421427
1,2 day ahead inc hosp,quantile,0.1,2020-05-09,2020-05-11,5.045968406297527
1,2 day ahead inc hosp,quantile,0.15,2020-05-09,2020-05-11,6.2076065682760575
1,2 day ahead inc hosp,quantile,0.2,2020-05-09,2020-05-11,7.5210226240123905
1,2 day ahead inc hosp,quantile,0.25,2020-05-09,2020-05-11,9.053071984458466
