"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"80",2020-05-11,"7 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.025000",55.875
"81",2020-05-11,"8 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.025000",3589.625
"82",2020-05-11,"8 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.025000",51.925
"83",2020-05-11,"9 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.025000",3669.725
"84",2020-05-11,"9 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.025000",54.975
"85",2020-05-11,"10 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.025000",3741.75
"86",2020-05-11,"10 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.025000",56.85
"87",2020-05-11,"11 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.025000",3821.85
"88",2020-05-11,"11 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.025000",56.95
"89",2020-05-11,"12 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.025000",3902.675
"90",2020-05-11,"12 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.025000",54.975
"91",2020-05-11,"13 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.025000",4002.375
"92",2020-05-11,"13 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.025000",56
"93",2020-05-11,"14 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.025000",4055.775
"94",2020-05-11,"14 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.025000",56
"95",2020-05-11,"15 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.025000",4165.65
"96",2020-05-11,"15 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.025000",56.95
"97",2020-05-11,"16 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.025000",4260.15
"98",2020-05-11,"16 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.025000",62.95
"99",2020-05-11,"17 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.025000",4343.275
"100",2020-05-11,"17 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.025000",56.925
"101",2020-05-11,"18 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.025000",4447.65
"102",2020-05-11,"18 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.025000",58.975
"103",2020-05-11,"19 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.025000",4535.875
"104",2020-05-11,"19 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.025000",57.95
"105",2020-05-11,"20 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.025000",4630.05
"106",2020-05-11,"20 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.025000",61.975
"107",2020-05-11,"21 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.025000",4708.625
"108",2020-05-11,"21 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.025000",58.925
"109",2020-05-11,"22 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.025000",4793.825
"110",2020-05-11,"22 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.025000",54
"111",2020-05-11,"23 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.025000",4872.775
"112",2020-05-11,"23 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.025000",54.825
"113",2020-05-11,"24 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.025000",4945.775
"114",2020-05-11,"24 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.025000",57.975
"115",2020-05-11,"25 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.025000",5039
"116",2020-05-11,"25 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.025000",53.95
"117",2020-05-11,"26 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.025000",5117.5
"118",2020-05-11,"26 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.025000",60.925
"119",2020-05-11,"27 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.025000",5206.6
"120",2020-05-11,"27 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.025000",62.95
"121",2020-05-11,"28 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.025000",5283.325
"122",2020-05-11,"28 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.025000",59
"123",2020-05-11,"29 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.025000",5366.775
"124",2020-05-11,"29 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.025000",64.95
"125",2020-05-11,"30 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.025000",5450
"126",2020-05-11,"30 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.025000",58.925
"127",2020-05-11,"31 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.025000",5534.85
"128",2020-05-11,"31 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.025000",60.95
"129",2020-05-11,"32 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.025000",5613.775
"130",2020-05-11,"32 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.025000",57
"131",2020-05-11,"33 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.025000",5709.825
"132",2020-05-11,"33 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.025000",61.975
"133",2020-05-11,"1 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.050000",3083.15
"134",2020-05-11,"1 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.050000",58.9
"135",2020-05-11,"2 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.050000",3163.55
"136",2020-05-11,"2 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.050000",56.9
"137",2020-05-11,"3 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.050000",3246.9
"138",2020-05-11,"3 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.050000",61.95
"139",2020-05-11,"4 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.050000",3327
"140",2020-05-11,"4 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.050000",61.95
"141",2020-05-11,"5 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.050000",3407.9
"142",2020-05-11,"5 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.050000",57
"143",2020-05-11,"6 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.050000",3487.9
"144",2020-05-11,"6 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.050000",62.95
"145",2020-05-11,"7 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.050000",3572.8
"146",2020-05-11,"7 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.050000",62
"147",2020-05-11,"8 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.050000",3649.9
"148",2020-05-11,"8 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.050000",61
"149",2020-05-11,"9 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.050000",3732.85
"150",2020-05-11,"9 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.050000",63.9
"151",2020-05-11,"10 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.050000",3811.95
"152",2020-05-11,"10 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.050000",59.95
"153",2020-05-11,"11 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.050000",3908.8
"154",2020-05-11,"11 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.050000",61.95
"155",2020-05-11,"12 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.050000",3976.75
"156",2020-05-11,"12 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.050000",61.9
"157",2020-05-11,"13 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.050000",4058.45
"158",2020-05-11,"13 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.050000",64
"159",2020-05-11,"14 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.050000",4161.7
"160",2020-05-11,"14 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.050000",63
"161",2020-05-11,"15 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.050000",4242.65
"162",2020-05-11,"15 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.050000",61
"163",2020-05-11,"16 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.050000",4325.9
"164",2020-05-11,"16 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.050000",70.9
"165",2020-05-11,"17 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.050000",4405.8
"166",2020-05-11,"17 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.050000",65.9
"167",2020-05-11,"18 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.050000",4486.95
"168",2020-05-11,"18 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.050000",62.95
"169",2020-05-11,"19 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.050000",4595.2
"170",2020-05-11,"19 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.050000",62.9
"171",2020-05-11,"20 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.050000",4668.8
"172",2020-05-11,"20 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.050000",65
"173",2020-05-11,"21 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.050000",4761.9
"174",2020-05-11,"21 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.050000",63.95
"175",2020-05-11,"22 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.050000",4870.8
"176",2020-05-11,"22 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.050000",61.8
"177",2020-05-11,"23 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.050000",4958.5
"178",2020-05-11,"23 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.050000",62
"179",2020-05-11,"24 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.050000",5045
"180",2020-05-11,"24 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.050000",64.85
"181",2020-05-11,"25 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.050000",5119.7
"182",2020-05-11,"25 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.050000",62.95
"183",2020-05-11,"26 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.050000",5196.6
"184",2020-05-11,"26 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.050000",64
"185",2020-05-11,"27 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.050000",5280.9
"186",2020-05-11,"27 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.050000",65
"187",2020-05-11,"28 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.050000",5376.35
"188",2020-05-11,"28 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.050000",63.95
"189",2020-05-11,"29 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.050000",5469.55
"190",2020-05-11,"29 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.050000",69
"191",2020-05-11,"30 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.050000",5553.15
"192",2020-05-11,"30 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.050000",65
"193",2020-05-11,"31 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.050000",5638.65
"194",2020-05-11,"31 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.050000",65
"195",2020-05-11,"32 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.050000",5727.85
"196",2020-05-11,"32 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.050000",62.95
"197",2020-05-11,"33 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.050000",5810.35
"198",2020-05-11,"33 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.050000",66.95
"199",2020-05-11,"1 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.100000",3108.4
"200",2020-05-11,"1 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.100000",66
"201",2020-05-11,"2 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.100000",3188.9
"202",2020-05-11,"2 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.100000",65.9
"203",2020-05-11,"3 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.100000",3276.5
"204",2020-05-11,"3 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.100000",69
"205",2020-05-11,"4 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.100000",3356
"206",2020-05-11,"4 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.100000",69
"207",2020-05-11,"5 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.100000",3444.7
"208",2020-05-11,"5 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.100000",65.9
"209",2020-05-11,"6 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.100000",3531.9
"210",2020-05-11,"6 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.100000",68.9
"211",2020-05-11,"7 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.100000",3607.9
"212",2020-05-11,"7 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.100000",65
"213",2020-05-11,"8 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.100000",3695.8
"214",2020-05-11,"8 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.100000",70
"215",2020-05-11,"9 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.100000",3785.7
"216",2020-05-11,"9 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.100000",67.8
"217",2020-05-11,"10 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.100000",3877.9
"218",2020-05-11,"10 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.100000",66.9
"219",2020-05-11,"11 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.100000",3966.8
"220",2020-05-11,"11 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.100000",70.7
"221",2020-05-11,"12 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.100000",4054.9
"222",2020-05-11,"12 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.100000",67.9
"223",2020-05-11,"13 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.100000",4138.9
"224",2020-05-11,"13 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.100000",71
"225",2020-05-11,"14 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.100000",4209.5
"226",2020-05-11,"14 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.100000",71
"227",2020-05-11,"15 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.100000",4326.8
"228",2020-05-11,"15 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.100000",70
"229",2020-05-11,"16 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.100000",4396
"230",2020-05-11,"16 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.100000",75.9
"231",2020-05-11,"17 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.100000",4491.2
"232",2020-05-11,"17 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.100000",73
"233",2020-05-11,"18 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.100000",4580.7
"234",2020-05-11,"18 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.100000",69.9
"235",2020-05-11,"19 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.100000",4659.7
"236",2020-05-11,"19 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.100000",69.9
"237",2020-05-11,"20 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.100000",4749.4
"238",2020-05-11,"20 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.100000",73
"239",2020-05-11,"21 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.100000",4833.2
"240",2020-05-11,"21 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.100000",71.8
"241",2020-05-11,"22 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.100000",4915.9
"242",2020-05-11,"22 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.100000",71.9
"243",2020-05-11,"23 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.100000",5007
"244",2020-05-11,"23 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.100000",67.9
"245",2020-05-11,"24 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.100000",5088.4
"246",2020-05-11,"24 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.100000",71
"247",2020-05-11,"25 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.100000",5189.7
"248",2020-05-11,"25 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.100000",70
"249",2020-05-11,"26 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.100000",5270.2
"250",2020-05-11,"26 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.100000",70
"251",2020-05-11,"27 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.100000",5352.6
"252",2020-05-11,"27 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.100000",71.9
"253",2020-05-11,"28 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.100000",5466.5
"254",2020-05-11,"28 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.100000",71
"255",2020-05-11,"29 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.100000",5543.8
"256",2020-05-11,"29 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.100000",75
"257",2020-05-11,"30 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.100000",5642.2
"258",2020-05-11,"30 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.100000",72
"259",2020-05-11,"31 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.100000",5731.9
"260",2020-05-11,"31 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.100000",73
"261",2020-05-11,"32 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.100000",5813.6
"262",2020-05-11,"32 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.100000",68.9
"263",2020-05-11,"33 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.100000",5922.5
"264",2020-05-11,"33 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.100000",76
"265",2020-05-11,"1 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.150000",3134
"266",2020-05-11,"1 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.150000",70
"267",2020-05-11,"2 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.150000",3212.55
"268",2020-05-11,"2 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.150000",72
"269",2020-05-11,"3 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.150000",3293.7
"270",2020-05-11,"3 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.150000",72
"271",2020-05-11,"4 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.150000",3383.85
"272",2020-05-11,"4 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.150000",72
"273",2020-05-11,"5 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.150000",3467.85
"274",2020-05-11,"5 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.150000",73
"275",2020-05-11,"6 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.150000",3551.95
"276",2020-05-11,"6 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.150000",73
"277",2020-05-11,"7 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.150000",3633.85
"278",2020-05-11,"7 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.150000",72
"279",2020-05-11,"8 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.150000",3720
"280",2020-05-11,"8 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.150000",73.85
"281",2020-05-11,"9 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.150000",3817.25
"282",2020-05-11,"9 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.150000",70.85
"283",2020-05-11,"10 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.150000",3904
