value,target,target_end_date,type,quantile,forecast_date,location
247.27926826477028,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,19067
211.1047725677488,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,19067
919.9781723022461,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,01003
910.2775497436523,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,01003
169.5804853439331,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,05015
171.38482284545898,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,05015
22.67572689056395,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,41037
18.647338390350342,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,41037
108.83077049255371,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,05003
104.87586307525646,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,05003
2618.5914154052807,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,34029
2655.965866088867,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,34029
1306.6714706420898,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,12001
1377.6134185791016,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,12001
1792.288833618164,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,42133
1661.1253204345667,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,42133
120.57343769073486,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,45067
131.06817531585693,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,45067
62.737351417541504,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,13317
55.383018493652344,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,13317
2008.9701995849591,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,36067
1808.1119689941406,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,36067
325.3522891998291,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,26061
306.0535545349121,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,26061
398.3996276855469,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,23031
369.17481994628906,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,23031
86.24316501617432,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,27071
72.8628797531128,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,27071
35.47551369667053,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,51075
36.279097557067814,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,51075
46.107399702072144,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,28021
47.69707441329956,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,28021
24.392677783966064,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,20065
21.988553047180147,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,20065
107.2228775024414,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,36073
92.63459300994896,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,36073
301.95368385314964,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,27093
259.44391441345215,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,27093
192.07046127319336,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,26137
167.79391479492188,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,26137
2071.8575897216797,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,18157
1840.2449951171875,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,18157
15.451898455619812,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,29227
13.364912867546096,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,29227
191.2953281402588,1 wk ahead inc case,2020-11-28,point,NA,2020-11-18,55007
167.06343269348145,2 wk ahead inc case,2020-12-05,point,NA,2020-11-18,55007
