value,target,target_end_date,type,quantile,forecast_date,location
67.67692756652855,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19141
105.73613071441628,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19141
119.04822731018089,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,42093
165.76447677612282,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,42093
91.0593318939209,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,22067
140.4225540161135,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,22067
40.81703710556019,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,27121
59.17992258071911,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,27121
583.7888412475586,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,39089
835.6955261230469,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,39089
58.94722557067871,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,18123
85.03991413116478,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,18123
10.593353033065796,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48127
18.098690748214665,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48127
15907.904052734433,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,17031
21642.66845703125,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,17031
271.2523422241211,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,22063
379.1119194030762,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,22063
10.347281217575102,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,46071
15.646385073661804,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,46071
83.88906478881836,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19027
136.82447814941497,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19027
402.5167236328134,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,41039
609.3365173339844,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,41039
546.2897415161115,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,55131
777.6833343505859,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,55131
0.8965940475463867,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,30069
1.3406792283058149,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,30069
96.61232566833496,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,55119
139.61001014709473,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,55119
459.57869720458984,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,39139
641.9026412963867,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,39139
11.356442928314209,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,31133
16.857077598571806,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,31133
218.3803596496582,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48091
231.25808906555176,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48091
34.08557605743408,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19069
51.262535572052,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19069
3505.7667846679833,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,55079
5085.036376953096,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,55079
366.51085662841797,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,37021
594.1219177246094,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,37021
12.68835997581482,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,29171
17.722973585128784,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,29171
38.99617528915405,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,28147
67.54669284820568,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,28147
32.52064657211304,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,51071
47.852498054504395,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,51071
40.29918813705444,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,45011
70.46655273437523,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,45011
117.77505683898926,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,29165
184.5104827880864,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,29165
8.191179394721956,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48413
12.485641837120113,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48413
43.532416343688965,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,39067
60.30412149429321,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,39067
164.7121124267578,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,26023
256.6142597198491,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,26023
114.03009796142555,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,47013
168.4601764678955,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,47013
159.9734878540039,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19187
252.6511116027832,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19187
729.8531494140625,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,29510
1180.433609008789,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,29510
99.91628646850586,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,28085
168.5336627960205,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,28085
41.918901443481445,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,16087
65.35287380218506,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,16087
314.4404945373535,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,36111
479.8892059326163,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,36111
80.48889350891136,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19109
120.33009433746338,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19109
6.164459586143494,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,31073
9.744120955467224,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,31073
42.33476734161377,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,27029
59.59320640563976,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,27029
3.04710853099823,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,20071
5.0752556920051575,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,20071
6.518614292144775,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48327
10.036190032959013,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48327
12.69116473197937,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,19003
18.40125846862793,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,19003
89.88874626159713,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,40089
151.0190582275386,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,40089
5.904879808425903,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48243
8.458272457122803,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48243
83.10160255432129,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,37099
134.7416648864746,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,37099
351.0518112182617,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,39169
504.22489166259766,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,39169
44.59080410003662,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,21005
62.852895736694336,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,21005
1143.4314422607458,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,47149
1768.705322265625,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,47149
687.54150390625,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,08013
1102.108657836914,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,08013
112.64233779907272,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,29105
160.99480247497513,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,29105
1574.775299072262,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,39153
2360.379089355465,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,39153
52.219149589538574,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,40107
81.84448146820046,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,40107
151.33717918396042,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,17051
202.85630989074707,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,17051
485.3528594970703,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,35049
738.9311065673828,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,35049
171.95220947265625,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,37193
272.31192016601517,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,37193
2.094238519668579,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,13307
3.729975849390044,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,13307
33.28770065307617,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,08071
48.24350881576538,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,08071
58.77085685730003,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,30003
104.26924514770508,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,30003
13.934187412261991,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,05147
20.856309890747127,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,05147
30.901833534240723,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,22025
56.44123029708862,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,22025
5274.895683288574,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,42101
7961.844604492173,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,42101
101.31782245636032,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48467
148.64426612854004,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48467
56.479421615600586,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,27165
90.1137285232544,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,27165
57.74907016754173,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,21085
89.45878982543923,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,21085
7.604335427284241,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,22107
13.912223458290015,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,22107
14.85331654548645,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,46111
21.94456601142872,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,46111
186.26679992675827,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,18107
265.2064437866211,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,18107
2729.0516357421875,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,12099
4726.3743896484375,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,12099
231.10112380981354,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,37027
372.20870971679597,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,37027
48.69036006927513,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,13105
77.58053493499756,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,13105
758.9091491699219,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,42043
1114.7765045166034,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,42043
71.69712352752686,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,53001
123.41331481933594,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,53001
59.59158325195324,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,17131
85.51408958435047,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,17131
161.5170440673828,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,55075
257.74271392822266,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,55075
36.4649329185487,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,21087
55.877198219299316,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,21087
14.534312725067196,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48405
25.690945386886597,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48405
20.70341205596924,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,48459
35.37657737731922,2 wk ahead inc case,2020-12-19,point,NA,2020-12-07,48459
861.3325653076172,1 wk ahead inc case,2020-12-12,point,NA,2020-12-07,01097
