value,target,target_end_date,type,quantile,forecast_date,location
2071.0057830810565,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,39093
1221.4183654785138,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,39093
177.8688306808474,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,49037
138.0035800933838,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,49037
72.94908237457287,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,26089
42.95457887649536,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,26089
117.70882511138939,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,31185
86.5246934890747,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,31185
126.16804504394531,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,28061
104.46444892883278,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,28061
1688.8187713623047,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,12115
1350.035140991211,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,12115
111.2091016769408,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,40095
83.561448097229,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,40095
318.9296283721924,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,27059
189.99400901794525,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,27059
458.54690170288086,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,42033
242.41193008422852,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,42033
2345.008056640625,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,12105
1707.902023315426,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,12105
4197.939727783203,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,25005
3467.8483276367188,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,25005
55.5905771255492,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,19089
40.02103662490845,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,19089
137.2710695266726,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,49041
102.65473365783669,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,49041
93.33254718780518,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,05047
69.94706916809116,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,05047
98.5527811050415,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,20029
77.41540718078625,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,20029
3178.1383666992188,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,18057
2270.9830932617224,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,18057
368.02100944519043,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,18107
209.4549236297612,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,18107
265.664350509644,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,29165
162.46001052856445,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,29165
266.35985946655273,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,54081
167.66091537475586,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,54081
51.07933378219599,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,48405
36.4868376255036,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,48405
62.95747566223122,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,13093
45.316891670227164,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,13093
55.38319063186657,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,48007
42.46636390686035,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,48007
433.987361907959,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,17121
283.0271682739258,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,17121
654.9908256530762,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,28089
446.17331314086914,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,28089
1004.0208892822266,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,08077
573.7321014404297,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,08077
32.004982709884644,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,20185
24.86469221115118,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,20185
656.8791694641113,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,45013
442.6958694458008,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,45013
212.9423007965088,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,22085
172.26644134521507,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,22085
74.28711366653442,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,37175
51.757873058319205,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,37175
385.5764808654794,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,55043
270.25449752807526,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,55043
7.337537527084351,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,31113
5.228210985660553,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,31113
964.716682434082,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,39133
630.4514236450195,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,39133
1161.8986587524414,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,51107
901.1605453491211,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,51107
58.74123477935791,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,30001
39.514594078063965,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,30001
260.64667320251465,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,37181
204.97688102722122,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,37181
583.798397064209,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,42081
364.5292282104492,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,42081
48610.09423828125,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,04013
41982.0859375,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,04013
3337.7674865722656,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,06019
2490.7466735839844,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,06019
677.8409156799316,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,28081
429.43482208251953,2 wk ahead inc case,2020-12-26,point,NA,2020-12-08,28081
93.26980590820312,1 wk ahead inc case,2020-12-19,point,NA,2020-12-08,37121
