value,target,target_end_date,type,quantile,forecast_date,location
102.040890693665,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,22101
152.40366172790573,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,22101
174.4104347229004,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,28107
231.75123214721725,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,28107
90.72858619689941,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,38099
116.75589275360107,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,38099
10.291429042816148,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,23021
12.838203191757216,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,23021
1923.0663146972656,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,24510
2623.12457275391,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,24510
33.41472387313837,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,08065
41.652907848358154,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,08065
11480.304321289033,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,32003
15425.4580078125,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,32003
36.86593866348278,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,49013
46.97167158126808,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,49013
28.195788383483887,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,48305
35.696769714355526,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,48305
31.528546810150203,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,13269
41.00742864608765,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,13269
153.22995758056663,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,39127
185.72786331176758,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,39127
91.21953773498535,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,51149
124.70818996429443,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,51149
50.533198356628304,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,21133
64.75788402557384,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,21133
11.36613225936891,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,27077
13.663258671760516,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,27077
29.858187675476074,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,46085
39.60234832763683,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,46085
1633.1015625,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,48121
1638.3649520874023,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,48121
96.06370449066162,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,17189
110.55743885040283,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,17189
148.8215217590332,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,51800
204.29733085632324,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,51800
103.20722961425781,1 wk ahead inc case,2020-12-12,point,NA,2020-12-06,31151
139.63281059265114,2 wk ahead inc case,2020-12-19,point,NA,2020-12-06,31151
