value,target,target_end_date,type,quantile,forecast_date,location
178.75279808044434,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,31053
188.59078025817917,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,31053
35.46930408477772,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,18125
36.352931499481315,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,18125
63.20903968811035,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,05113
61.41689682006847,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,05113
303.1752986907959,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,22073
336.0503273010254,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,22073
38.089906692504655,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,45039
43.302028179168474,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,45039
185.118426322937,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,48367
159.69131946563675,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,48367
1694.0635375976562,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,10003
1758.6875457763672,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,10003
55.348124504089355,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,28133
63.068850040435564,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,28133
13.173280477523804,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,48283
19.369973897934017,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,48283
27.492639064788705,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,01119
33.00960111618042,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,01119
22.246530771255493,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,46031
20.33661913871765,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,46031
51.91025686264038,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,51199
48.750916481018066,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,51199
2146.3334655761646,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,34013
2867.767791748054,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,34013
78.75383853912354,1 wk ahead inc case,2020-12-05,point,NA,2020-11-29,05133
93.22522926330544,2 wk ahead inc case,2020-12-12,point,NA,2020-11-29,05133
