value,target,target_end_date,type,quantile,forecast_date,location
204.66386032104492,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,17147
197.2783603668213,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,17147
41.368003368377686,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,24029
43.08334541320801,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,24029
1480.1653137207031,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,45019
1804.4201965331995,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,45019
1609.7585906982422,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,55039
1676.0887298583984,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,55039
116.52877807617188,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,42131
111.51588726043701,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,42131
16.652024388313293,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,27077
16.820418596267714,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,27077
51.028379917144775,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,41007
54.054340839385986,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,41007
569.686336517334,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,26067
566.7090606689453,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,26067
147.48527145385742,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,49047
143.8658447265625,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,49047
44.972164154052734,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,48193
45.02968883514404,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,48193
1916.3716125488281,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,39085
1852.9961700439435,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,39085
63.554691314697266,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,38085
67.32146549224848,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,38085
451.628849029541,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,46005
463.79785156250045,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,46005
44.50528144836426,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,54065
45.41272926330561,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,54065
139.5523443222046,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,33001
133.1812095642091,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,33001
131.6509485244751,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,22053
152.17622566223145,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,22053
1359.0510559082031,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,55127
1319.9333801269531,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,55127
725.459358215332,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,21227
803.2374877929688,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,21227
146.973876953125,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,48445
142.735013961792,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,48445
79.53106641769409,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,51009
83.32062864303589,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,51009
51.72751045227051,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,48459
57.938157081604004,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,48459
76.05243349075317,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,54043
76.25137519836426,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,54043
89.771484375,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,05023
93.07301998138428,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,05023
354.8993682861328,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,17081
348.14783859252975,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,17081
427.8519973754885,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,18033
417.3402099609377,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,18033
177.3273983001709,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,27129
167.09312629699696,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,27129
488.4662437438965,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,05055
495.47825622558594,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,05055
398.41072082519554,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,17103
389.7221984863286,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,17103
84.84432315826416,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,17123
81.79690361022949,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,17123
93.3451919555664,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,51520
94.2633991241454,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,51520
249.18812942504928,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,05063
271.14884376525924,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,05063
46.21173620223999,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,08071
44.17895269393924,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,08071
275.7286357879641,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,35039
253.51759719848633,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,35039
1138.1452941894531,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,39057
1133.543098449707,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,39057
8033.54524230957,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,42101
7327.750946044922,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,42101
78.36403465270996,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,20191
71.57740116119385,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,20191
108.81916522979736,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,26013
105.18897438049316,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,26013
84.24983024597168,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,21097
80.51381492614735,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,21097
236.90534019470215,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,53057
247.11672401428177,2 wk ahead inc case,2020-12-05,point,NA,2020-11-19,53057
36.7372829914093,1 wk ahead inc case,2020-11-28,point,NA,2020-11-19,38075
