value,target,target_end_date,type,quantile,forecast_date,location
5.3912313580513,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,40025
6.894503593444824,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,40025
55.7371006011964,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,40035
66.84623289108254,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,40035
864.0120544433594,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,42077
1134.6709365844727,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,42077
18.15752243995678,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,30101
29.392057657241708,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,30101
181.84179306030273,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,17095
231.65410041809128,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,17095
4.466900408267961,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,46063
5.369291603565188,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,46063
52.221081733703386,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,01107
64.72900676727295,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,01107
24.723019123077393,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,05101
32.01479864120478,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,05101
24.342261314392147,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,36097
30.796888828277588,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,36097
58.81541633605957,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,23011
72.75530433654785,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,23011
29.96266460418701,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,47121
36.30305242538441,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,47121
11.708137273788452,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,31105
14.100155711174011,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,31105
35.0384006500243,1 wk ahead inc case,2020-12-05,point,NA,2020-11-30,26095
46.755644798278695,2 wk ahead inc case,2020-12-12,point,NA,2020-11-30,26095
