value,target,target_end_date,type,quantile,forecast_date,location
881.5157699584961,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,21015
915.2171478271484,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,21015
72.11417675018322,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,46079
79.4796772003175,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,46079
144.5497226715088,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,01057
150.2103691101072,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,01057
157.18858337402344,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,37123
193.71635246276855,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,37123
124.78182697296143,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,39001
125.38477420806908,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,39001
9.378384351730361,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,26083
9.192441582679763,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,26083
54.85872554779053,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,47127
59.62685346603405,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,47127
76.01028537750244,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,21171
75.08079814910877,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,21171
120.02616500854481,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,08119
120.60581874847412,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,08119
28.81377625465393,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,28125
34.58432221412659,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,28125
21.5906183719635,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,42113
20.474933624267607,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,42113
236.1418170928955,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,17137
241.32716369628906,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,17137
3739.949981689453,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,10003
3887.3453979492188,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,10003
1971.2401733398438,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,12101
2223.297088623047,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,12101
210.6262817382808,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,21035
225.81220245361328,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,21035
121.6900072097776,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,21043
116.7189588546753,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,21043
5090.782135009766,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,26125
5895.896545410156,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,26125
312.08936309814453,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,39009
313.2744827270503,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,39009
158.80051803588867,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,47007
184.64309883117676,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,47007
82.41650867462135,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,48255
100.46616935730003,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,48255
141.50599670410156,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,20021
136.4535608291626,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,20021
19.474638700485258,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,08095
21.22234797477722,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,08095
183.46884536743164,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,48147
182.05114555358887,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,48147
675.0837249755859,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,24001
658.0119934082031,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,24001
1470.2353744506836,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,48491
1519.395454406731,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,48491
516.477596282959,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,16065
549.0145950317374,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,16065
275.29465103149414,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,28115
305.85127258300736,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,28115
372.5176086425781,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,37171
423.2971611022949,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,37171
66.3110122680664,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,30077
68.91461849212658,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,30077
11.99027144908905,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,06003
12.162572503089905,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,06003
346.4824028015137,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,49021
368.48467636108353,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,49021
36.39450883865359,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,54015
38.00719118118286,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,54015
6.859681785106659,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,50013
7.156670987606049,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,50013
2043.6267700195312,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,17201
2129.840850830078,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,17201
89.23247241973877,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,48059
79.37336444854725,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,48059
550.8792037963867,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,16083
692.1138916015625,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,16083
115.08797454833984,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,13305
135.43806076049805,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,13305
40.80302810668945,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,17047
42.32137298583979,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,17047
33.817063331604004,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,08055
31.68056178092968,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,08055
4.212121486663818,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,31085
4.246522009372711,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,31085
61.46460008621216,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,31095
60.96588897705067,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,31095
20.84236240386963,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,22107
25.164434909820613,2 wk ahead inc case,2020-12-26,point,NA,2020-12-11,22107
593.6707077026367,1 wk ahead inc case,2020-12-19,point,NA,2020-12-11,13115
