value,target,target_end_date,type,quantile,forecast_date,location
118.13734626769974,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,13039
171.92892456054733,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,13039
101.5968189239502,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,21147
129.5496978759768,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,21147
5.262990117073059,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,31149
7.32951945066452,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,31149
81.7681865692141,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,05121
108.96570301055931,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,05121
23.520647525787354,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,13201
35.7810959815979,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,13201
80.99124050140426,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,22037
133.92521381378128,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,22037
105.83370971679665,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,42103
140.61164093017578,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,42103
253.82991027832077,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,06069
366.7862472534175,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,06069
48.89845943450928,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,13221
70.36945056915283,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,13221
278.26376724243255,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,51121
384.75434494018646,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,51121
38.76619529724121,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,21139
48.096088886260986,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,21139
237.19794464111328,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,55111
327.397716522215,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,55111
183.6743927001953,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,29027
252.24624061584473,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,29027
225.49691772460847,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,22001
331.252883911131,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,22001
130.95318984985352,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,06033
183.0860595703125,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,06033
725.0615844726562,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,55087
1045.335411071781,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,55087
53.36432123184204,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,48445
72.84139728546165,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,48445
37.796895027160645,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,29173
49.84093284606945,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,29173
16.909188508987427,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,56017
22.294426441192712,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,56017
54.22389221191406,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,30043
70.03983402252186,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,30043
98.77490901947044,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,12129
144.9332275390625,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,12129
94.92402648925781,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,48075
122.07793235778786,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,48075
122.92756080627464,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,18121
157.42464828491188,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,18121
76.14168930053722,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,47061
102.45750236511242,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,47061
22.462467432022095,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,38103
29.898547887802124,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,38103
326.52480697631836,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,42063
421.8094062805176,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,42063
89.1625957489016,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,47023
125.57367897033691,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,47023
2550.488983154297,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,12095
3767.594787597671,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,12095
52.200399398803484,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,30035
83.88485050201439,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,30035
50.84162425994873,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,40069
68.873122215271,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,40069
138.27300834655762,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,17057
176.19251823425247,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,17057
96.56203365325928,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,47095
123.33727359771706,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,47095
47.01009464263916,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,47127
65.01908254623402,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,47127
16.48491144180298,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,46007
23.054515600204525,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,46007
78.72027683258057,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,37091
117.90934753417969,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,37091
33.01696825027477,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,48507
49.2137851715089,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,48507
2780.3380432128833,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,35001
3375.4345092773583,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,35001
361.2657890319824,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,39063
463.88160324096725,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,39063
87.68332958221436,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,18159
115.97011375427223,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,18159
55.602652549743766,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,27113
70.26099967956543,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,27113
76.1395378112793,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,21051
105.15470409393333,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,21051
145.6756420135498,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,39117
174.5545654296875,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,39117
586.9933242797852,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,42069
785.031135559082,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,42069
143.17630004882812,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,39031
182.89288902282715,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,39031
26.177712440490723,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,19117
35.50586366653448,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,19117
7.061741232872009,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,20101
9.202055811882033,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,20101
2533.1080322265625,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,12103
3481.191314697273,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,12103
216.15593147277878,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,48401
195.05208969116165,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,48401
65.35818195343018,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,55065
90.52066898345947,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,55065
20.42429399490362,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,31059
27.132023811340332,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,31059
189.11590003967285,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,06045
266.7226219177255,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,06045
1054.3631210327148,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,29077
1133.0199356079102,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,29077
97.59005546569824,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,05019
124.36409759521507,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,05019
6.7614850997924805,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,35011
8.103062450885758,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,35011
11.621010541915922,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,41023
14.31998598575592,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,41023
210.50251770019577,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,42037
265.7991352081294,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,42037
222.31534576416016,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,46013
297.09874725341797,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,46013
355.6351623535156,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,55089
482.722957611084,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,55089
1147.4403839111328,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,01125
1598.8983154296875,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,01125
23.50654149055481,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,32013
36.09446573257458,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,32013
24.014153242111206,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,46039
32.52092933654785,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,46039
35.770967006683236,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,21233
49.550108909606706,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,21233
40.520484924316406,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,27121
50.448988914489746,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,27121
296.7377052307129,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,51650
429.2297668457031,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,51650
39.59974479675293,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,28111
56.66568565368652,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,28111
21.404850482940674,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,21039
27.438241720199414,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,21039
21.26968622207636,1 wk ahead inc case,2020-12-19,point,NA,2020-12-13,29153
28.27472758293152,2 wk ahead inc case,2020-12-26,point,NA,2020-12-13,29153
