value,target,target_end_date,type,quantile,forecast_date,location
301.6043739318852,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,54079
157.42091178893952,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,54079
943.2530364990234,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,55139
520.3739967346191,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,55139
64.09342193603538,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,13091
41.10583972930908,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,13091
210.00264835357666,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,30081
92.22114086151123,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,30081
67.00475978851318,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,30021
33.244932413101196,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,30021
14.436768591403961,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,54013
6.572302937507644,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,54013
70.39745140075672,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,21109
41.18571662902832,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,21109
243.45211601257324,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,19021
133.17336082458496,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,19021
654.4028358459473,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,39139
314.1562843322754,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,39139
11.79040229320529,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,48083
7.291498899459839,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,48083
25.577724218368473,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,48229
12.867221117019596,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,48229
99.05754852294922,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,53001
54.06433439254761,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,53001
64.86574268341064,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,13107
41.08379030227661,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,13107
290.42174148559616,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,18033
154.0991973876953,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,18033
24.855316877365084,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,23003
11.84180760383606,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,23003
146.39851760864258,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,37031
82.6123065948484,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,37031
763.1038227081299,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,20177
349.9266242980957,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,20177
225.51938438415573,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,47181
116.68605518341019,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,47181
32.798747539520264,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,48459
18.895345449447518,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,48459
438.2561340332031,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,16065
224.9893379211435,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,16065
112.88260173797607,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,19085
51.528239250183105,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,19085
139.51917266845703,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,29135
77.84065246582054,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,29135
91.58780193328857,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,30077
37.8689341545105,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,30077
520.7548713684082,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,13077
266.9937171936035,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,13077
461.00053787231354,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,17001
244.31326293945222,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,17001
113.46960353851318,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,27001
52.89830732345581,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,27001
8.332757771015139,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,13007
5.249286472797422,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,13007
42.75912022590637,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,01041
25.811336040496826,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,01041
3298.8681030273438,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,27123
1482.2323913574292,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,27123
807.8465919494629,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,28049
416.34570693969727,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,28049
11.767789423465715,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,32027
6.586962401866913,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,32027
279.8949222564697,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,53073
153.09316062927246,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,53073
101.61290407180786,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,42083
45.56056833267212,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,42083
20.588981986045837,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,46137
9.756732642650604,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,46137
763.2470550537109,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,47119
366.82236099243164,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,47119
6.3178161680698395,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,38083
3.4241230487823486,2 wk ahead inc case,2020-12-19,point,NA,2020-12-01,38083
164.26092815399193,1 wk ahead inc case,2020-12-12,point,NA,2020-12-01,47071
