location,target,type,quantile,forecast_date,target_end_date,value
02,1 wk ahead inc death,quantile,0.01,2020-06-07,2020-06-13,0.0
02,1 wk ahead inc death,quantile,0.025,2020-06-07,2020-06-13,0.0
02,1 wk ahead inc death,quantile,0.05,2020-06-07,2020-06-13,0.0
02,1 wk ahead inc death,quantile,0.1,2020-06-07,2020-06-13,0.0
02,1 wk ahead inc death,quantile,0.15,2020-06-07,2020-06-13,0.0
02,1 wk ahead inc death,quantile,0.2,2020-06-07,2020-06-13,1.0
02,1 wk ahead inc death,quantile,0.25,2020-06-07,2020-06-13,1.0
02,1 wk ahead inc death,quantile,0.3,2020-06-07,2020-06-13,1.0
02,1 wk ahead inc death,quantile,0.35,2020-06-07,2020-06-13,1.0
02,1 wk ahead inc death,quantile,0.4,2020-06-07,2020-06-13,2.0
02,1 wk ahead inc death,quantile,0.45,2020-06-07,2020-06-13,2.0
02,1 wk ahead inc death,quantile,0.5,2020-06-07,2020-06-13,2.0
02,1 wk ahead inc death,quantile,0.55,2020-06-07,2020-06-13,2.0
02,1 wk ahead inc death,quantile,0.6,2020-06-07,2020-06-13,2.0
02,1 wk ahead inc death,quantile,0.65,2020-06-07,2020-06-13,3.0
02,1 wk ahead inc death,quantile,0.7,2020-06-07,2020-06-13,3.0
02,1 wk ahead inc death,quantile,0.75,2020-06-07,2020-06-13,4.0
02,1 wk ahead inc death,quantile,0.8,2020-06-07,2020-06-13,4.0
02,1 wk ahead inc death,quantile,0.85,2020-06-07,2020-06-13,6.0
02,1 wk ahead inc death,quantile,0.9,2020-06-07,2020-06-13,8.0
02,1 wk ahead inc death,quantile,0.95,2020-06-07,2020-06-13,10.0
02,1 wk ahead inc death,quantile,0.975,2020-06-07,2020-06-13,12.0
02,1 wk ahead inc death,quantile,0.99,2020-06-07,2020-06-13,17.069999999999936
02,1 wk ahead inc death,point,,2020-06-07,2020-06-13,3.0866666666666664
01,1 wk ahead inc death,quantile,0.01,2020-06-07,2020-06-13,46.99
01,1 wk ahead inc death,quantile,0.025,2020-06-07,2020-06-13,48.0
01,1 wk ahead inc death,quantile,0.05,2020-06-07,2020-06-13,54.0
01,1 wk ahead inc death,quantile,0.1,2020-06-07,2020-06-13,64.0
01,1 wk ahead inc death,quantile,0.15,2020-06-07,2020-06-13,69.0
01,1 wk ahead inc death,quantile,0.2,2020-06-07,2020-06-13,74.80000000000003
01,1 wk ahead inc death,quantile,0.25,2020-06-07,2020-06-13,78.0
01,1 wk ahead inc death,quantile,0.3,2020-06-07,2020-06-13,81.0
01,1 wk ahead inc death,quantile,0.35,2020-06-07,2020-06-13,84.0
01,1 wk ahead inc death,quantile,0.4,2020-06-07,2020-06-13,88.0
01,1 wk ahead inc death,quantile,0.45,2020-06-07,2020-06-13,92.0
01,1 wk ahead inc death,quantile,0.5,2020-06-07,2020-06-13,96.0
01,1 wk ahead inc death,quantile,0.55,2020-06-07,2020-06-13,99.0
01,1 wk ahead inc death,quantile,0.6,2020-06-07,2020-06-13,105.40000000000003
01,1 wk ahead inc death,quantile,0.65,2020-06-07,2020-06-13,111.0
01,1 wk ahead inc death,quantile,0.7,2020-06-07,2020-06-13,115.3
01,1 wk ahead inc death,quantile,0.75,2020-06-07,2020-06-13,119.0
01,1 wk ahead inc death,quantile,0.8,2020-06-07,2020-06-13,125.40000000000003
01,1 wk ahead inc death,quantile,0.85,2020-06-07,2020-06-13,133.15000000000003
01,1 wk ahead inc death,quantile,0.9,2020-06-07,2020-06-13,144.10000000000005
01,1 wk ahead inc death,quantile,0.95,2020-06-07,2020-06-13,167.0
01,1 wk ahead inc death,quantile,0.975,2020-06-07,2020-06-13,174.52499999999995
