forecast_date,target,target_end_date,quantile,type,location,value
2024-02-18,0 day ahead inc hosp,2024-02-18,0.01,quantile,02,1.0304216213649429
2024-02-18,0 day ahead inc hosp,2024-02-18,0.025,quantile,02,1.399272226302177
2024-02-18,0 day ahead inc hosp,2024-02-18,0.05,quantile,02,1.7155665229941657
2024-02-18,0 day ahead inc hosp,2024-02-18,0.1,quantile,02,2.361119731281003
2024-02-18,0 day ahead inc hosp,2024-02-18,0.15,quantile,02,2.8292582371360666
2024-02-18,0 day ahead inc hosp,2024-02-18,0.2,quantile,02,3.5542608458650427
2024-02-18,0 day ahead inc hosp,2024-02-18,0.25,quantile,02,3.9217280026707297
2024-02-18,0 day ahead inc hosp,2024-02-18,0.3,quantile,02,4.530583663934172
2024-02-18,0 day ahead inc hosp,2024-02-18,0.35,quantile,02,5.368185373141276
2024-02-18,0 day ahead inc hosp,2024-02-18,0.4,quantile,02,6.252981047838324
2024-02-18,0 day ahead inc hosp,2024-02-18,0.45,quantile,02,7.1159522095202545
2024-02-18,0 day ahead inc hosp,2024-02-18,0.5,quantile,02,8.663907830797179
2024-02-18,0 day ahead inc hosp,2024-02-18,0.55,quantile,02,10.212040881454516
2024-02-18,0 day ahead inc hosp,2024-02-18,0.6,quantile,02,12.034611008438604
2024-02-18,0 day ahead inc hosp,2024-02-18,0.65,quantile,02,14.475027758431814
2024-02-18,0 day ahead inc hosp,2024-02-18,0.7,quantile,02,17.598684506839575
2024-02-18,0 day ahead inc hosp,2024-02-18,0.75,quantile,02,23.3956218567315
2024-02-18,0 day ahead inc hosp,2024-02-18,0.8,quantile,02,28.94143728519636
2024-02-18,0 day ahead inc hosp,2024-02-18,0.85,quantile,02,38.841685460770066
2024-02-18,0 day ahead inc hosp,2024-02-18,0.9,quantile,02,65.58469201838592
2024-02-18,0 day ahead inc hosp,2024-02-18,0.95,quantile,02,134.00934055888766
2024-02-18,0 day ahead inc hosp,2024-02-18,0.975,quantile,02,190.02625364719867
2024-02-18,0 day ahead inc hosp,2024-02-18,0.99,quantile,02,294.21703737853187
2024-02-18,0 day ahead inc hosp,2024-02-18,0.01,quantile,01,12.069936420586185
2024-02-18,0 day ahead inc hosp,2024-02-18,0.025,quantile,01,13.985539724596745
2024-02-18,0 day ahead inc hosp,2024-02-18,0.05,quantile,01,16.89220836060693
2024-02-18,0 day ahead inc hosp,2024-02-18,0.1,quantile,01,22.564899618046848
2024-02-18,0 day ahead inc hosp,2024-02-18,0.15,quantile,01,26.523691473273463
2024-02-18,0 day ahead inc hosp,2024-02-18,0.2,quantile,01,31.423283860076268
2024-02-18,0 day ahead inc hosp,2024-02-18,0.25,quantile,01,36.145315405243736
2024-02-18,0 day ahead inc hosp,2024-02-18,0.3,quantile,01,39.839572671841154
2024-02-18,0 day ahead inc hosp,2024-02-18,0.35,quantile,01,42.949561945064694
2024-02-18,0 day ahead inc hosp,2024-02-18,0.4,quantile,01,48.82132944970268
2024-02-18,0 day ahead inc hosp,2024-02-18,0.45,quantile,01,56.073950000330754
2024-02-18,0 day ahead inc hosp,2024-02-18,0.5,quantile,01,66.7690980864665
2024-02-18,0 day ahead inc hosp,2024-02-18,0.55,quantile,01,71.5761034757489
2024-02-18,0 day ahead inc hosp,2024-02-18,0.6,quantile,01,81.37696950107585
2024-02-18,0 day ahead inc hosp,2024-02-18,0.65,quantile,01,92.13977486688226
2024-02-18,0 day ahead inc hosp,2024-02-18,0.7,quantile,01,113.132702593074
2024-02-18,0 day ahead inc hosp,2024-02-18,0.75,quantile,01,131.61134355285196
2024-02-18,0 day ahead inc hosp,2024-02-18,0.8,quantile,01,160.56999178520954
2024-02-18,0 day ahead inc hosp,2024-02-18,0.85,quantile,01,187.26656318635096
2024-02-18,0 day ahead inc hosp,2024-02-18,0.9,quantile,01,303.028376278563
2024-02-18,0 day ahead inc hosp,2024-02-18,0.95,quantile,01,557.2306845696621
2024-02-18,0 day ahead inc hosp,2024-02-18,0.975,quantile,01,978.4489065292267
2024-02-18,0 day ahead inc hosp,2024-02-18,0.99,quantile,01,1387.1751773059268
2024-02-18,0 day ahead inc hosp,2024-02-18,0.01,quantile,05,5.283009213663677
2024-02-18,0 day ahead inc hosp,2024-02-18,0.025,quantile,05,7.131883451162792
2024-02-18,0 day ahead inc hosp,2024-02-18,0.05,quantile,05,8.437811360126098
2024-02-18,0 day ahead inc hosp,2024-02-18,0.1,quantile,05,10.697168220654223
2024-02-18,0 day ahead inc hosp,2024-02-18,0.15,quantile,05,13.028014689120486
2024-02-18,0 day ahead inc hosp,2024-02-18,0.2,quantile,05,15.102562756001351
2024-02-18,0 day ahead inc hosp,2024-02-18,0.25,quantile,05,17.16708753267314
2024-02-18,0 day ahead inc hosp,2024-02-18,0.3,quantile,05,18.99159653240163
