forecast_date,target,target_end_date,quantile,type,location,value
2024-03-03,0 day ahead inc hosp,2024-03-03,0.01,quantile,02,0.40684961111783646
2024-03-03,0 day ahead inc hosp,2024-03-03,0.025,quantile,02,0.5942024473879995
2024-03-03,0 day ahead inc hosp,2024-03-03,0.05,quantile,02,0.9705769363328258
2024-03-03,0 day ahead inc hosp,2024-03-03,0.1,quantile,02,1.286817990789214
2024-03-03,0 day ahead inc hosp,2024-03-03,0.15,quantile,02,1.8890321805847865
2024-03-03,0 day ahead inc hosp,2024-03-03,0.2,quantile,02,2.4117283344478593
2024-03-03,0 day ahead inc hosp,2024-03-03,0.25,quantile,02,3.18133181933947
2024-03-03,0 day ahead inc hosp,2024-03-03,0.3,quantile,02,4.0914339323130235
2024-03-03,0 day ahead inc hosp,2024-03-03,0.35,quantile,02,4.7825944911122
2024-03-03,0 day ahead inc hosp,2024-03-03,0.4,quantile,02,5.387128395539456
2024-03-03,0 day ahead inc hosp,2024-03-03,0.45,quantile,02,6.42409982695191
2024-03-03,0 day ahead inc hosp,2024-03-03,0.5,quantile,02,7.297232666847664
2024-03-03,0 day ahead inc hosp,2024-03-03,0.55,quantile,02,8.761017577544582
2024-03-03,0 day ahead inc hosp,2024-03-03,0.6,quantile,02,10.02357060686668
2024-03-03,0 day ahead inc hosp,2024-03-03,0.65,quantile,02,11.625493276322937
2024-03-03,0 day ahead inc hosp,2024-03-03,0.7,quantile,02,14.97248226851885
2024-03-03,0 day ahead inc hosp,2024-03-03,0.75,quantile,02,18.671865000958665
2024-03-03,0 day ahead inc hosp,2024-03-03,0.8,quantile,02,25.191074027260264
2024-03-03,0 day ahead inc hosp,2024-03-03,0.85,quantile,02,36.88407854324122
2024-03-03,0 day ahead inc hosp,2024-03-03,0.9,quantile,02,62.8983306715591
2024-03-03,0 day ahead inc hosp,2024-03-03,0.95,quantile,02,103.59898922752168
2024-03-03,0 day ahead inc hosp,2024-03-03,0.975,quantile,02,181.9711296763434
2024-03-03,0 day ahead inc hosp,2024-03-03,0.99,quantile,02,218.68036644419124
2024-03-03,0 day ahead inc hosp,2024-03-03,0.01,quantile,01,10.68237148690895
2024-03-03,0 day ahead inc hosp,2024-03-03,0.025,quantile,01,13.11061124585718
2024-03-03,0 day ahead inc hosp,2024-03-03,0.05,quantile,01,16.70402965915965
2024-03-03,0 day ahead inc hosp,2024-03-03,0.1,quantile,01,21.708711603624177
2024-03-03,0 day ahead inc hosp,2024-03-03,0.15,quantile,01,27.095313728111897
2024-03-03,0 day ahead inc hosp,2024-03-03,0.2,quantile,01,32.7160718445798
2024-03-03,0 day ahead inc hosp,2024-03-03,0.25,quantile,01,36.996212359634285
2024-03-03,0 day ahead inc hosp,2024-03-03,0.3,quantile,01,44.2534562597932
2024-03-03,0 day ahead inc hosp,2024-03-03,0.35,quantile,01,53.68306605432611
2024-03-03,0 day ahead inc hosp,2024-03-03,0.4,quantile,01,63.08861493144886
2024-03-03,0 day ahead inc hosp,2024-03-03,0.45,quantile,01,70.79115226725438
2024-03-03,0 day ahead inc hosp,2024-03-03,0.5,quantile,01,79.28124054171263
2024-03-03,0 day ahead inc hosp,2024-03-03,0.55,quantile,01,98.21694057497932
2024-03-03,0 day ahead inc hosp,2024-03-03,0.6,quantile,01,115.8549859078971
2024-03-03,0 day ahead inc hosp,2024-03-03,0.65,quantile,01,128.18719244892796
2024-03-03,0 day ahead inc hosp,2024-03-03,0.7,quantile,01,147.48198140570292
