forecast_date,target,target_end_date,quantile,type,location,value
2024-04-21,0 day ahead inc hosp,2024-04-21,0.01,quantile,02,0.03107146019940961
2024-04-21,0 day ahead inc hosp,2024-04-21,0.025,quantile,02,0.0613259272797151
2024-04-21,0 day ahead inc hosp,2024-04-21,0.05,quantile,02,0.09192033613793613
2024-04-21,0 day ahead inc hosp,2024-04-21,0.1,quantile,02,0.14391710214022557
2024-04-21,0 day ahead inc hosp,2024-04-21,0.15,quantile,02,0.1970375554904741
2024-04-21,0 day ahead inc hosp,2024-04-21,0.2,quantile,02,0.2985792079966438
2024-04-21,0 day ahead inc hosp,2024-04-21,0.25,quantile,02,0.3707374755464999
2024-04-21,0 day ahead inc hosp,2024-04-21,0.3,quantile,02,0.4402548503799683
2024-04-21,0 day ahead inc hosp,2024-04-21,0.35,quantile,02,0.5394500263504144
2024-04-21,0 day ahead inc hosp,2024-04-21,0.4,quantile,02,0.7805533657583001
2024-04-21,0 day ahead inc hosp,2024-04-21,0.45,quantile,02,0.9862746315390898
2024-04-21,0 day ahead inc hosp,2024-04-21,0.5,quantile,02,1.1879398577874969
2024-04-21,0 day ahead inc hosp,2024-04-21,0.55,quantile,02,1.4234392947234116
2024-04-21,0 day ahead inc hosp,2024-04-21,0.6,quantile,02,2.1186170697402837
2024-04-21,0 day ahead inc hosp,2024-04-21,0.65,quantile,02,2.6543486339083904
2024-04-21,0 day ahead inc hosp,2024-04-21,0.7,quantile,02,2.9920418800176503
2024-04-21,0 day ahead inc hosp,2024-04-21,0.75,quantile,02,4.080603834717961
2024-04-21,0 day ahead inc hosp,2024-04-21,0.8,quantile,02,5.029936059622632
2024-04-21,0 day ahead inc hosp,2024-04-21,0.85,quantile,02,8.141533260430485
2024-04-21,0 day ahead inc hosp,2024-04-21,0.9,quantile,02,13.242308117694805
2024-04-21,0 day ahead inc hosp,2024-04-21,0.95,quantile,02,30.424562438870463
2024-04-21,0 day ahead inc hosp,2024-04-21,0.975,quantile,02,51.11847402627889
2024-04-21,0 day ahead inc hosp,2024-04-21,0.99,quantile,02,70.46749203166081
2024-04-21,0 day ahead inc hosp,2024-04-21,0.01,quantile,01,2.6678376400287416
2024-04-21,0 day ahead inc hosp,2024-04-21,0.025,quantile,01,3.5305526294322727
2024-04-21,0 day ahead inc hosp,2024-04-21,0.05,quantile,01,4.131366904955719
2024-04-21,0 day ahead inc hosp,2024-04-21,0.1,quantile,01,4.985630833592843
2024-04-21,0 day ahead inc hosp,2024-04-21,0.15,quantile,01,6.025063913531792
2024-04-21,0 day ahead inc hosp,2024-04-21,0.2,quantile,01,7.642750629207509
2024-04-21,0 day ahead inc hosp,2024-04-21,0.25,quantile,01,8.350303183135974
2024-04-21,0 day ahead inc hosp,2024-04-21,0.3,quantile,01,9.513908453682925
2024-04-21,0 day ahead inc hosp,2024-04-21,0.35,quantile,01,11.053178707501273
2024-04-21,0 day ahead inc hosp,2024-04-21,0.4,quantile,01,12.253223431914265
2024-04-21,0 day ahead inc hosp,2024-04-21,0.45,quantile,01,14.118702551225738
2024-04-21,0 day ahead inc hosp,2024-04-21,0.5,quantile,01,15.827701480820297
2024-04-21,0 day ahead inc hosp,2024-04-21,0.55,quantile,01,18.940011970099174
2024-04-21,0 day ahead inc hosp,2024-04-21,0.6,quantile,01,20.791671955782483
2024-04-21,0 day ahead inc hosp,2024-04-21,0.65,quantile,01,24.1746668956369
2024-04-21,0 day ahead inc hosp,2024-04-21,0.7,quantile,01,27.14159120949772
